xeh	xeh	string[128]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	END
41050200	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_DSWORD_TOP_01_00.ANI	2	17	21	0	0	0	0	0	0	0	0	
41052020	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_GRELAUNCHER_BOTTOM_01_00.ANI	1	21	0	0	0	0	0	0	0	0	0	
41052010	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_GRELAUNCHER_MIDDLE_02_00.ANI	1	21	0	0	0	0	0	0	0	0	0	
41052011	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_GRELAUNCHER_MIDDLE_02_01.ANI	1	21	0	0	0	0	0	0	0	0	0	
41052000	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_GRELAUNCHER_TOP_01_00.ANI	1	21	0	0	0	0	0	0	0	0	0	
41051cf0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_MININGTOOL_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
4105ff20	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_NONE_BOTTOM_01_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
4105ff10	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_NONE_MIDDLE_01_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
4105ff00	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_NONE_TOP_01_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
41050820	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RAXETHROW_BOTTOM_01_00.ANI	1	15	0	0	0	0	0	0	0	0	0	
41050810	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RAXETHROW_MIDDLE_02_00.ANI	1	15	0	0	0	0	0	0	0	0	0	
41050811	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RAXETHROW_MIDDLE_02_01.ANI	1	15	0	0	0	0	0	0	0	0	0	
41050800	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RAXETHROW_TOP_01_00.ANI	1	15	0	0	0	0	0	0	0	0	0	
41050620	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RAXE_BOTTOM_01_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41050610	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RAXE_MIDDLE_02_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41050611	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RAXE_MIDDLE_02_01.ANI	1	18	0	0	0	0	0	0	0	0	0	
41050600	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RAXE_TOP_01_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41050520	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RKNIFETHROW_BOTTOM_01_00.ANI	1	15	0	0	0	0	0	0	0	0	0	
41050510	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RKNIFETHROW_MIDDLE_02_00.ANI	1	15	0	0	0	0	0	0	0	0	0	
41050511	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RKNIFETHROW_MIDDLE_02_01.ANI	1	15	0	0	0	0	0	0	0	0	0	
41050500	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RKNIFETHROW_TOP_01_00.ANI	1	15	0	0	0	0	0	0	0	0	0	
41050320	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RKNIFE_BOTTOM_01_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
41050310	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RKNIFE_MIDDLE_02_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
41050311	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RKNIFE_MIDDLE_02_01.ANI	1	17	0	0	0	0	0	0	0	0	0	
41050300	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RKNIFE_TOP_01_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
41050a20	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RMACE_BOTTOM_01_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41050a10	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RMACE_MIDDLE_02_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41050a11	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RMACE_MIDDLE_02_01.ANI	1	18	0	0	0	0	0	0	0	0	0	
41050a00	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_RMACE_TOP_01_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41051f20	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_SIEGEKITFS_BOTTOM_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
41051f10	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_SIEGEKITFS_MIDDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
41051f00	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_SIEGEKITFS_TOP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
41051e20	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_SIEGEKITFT_BOTTOM_01_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41051e10	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_SIEGEKITFT_MIDDLE_01_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41051e00	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_SIEGEKITFT_TOP_01_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41051d20	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_SIEGEKITLC_BOTTOM_01_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41051d10	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_SIEGEKITLC_MIDDLE_01_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41051d00	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_SIEGEKITLC_TOP_01_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41050720	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TAXE_BOTTOM_01_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41050710	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TAXE_MIDDLE_02_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
41050711	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TAXE_MIDDLE_02_01.ANI	1	21	0	0	0	0	0	0	0	0	0	
41050700	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TAXE_TOP_01_00.ANI	1	27	0	0	0	0	0	0	0	0	0	
41051820	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBEAMGUN_BOTTOM_01_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41051810	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBEAMGUN_MIDDLE_02_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41051811	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBEAMGUN_MIDDLE_02_01.ANI	1	19	0	0	0	0	0	0	0	0	0	
41051800	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBEAMGUN_TOP_01_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41051a20	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBEAMRIFLE_BOTTOM_01_00.ANI	1	5	0	0	0	0	0	0	0	0	0	
41051a10	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBEAMRIFLE_MIDDLE_02_00.ANI	1	5	0	0	0	0	0	0	0	0	0	
41051a11	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBEAMRIFLE_MIDDLE_02_01.ANI	1	5	0	0	0	0	0	0	0	0	0	
41051a00	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBEAMRIFLE_TOP_01_00.ANI	1	5	0	0	0	0	0	0	0	0	0	
41050f20	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBOW_BOTTOM_01_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
41050f10	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBOW_MIDDLE_02_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
41050f11	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBOW_MIDDLE_02_01.ANI	1	24	0	0	0	0	0	0	0	0	0	
41050f00	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TBOW_TOP_01_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
41051020	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TCROSSBOW_BOTTOM_01_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
41051010	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TCROSSBOW_MIDDLE_02_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
41051011	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TCROSSBOW_MIDDLE_02_01.ANI	1	17	0	0	0	0	0	0	0	0	0	
41051000	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TCROSSBOW_TOP_01_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
41051520	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TFAUST_BOTTOM_01_00.ANI	2	31	36	0	0	0	0	0	0	0	0	
41051510	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TFAUST_MIDDLE_02_00.ANI	2	31	36	0	0	0	0	0	0	0	0	
41051511	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TFAUST_MIDDLE_02_01.ANI	2	31	36	0	0	0	0	0	0	0	0	
41051500	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TFAUST_TOP_01_00.ANI	2	31	36	0	0	0	0	0	0	0	0	
41051720	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TFLAMETHROWER_BOTTOM_01_00.ANI	3	19	24	31	0	0	0	0	0	0	0	
41051710	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TFLAMETHROWER_MIDDLE_02_00.ANI	3	19	24	31	0	0	0	0	0	0	0	
41051711	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TFLAMETHROWER_MIDDLE_02_01.ANI	3	19	24	31	0	0	0	0	0	0	0	
41051700	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TFLAMETHROWER_TOP_01_00.ANI	3	19	24	31	0	0	0	0	0	0	0	
41051120	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TGUN_BOTTOM_01_00.ANI	1	21	0	0	0	0	0	0	0	0	0	
41051110	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TGUN_MIDDLE_02_00.ANI	1	21	0	0	0	0	0	0	0	0	0	
41051111	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TGUN_MIDDLE_02_01.ANI	1	21	0	0	0	0	0	0	0	0	0	
41051100	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TGUN_TOP_01_00.ANI	1	21	0	0	0	0	0	0	0	0	0	
41051420	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TLAUNCHER_BOTTOM_01_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41051410	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TLAUNCHER_MIDDLE_02_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41051411	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TLAUNCHER_MIDDLE_02_01.ANI	1	26	0	0	0	0	0	0	0	0	0	
41051400	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TLAUNCHER_TOP_01_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41050b20	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TMACE_BOTTOM_01_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41050b10	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TMACE_MIDDLE_02_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
41050b11	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TMACE_MIDDLE_02_01.ANI	1	21	0	0	0	0	0	0	0	0	0	
41050b00	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TMACE_TOP_01_00.ANI	1	27	0	0	0	0	0	0	0	0	0	
41051620	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TMACHINEGUN_BOTTOM_01_00.ANI	5	10	13	16	19	21	0	0	0	0	0	
41051610	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TMACHINEGUN_MIDDLE_02_00.ANI	5	10	13	16	19	21	0	0	0	0	0	
41051611	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TMACHINEGUN_MIDDLE_02_01.ANI	5	10	13	16	19	21	0	0	0	0	0	
41051600	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TMACHINEGUN_TOP_01_00.ANI	5	10	13	16	19	21	0	0	0	0	0	
41051b20	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TPLASMAGUN_BOTTOM_01_00.ANI	1	5	0	0	0	0	0	0	0	0	0	
41051b10	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TPLASMAGUN_MIDDLE_02_00.ANI	1	5	0	0	0	0	0	0	0	0	0	
41051b11	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TPLASMAGUN_MIDDLE_02_01.ANI	1	5	0	0	0	0	0	0	0	0	0	
41051b00	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TPLASMAGUN_TOP_01_00.ANI	1	5	0	0	0	0	0	0	0	0	0	
41051320	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TRIFLE_BOTTOM_01_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41051310	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TRIFLE_MIDDLE_02_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41051311	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TRIFLE_MIDDLE_02_01.ANI	1	19	0	0	0	0	0	0	0	0	0	
41051300	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TRIFLE_TOP_01_00.ANI	1	19	0	0	0	0	0	0	0	0	0	
41050e20	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TSPEAR_BOTTOM_01_00.ANI	1	21	0	0	0	0	0	0	0	0	0	
41050e10	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TSPEAR_MIDDLE_02_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
41050e11	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TSPEAR_MIDDLE_02_01.ANI	1	21	0	0	0	0	0	0	0	0	0	
41050e00	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TSPEAR_TOP_01_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
41050120	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TSWORD_BOTTOM_01_00.ANI	1	26	0	0	0	0	0	0	0	0	0	
41050110	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TSWORD_MIDDLE_02_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
41050111	00000002	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TSWORD_MIDDLE_02_01.ANI	1	21	0	0	0	0	0	0	0	0	0	
41050100	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_ATTACK_TSWORD_TOP_01_00.ANI	1	27	0	0	0	0	0	0	0	0	0	
411a09f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_DAXE_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a19f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_DBEAMGUN_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a12f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_DGUN_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a02f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_DSWORD_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a20f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_GRELAUNCHER_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a1cf0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_MININGTOOL_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411afff0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_NONE_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a08f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_RAXETHROW_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a06f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_RAXE_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a05f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_RKNIFETHROW_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a03f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_RKNIFE_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a0af0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_RMACE_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a07f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TAXE_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a18f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TBEAMGUN_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a1af0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TBEAMRIFLE_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a0ff0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TBOW_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a10f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TCROSSBOW_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a15f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TFAUST_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a17f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TFLAMETHROWER_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a11f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TGUN_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a14f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TLAUNCHER_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a0bf0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TMACE_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a16f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TMACHINEGUN_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a1bf0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TPLASMAGUN_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a13f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TRIFLE_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a0ef0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TSPEAR_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411a01f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWRUN_TSWORD_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411609f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWWALK_DAXE_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411619f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWWALK_DBEAMGUN_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411612f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWWALK_DGUN_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411602f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWWALK_DSWORD_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411620f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWWALK_GRELAUNCHER_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
41161cf0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWWALK_MININGTOOL_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
4116fff0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWWALK_NONE_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
411608f0	00000001	.\CHARACTER\PLAYER\ANI\	ACCRETIA_COMBAT_BWWALK_RAXETHROW_NONE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
