clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	word	word	word	word	float	float	dword	END
igdbf10	Default Male Glove10	050409	0	10000	3	0	0	0	0	0	0	0	0	0	0	0	1	9	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbf11	Default Male Glove11	05040A	0	10000	3	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbf12	Default Male Glove12	05040B	0	10000	3	0	0	0	0	0	0	0	0	0	0	0	1	11	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbf13	Default Male Glove13	05040C	0	10000	3	0	0	0	0	0	0	0	0	0	0	0	1	12	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbf14	Default Male Glove14	05040D	0	10000	3	0	0	0	0	0	0	0	0	0	0	0	1	13	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbf15	Default Male Glove15	05040E	0	10000	3	0	0	0	0	0	0	0	0	0	0	0	1	14	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbf16	Default Male Glove16	05040F	0	10000	3	0	0	0	0	0	0	0	0	0	0	0	1	15	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm01	Default Female Glove1	150400	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	16	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm02	Default Female Glove2	150401	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	17	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm03	Default Female Glove3	150402	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	18	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm04	Default Female Glove4	150403	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	19	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm05	Default Female Glove5	150404	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	20	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm06	Default Female Glove6	150405	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	21	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm07	Default Female Glove7	150406	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	22	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm08	Default Female Glove8	150407	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	23	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm09	Default Female Glove9	150408	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	24	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm10	Default Female Glove10	150409	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	25	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm11	Default Female Glove11	15040A	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	26	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm12	Default Female Glove12	15040B	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	27	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm13	Default Female Glove13	15040C	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	28	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm14	Default Female Glove14	15040D	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	29	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm15	Default Female Glove15	15040E	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	30	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdbm16	Default Female Glove16	15040F	0	01000	3	0	0	0	0	0	0	0	0	0	0	0	1	31	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf01	Default Male Glove1	250400	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	32	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf02	Default Male Glove2	250401	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	33	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf03	Default Male Glove3	250402	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	34	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf04	Default Male Glove4	250403	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	35	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf05	Default Male Glove5	250404	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	36	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf06	Default Male Glove6	250405	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	37	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf07	Default Male Glove7	250406	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	38	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf08	Default Male Glove8	250407	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	39	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf09	Default Male Glove9	250408	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	40	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf10	Default Male Glove10	250409	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	41	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf11	Default Male Glove11	25040A	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	42	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf12	Default Male Glove12	25040B	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	43	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf13	Default Male Glove13	25040C	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	44	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf14	Default Male Glove14	25040D	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	45	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf15	Default Male Glove15	25040E	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	46	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcf16	Default Male Glove16	25040F	0	00100	3	0	0	0	0	0	0	0	0	0	0	0	1	47	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm01	Default Female Glove1	350400	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	48	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm02	Default Female Glove2	350401	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	49	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm03	Default Female Glove3	350402	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	50	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm04	Default Female Glove4	350403	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	51	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm05	Default Female Glove5	350404	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	52	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm06	Default Female Glove6	350405	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	53	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm07	Default Female Glove7	350406	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	54	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm08	Default Female Glove8	350407	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	55	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm09	Default Female Glove9	350408	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	56	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm10	Default Female Glove10	350409	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	57	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm11	Default Female Glove11	35040A	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	58	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm12	Default Female Glove12	35040B	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	59	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm13	Default Female Glove13	35040C	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	60	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm14	Default Female Glove14	35040D	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	61	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm15	Default Female Glove15	35040E	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	62	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdcm16	Default Female Glove16	35040F	0	00010	3	0	0	0	0	0	0	0	0	0	0	0	1	63	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	7	0	0	0	0	0,5	0,773497999	0	
igdam01	Default Glove1	450400	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	64	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam02	Default Glove2	450401	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	65	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam03	Default Glove3	450402	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	66	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam04	Default Glove4	450403	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	67	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam05	Default Glove5	450404	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	68	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam06	Default Glove6	450405	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	69	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam07	Default Glove7	450406	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	70	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam08	Default Glove8	450407	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	71	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam09	Default Glove9	450408	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	72	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam10	Default Glove10	450409	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	73	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam11	Default Glove11	45040A	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	74	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam12	Default Glove12	45040B	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	75	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam13	Default Glove13	45040C	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	76	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam14	Default Glove14	45040D	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	77	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam15	Default Glove15	45040E	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	78	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igdam16	Default Glove16	45040F	0	00001	3	0	0	0	0	0	0	0	0	0	0	0	1	79	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	8	0	0	0	0	0,5	0,657473028	0	
igbwa04	Могущественные Перчатки [4	700400	1	11000	3	0	0	54	0	0	0	0	2	1	1	1	1	80	1	0	0	-1	0	0	0	0	0	4	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	9	0	0	0	0	0,5	0,828136981	0	
igbwb04	Тип В  Могущественные Перчатки [4	700400	1	11000	3	0	0	480	0	0	0	0	24	1	1	1	1	81	1	0	0	-1	1	0	0	0	0	4	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	33	0	0	0	0	0,5	0,753839016	0	
igbwc04	Могущественные Перчатки [4	700403	190	11000	3	1	0	2	0	0	0	0	200	0	1	0	1	82	1	0	0	-1	2	0	0	0	0	4	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	9	0	0	0	0	0,5	0,828136981	0	
igbwd04	Могущественные Перчатки [4	700403	190	11000	3	1	0	2	0	0	0	0	200	0	1	0	1	83	1	0	0	-1	3	0	0	0	0	4	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	512	0	1263	0	0	0	0	0,5	0,828136981	0	
igbwa07	Могущественные Перчатки [7	700404	2	11000	3	0	0	178	0	0	0	0	8	1	1	1	1	84	1	0	0	-1	0	0	0	0	0	7	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	18	0	0	0	0	0,5	0,811693013	0	
igbwb07	Тип В  Могущественные Перчатки [7	700404	2	11000	3	0	0	1072	0	0	0	0	53	1	1	1	1	85	1	0	0	-1	1	0	0	0	0	7	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	0	0	57	0	0	0	0	0,5	0,692719996	0	
igbwc07	Могущественные Перчатки [7	700403	190	11000	3	0	0	178	0	0	0	0	8	1	1	1	1	86	0	0	0	-1	2	0	0	0	0	7	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	0	0	18	0	0	0	0	0,5	0,811693013	0	
igbwd07	Могущественные Перчатки [7	700407	2	11000	3	0	0	178	0	0	0	0	8	1	1	1	1	87	0	0	0	-1	3	0	0	0	0	7	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	0	0	18	0	0	0	0	0,5	0,811693013	0	
igbwa10	Могущественные Перчатки [10	700408	3	11000	3	0	0	480	0	0	0	0	24	1	1	1	1	88	1	0	0	-1	0	0	3	0	0	10	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	409256	0	33	0	0	0	0	0,5	0,753839016	0	
igbwb10	Тип В  Могущественные Перчатки [10	700408	3	11000	3	0	0	2112	0	0	0	0	105	1	1	1	1	89	1	0	0	-1	1	0	3	0	0	10	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	409256	0	91	0	0	0	0	0,5	0,631226003	0	
igbwc10	Могущественные Перчатки [10	70040A	3	11000	3	0	0	480	0	0	0	0	24	1	1	1	1	90	0	0	0	-1	2	0	3	0	0	10	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	409256	0	33	0	0	0	0	0,5	0,753839016	0	
igbwd10	Могущественные Перчатки [10	70040B	3	11000	3	0	0	480	0	0	0	0	24	1	1	1	1	91	0	0	0	-1	3	0	3	0	0	10	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	409256	0	33	0	0	0	0	0,5	0,753839016	0	
igbwa13	Могущественные Перчатки [13	70040C	4	11000	3	0	0	1072	0	0	0	0	53	1	1	1	1	92	1	0	0	-1	0	0	3	0	0	13	0	-1	4	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	0	0	57	0	0	0	0	0,5	0,692719996	0	
