string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	float	float	float	long	dword	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
igdbf13	1	05040C	0	Default Male Glove13	504	0	4	0	10000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbf13	4096	0	
igdbf14	1	05040D	0	Default Male Glove14	504	0	4	0	10000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbf14	4096	0	
igdbf15	1	05040E	0	Default Male Glove15	504	0	4	0	10000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbf15	4096	0	
igdbf16	1	05040F	0	Default Male Glove16	504	0	4	0	10000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbf16	4096	0	
igdbm01	1	150400	0	Default Female Glove1	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm01	4096	0	
igdbm02	1	150401	0	Default Female Glove2	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm02	4096	0	
igdbm03	1	150402	0	Default Female Glove3	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm03	4096	0	
igdbm04	1	150403	0	Default Female Glove4	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm04	4096	0	
igdbm05	1	150404	0	Default Female Glove5	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm05	4096	0	
igdbm06	1	150405	0	Default Female Glove6	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm06	4096	0	
igdbm07	1	150406	0	Default Female Glove7	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm07	4096	0	
igdbm08	1	150407	0	Default Female Glove8	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm08	4096	0	
igdbm09	1	150408	0	Default Female Glove9	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm09	4096	0	
igdbm10	1	150409	0	Default Female Glove10	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm10	4096	0	
igdbm11	1	15040A	0	Default Female Glove11	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm11	4096	0	
igdbm12	1	15040B	0	Default Female Glove12	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm12	4096	0	
igdbm13	1	15040C	0	Default Female Glove13	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm13	4096	0	
igdbm14	1	15040D	0	Default Female Glove14	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm14	4096	0	
igdbm15	1	15040E	0	Default Female Glove15	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm15	4096	0	
igdbm16	1	15040F	0	Default Female Glove16	504	0	4	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdbm16	4096	0	
igdcf01	1	250400	0	Default Male Glove1	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf01	4096	0	
igdcf02	1	250401	0	Default Male Glove2	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf02	4096	0	
igdcf03	1	250402	0	Default Male Glove3	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf03	4096	0	
igdcf04	1	250403	0	Default Male Glove4	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf04	4096	0	
igdcf05	1	250404	0	Default Male Glove5	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf05	4096	0	
igdcf06	1	250405	0	Default Male Glove6	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf06	4096	0	
igdcf07	1	250406	0	Default Male Glove7	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf07	4096	0	
igdcf08	1	250407	0	Default Male Glove8	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf08	4096	0	
igdcf09	1	250408	0	Default Male Glove9	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf09	4096	0	
igdcf10	1	250409	0	Default Male Glove10	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf10	4096	0	
igdcf11	1	25040A	0	Default Male Glove11	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf11	4096	0	
igdcf12	1	25040B	0	Default Male Glove12	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf12	4096	0	
igdcf13	1	25040C	0	Default Male Glove13	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf13	4096	0	
igdcf14	1	25040D	0	Default Male Glove14	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf14	4096	0	
igdcf15	1	25040E	0	Default Male Glove15	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf15	4096	0	
igdcf16	1	25040F	0	Default Male Glove16	504	0	4	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcf16	4096	0	
igdcm01	1	350400	0	Default Female Glove1	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm01	4096	0	
igdcm02	1	350401	0	Default Female Glove2	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm02	4096	0	
igdcm03	1	350402	0	Default Female Glove3	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm03	4096	0	
igdcm04	1	350403	0	Default Female Glove4	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm04	4096	0	
igdcm05	1	350404	0	Default Female Glove5	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm05	4096	0	
igdcm06	1	350405	0	Default Female Glove6	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm06	4096	0	
igdcm07	1	350406	0	Default Female Glove7	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm07	4096	0	
igdcm08	1	350407	0	Default Female Glove8	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm08	4096	0	
igdcm09	1	350408	0	Default Female Glove9	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm09	4096	0	
igdcm10	1	350409	0	Default Female Glove10	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm10	4096	0	
igdcm11	1	35040A	0	Default Female Glove11	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm11	4096	0	
igdcm12	1	35040B	0	Default Female Glove12	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm12	4096	0	
igdcm13	1	35040C	0	Default Female Glove13	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm13	4096	0	
igdcm14	1	35040D	0	Default Female Glove14	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm14	4096	0	
igdcm15	1	35040E	0	Default Female Glove15	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm15	4096	0	
igdcm16	1	35040F	0	Default Female Glove16	504	0	4	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	7	0	21	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdcm16	4096	0	
igdam01	1	450400	0	Default Glove1	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam01	512	0	
igdam02	1	450401	0	Default Glove2	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam02	512	0	
igdam03	1	450402	0	Default Glove3	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam03	512	0	
igdam04	1	450403	0	Default Glove4	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam04	512	0	
igdam05	1	450404	0	Default Glove5	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam05	512	0	
igdam06	1	450405	0	Default Glove6	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam06	512	0	
igdam07	1	450406	0	Default Glove7	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam07	512	0	
igdam08	1	450407	0	Default Glove8	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam08	512	0	
igdam09	1	450408	0	Default Glove9	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam09	512	0	
igdam10	1	450409	0	Default Glove10	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam10	512	0	
igdam11	1	45040A	0	Default Glove11	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam11	512	0	
igdam12	1	45040B	0	Default Glove12	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam12	512	0	
igdam13	1	45040C	0	Default Glove13	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam13	512	0	
igdam14	1	45040D	0	Default Glove14	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam14	512	0	
igdam15	1	45040E	0	Default Glove15	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam15	512	0	
igdam16	1	45040F	0	Default Glove16	504	0	4	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	-1	0	0	0	0	8	0	21	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tigdam16	512	0	
igbwa04	1	700400	1	Могущественные Перчатки [4	4	0	4	0	11000	4	-1	0	0	1	-1	-1	0	54	0	0	0	0	2	0	0	1,073603988	0	0	1	40	-1	0	0	0	0	9	-2	43	0,5	0,828136981	3	5	0	0	0	0	0	0	0	1	1	1	1	1	0	tigbwa04	4096	0	
igbwb04	1	700400	1	Тип В  Могущественные Перчатки [4	4	1	4	0	11000	4	-1	0	0	1	-1	-1	0	480	0	0	0	0	24	0	0	1,073603988	0	0	1	40	-1	0	0	0	0	33	-2	43	0,5	0,753839016	3	5	0	0	0	0	0	0	0	1	1	1	1	1	0	tigbwb04	4096	0	
igbwc04	1	700403	190	Могущественные Перчатки [4	4	2	4	0	11000	4	-1	0	0	1	-1	-1	1	2	0	0	0	0	200	0	0	1,073603988	0	0	1	40	-1	0	0	0	0	9	-2	30	0,5	0,828136981	3	5	0	0	0	0	0	0	0	1	0	0	1	1	0	tigbwc04	4096	0	
igbwd04	1	700403	190	Могущественные Перчатки [4	4	3	4	0	11000	4	-1	0	0	1	-1	-1	1	2	0	0	0	0	200	0	0	1,073603988	0	0	1	40	-1	0	0	0	0	1263	-2	141	0,5	0,828136981	3	5	0	0	0	0	0	0	0	1	0	0	1	1	0	tigbwd04	512	0	
igbwa07	1	700404	2	Могущественные Перчатки [7	4	0	4	0	11000	7	-1	0	0	1	-1	-1	0	178	0	0	0	0	8	0	0	1,079628944	0	0	1	40	-1	0	0	0	0	18	-2	57	0,5	0,811693013	3	5	0	0	0	0	0	0	0	1	1	1	1	1	0	tigbwa07	4096	0	
igbwb07	1	700404	2	Тип В  Могущественные Перчатки [7	4	1	4	0	11000	7	-1	0	0	1	-1	-1	0	1072	0	0	0	0	53	0	0	1,079628944	0	0	1	40	-1	0	0	0	0	57	-2	57	0,5	0,692719996	3	5	0	0	0	0	0	0	0	1	1	1	1	1	0	tigbwb07	0	0	
igbwc07	0	700403	190	Могущественные Перчатки [7	4	2	4	0	11000	7	-1	0	0	1	-1	-1	0	178	0	0	0	0	8	0	0	1,079628944	0	0	1	40	-1	0	0	0	0	18	-2	57	0,5	0,811693013	3	5	0	0	0	0	0	0	0	1	1	1	1	1	0	tigbwc07	0	0	
igbwd07	0	700407	2	Могущественные Перчатки [7	4	3	4	0	11000	7	-1	0	0	1	-1	-1	0	178	0	0	0	0	8	0	0	1,079628944	0	0	1	40	-1	0	0	0	0	18	-2	57	0,5	0,811693013	3	5	0	0	0	0	0	0	0	1	1	1	1	1	0	tigbwd07	0	0	
igbwa10	1	700408	3	Могущественные Перчатки [10	4	0	4	0	11000	10	-1	0	0	1	-1	-1	0	480	0	0	0	0	24	0	0	1,083487034	0	0	1	40	-1	0	0	0	0	33	-2	68	0,5	0,753839016	3	5	0	0	0	0	0	0	0	1	1	1	1	1	3	tigbwa10	409256	0	
