dword	text	END
141	На 5 минут увеличивает защиту	
142	Увеличивает шанс критических атак. Продолжительность эффекта 90 секунд	
143	Увеличивает шанс критических атак. Продолжительность эффекта 90 секунд	
144	Увеличивает шанс критических атак. Продолжительность эффекта 90 секунд	
145	На 7 минут увеличивает силу атаки. Помимо этого увеличивается скорость передвижения	
146	Восстанавливает 7000 HP	
147	Конфетка, которую вам подарил Санта Шути. Специальный предмет	
148	Новогодняя конфетка, которую вам подарил Санта Шути. Специальный предмет	
149	Тортик, который вам подарил Санта Шути. Специальный предмет	
150	Вкусная конфетка, которую вам подарил Санта Шути. Специальный предмет	
151	Вкусная новогодняя конфетка, которую вам подарил Санта Шути. Специальный предмет	
152	Вкусный тортик, который вам подарил Санта Шути. Специальный предмет	
153	Специальный предмет, который может быть изготовлен один раз в году. Увеличивает характеристики персонажа	
154	Специальный предмет, который может быть изготовлен один раз в году. Увеличивает характеристики персонажа	
155	Увеличивает шанс критических атак. Продолжительность эффекта 90 секунд	
156	Увеличивает шанс критических атак. Продолжительность эффекта 90 секунд	
157	Увеличивает шанс критических атак. Продолжительность эффекта 90 секунд	
158	Восстанавливает 1000 HP без задержки.	
159	Восстанавливает 2000 HP без задержки.	
160	На некоторое время увеличивает силу атаки на 50%	
161	На некоторое время увеличивает защиту на 50%	
162	На некоторое время увеличивает меткость на 50%	
163	Низкоуровневый предмет: восстанавливает HP на 4000	
164	Низкоуровневый предмет: восстанавливает HP на 4000	
165	Низкоуровневый предмет: восстанавливает HP на 4000	
166	Низкоуровневый предмет: восстанавливает HP на 3200	
167	Низкоуровневый предмет: восстанавливает HP на 3200	
168	Низкоуровневый предмет: восстанавливает HP на 3200	
169	Низкоуровневый предмет: восстанавливает HP на 3500	
170	Низкоуровневый предмет: восстанавливает HP на 3500	
171	Низкоуровневый предмет: восстанавливает HP на 3500	
172	Дает игроку возможность атаковать игроков своей расы.	
173	Дает игроку возможность атаковать игроков своей расы.	
174	Дает игроку возможность атаковать игроков своей расы.	
175	Отменяет возможность игроку атаковать игроков своей расы. (Федерация Беллато)	
176	Отменяет возможность игроку атаковать игроков своей расы. (Священный Альянс Кора)	
177	Отменяет возможность игроку атаковать игроков своей расы. (Империя Акретия)	
178	На 5 минут увеличивает защиту	
179	На 5 минут увеличивает защиту	
180	На 5 минут увеличивает защиту	
181	Награда за выполнение задания: Максимально увеличивает атаку персонажа на короткий период времени.	
182	Награда за выполнение задания: Максимально увеличивает атаку персонажа на короткий период времени.	
183	Награда за выполнение задания: Максимально увеличивает атаку персонажа на короткий период времени.	
184	Награда за выполнение задания: Максимально увеличивает защиту персонажа на короткий период времени.	
185	Награда за выполнение задания: Максимально увеличивает защиту персонажа на короткий период времени.	
186	Награда за выполнение задания: Максимально увеличивает защиту персонажа на короткий период времени.	
187	Восстанавливает HP на 250. Нельзя обмениваться с другими игроками	
188	Восстанавливает HP на 250. Нельзя обмениваться с другими игроками	
189	Восстанавливает HP на 250. Нельзя обмениваться с другими игроками	
190	Увеличивает атаку персонажа на короткий период времени. В случае выхода из игры действие эффекта прерывается.	
191	Увеличивает атаку персонажа на короткий период времени. В случае выхода из игры действие эффекта прерывается.	
192	Увеличивает атаку персонажа на короткий период времени. В случае выхода из игры действие эффекта прерывается.	
193	Увеличивает защиту персонажа на короткий период времени. В случае выхода из игры действие эффекта прерывается.	
194	Увеличивает защиту персонажа на короткий период времени. В случае выхода из игры действие эффекта прерывается.	
195	Увеличивает защиту персонажа на короткий период времени. В случае выхода из игры действие эффекта прерывается.	
196	Увеличивает точность персонажа на короткий период времени. В случае выхода из игры действие эффекта прерывается.	
197	Увеличивает точность персонажа на короткий период времени. В случае выхода из игры действие эффекта прерывается.	
198	Увеличивает точность персонажа на короткий период времени. В случае выхода из игры действие эффекта прерывается.	
199	Задержка использования меньше, чем у Благословенной Микстуры 2500 НР.	
200	Задержка использования меньше, чем у Священного Зелья 2500 НР.	
201	Задержка использования меньше, чем у Восстановителя 2500 НР.	
202	Задержка использования меньше, чем у Благословенной Микстуры 4000 НР.	
203	Задержка использования меньше, чем у Священного Зелья 4000 НР.	
204	Задержка использования меньше, чем у Восстановителя 4000 НР.	
205	Кратковременно увеличивает защиту и атаку. Использование других допингов и выход из игры прервет эффект.	
206	Кратковременно увеличивает защиту и атаку. Использование других допингов и выход из игры прервет эффект.	
207	Кратковременно увеличивает защиту и атаку. Использование других допингов и выход из игры прервет эффект.	
208	На короткое время увеличивает шанс успешной критической атаки. Использование других допингов и выход из игры прервет эффект.	
209	На короткое время увеличивает шанс успешной критической атаки. Использование других допингов и выход из игры прервет эффект.	
210	На короткое время увеличивает шанс успешной критической атаки. Использование других допингов и выход из игры прервет эффект.	
211	На короткий период времени увеличивает значение HP персонажа. Использование других допингов и выход из игры прервет эффект. Наиболее эффективна при походах на Пит-боссов.	
212	На короткий период времени увеличивает значение HP персонажа. Использование других допингов и выход из игры прервет эффект. Наиболее эффективно при походах на Пит-боссов.	
213	На короткий период времени увеличивает значение HP персонажа. Использование других допингов и выход из игры прервет эффект. Наиболее эффективен при походах на Пит-боссов.	
214	Время задержки использования заклинаний ранга Элита становится равным времени задержки обычных заклинаний, обычные заклинания в свою очеред используются вообще без задержек. Использование других допингов и выход из игры прервет эффект.	
215	Время задержки использования заклинаний ранга Элита становится равным времени задержки обычных заклинаний, обычные заклинания в свою очеред используются вообще без задержек. Использование других допингов и выход из игры прервет эффект.	
216	Время задержки использования заклинаний ранга Элита становится равным времени задержки обычных заклинаний, обычные заклинания в свою очеред используются вообще без задержек. Использование других допингов и выход из игры прервет эффект.	
217	На короткий период времени активирует умение невидимости. Данный допинг бесполезен против умений обнаружения. Использование других допингов и выход из игры прервет эффект.	
218	На короткий период времени активирует умение невидимости. Данный допинг бесполезен против умений обнаружения. Использование других допингов и выход из игры прервет эффект.	
219	На короткий период времени активирует умение невидимости. Данный допинг бесполезен против умений обнаружения. Использование других допингов и выход из игры прервет эффект.	
220	На короткий период времени увеличивает шанс уворачивания от атак противника. Использование других допингов и выход из игры прервет эффект.	
221	На короткий период времени увеличивает шанс уворачивания от атак противника. Использование других допингов и выход из игры прервет эффект.	
222	На короткий период времени увеличивает шанс уворачивания от атак противника. Использование других допингов и выход из игры прервет эффект.	
223	Нейтрализует все негативные эффекты, которые были наложены на персонажа другими игроками или монстрами. Время повторного использования - 3 секунды. Выход из игры прервет эффект.	
224	Нейтрализует все негативные эффекты, которые были наложены на персонажа другими игроками или монстрами. Время повторного использования - 3 секунды. Выход из игры прервет эффект.	
225	Нейтрализует все негативные эффекты, которые были наложены на персонажа другими игроками или монстрами. Время повторного использования - 3 секунды. Выход из игры прервет эффект.	
226	Нейтрализует все негативные эффекты, которые были наложены на персонажа другими игроками или монстрами. Время повторного использования - 1 секунда. Выход из игры прервет эффект.	
227	Нейтрализует все негативные эффекты, которые были наложены на персонажа другими игроками или монстрами. Время повторного использования - 1 секунда. Выход из игры прервет эффект.	
228	Нейтрализует все негативные эффекты, которые были наложены на персонажа другими игроками или монстрами. Время повторного использования - 1 секунда. Выход из игры прервет эффект.	
229	На короткий период времени увеличивает мощность атаки и шанс критического попадания. Использование других допингов и выход из игры прервет эффект.	
230	На короткий период времени увеличивает мощность атаки и шанс критического попадания. Использование других допингов и выход из игры прервет эффект.	
231	На короткий период времени увеличивает мощность атаки и шанс критического попадания. Использование других допингов и выход из игры прервет эффект.	
232	На короткое время увелчивает защиту и количество HP. Использование других допингов и выход из игры прервет эффект.	
233	На короткое время увелчивает защиту и количество HP. Использование других допингов и выход из игры прервет эффект.	
234	На короткое время увелчивает защиту и количество HP. Использование других допингов и выход из игры прервет эффект.	
235	На короткий период времени увеличивает атаку и уменьшает задержку использования умений. Использование других допингов и выход из игры прервет эффект.	
236	На короткий период времени увеличивает атаку и уменьшает задержку использования умений. Использование других допингов и выход из игры прервет эффект.	
237	На короткий период времени увеличивает атаку и уменьшает задержку использования умений. Использование других допингов и выход из игры прервет эффект.	
238	Увеличивает атаку и шанс критической атаки. Использование других допингов и выход из игры прервет эффект.	
239	Увеличивает атаку и шанс критической атаки. Использование других допингов и выход из игры прервет эффект.	
240	Увеличивает атаку и шанс критической атаки. Использование других допингов и выход из игры прервет эффект.	
241	Увеличивает максимальное количество НР и защиту. Использование других допингов и выход из игры прервет эффект.	
242	Увеличивает максимальное количество НР и защиту. Использование других допингов и выход из игры прервет эффект.	
243	Увеличивает максимальное количество НР и защиту. Использование других допингов и выход из игры прервет эффект.	
244	Увеличивает точность, атаку и уменьшает время задержки умений. Использование других допингов и выход из игры прервет эффект.	
245	Увеличивает точность, атаку, и уменьшает время задержки умений. Использование других допингов и выход из игры прервет эффект.	
246	Увеличивает точность, атаку и уменьшает время задержки умений. Использование других допингов и выход из игры прервет эффект.	
247	Увеличивает атаку, точность, и шанс избежать атаки противника. Использование других допингов и выход из игры прервет эффект.	
248	Увеличивает атаку, точность, и шанс избежать атаки противника. Использование других допингов и выход из игры прервет эффект.	
249	Увеличивает атаку, точность и шанс избежать атаки противника. Использование других допингов и выход из игры прервет эффект.	
250	Увеличивает атаку, точность и защиту. Использование других допингов и выход из игры прервет эффект.	
251	Увеличивает атаку, точность и защиту. Использование других допингов и выход из игры прервет эффект.	
252	Увеличивает атаку, точность и защиту. Использование других допингов и выход из игры прервет эффект.	
253	Увеличивает точность, защиту, атаку и уменьшает время задержки умений. Использование других допингов и выход из игры прервет эффект.	
254	Увеличивает точность, защиту, атаку и уменьшает время задержки умений. Использование других допингов и выход из игры прервет эффект.	
255	Увеличивает точность, защиту атаку и уменьшает время задержки умений. Использование других допингов и выход из игры прервет эффект.	
256	Увеличивает атаку, точность, шанс уйти от атаки противника и уменьшает время задержки умений. Использование других допингов и выход из игры прервет эффект.	
257	Увеличивает атаку, точность, шанс уйти от атаки противника и уменьшает время задержки умений. Использование других допингов и выход из игры прервет эффект.	
258	Увеличивает атаку, точность, шанс уйти от атаки противника и уменьшает время задержки умений. Использование других допингов и выход из игры прервет эффект.	
259	Премиум восстановитель 5000 НР.	
260	Премиум восстановитель 5000 НР.	
261	Премиум восстановитель 5000 НР.	
262	Капсула, позволяющая изменить специализацию игрока.	
263	Насыщенная Микстура Допинга для избранных воинов	
264	Усиленное Зелье Ярости для избранных воинов	
265	Программатор Ненависти для избранных воинов	
266	Защитная Микстура для избранных воинов	
267	Защитное Зелье для избранных воинов	
268	Программатор Защиты для избранных воинов	
269	Любовь и мир канули в небытие. Лишь огонь и дым сражений ведут меня вперед…	
270	Любовь и мир канули в небытие. Лишь пламя и дым сражений ведут меня…	
271	Насыщенная Микстура Допинга для избранных воинов	
272	Усиленное Зелье Ярости для избранных воинов	
273	Программатор Ненависти для избранных воинов	
274	Защитная Микстура для избранных воинов	
275	Защитное Зелье для избранных воинов	
276	Программатор Защиты для избранных воинов	
277	Насыщенная Микстура Допинга для избранных воинов	
278	Усиленное Зелье Ярости для избранных воинов	
279	Программатор Ненависти для избранных воинов	
280	Защитная Микстура для избранных воинов	
281	Защитное Зелье для избранных воинов	
282	Программатор Защиты для избранных воинов	
283	Биосинтетический яд, сделанный для истребления других рас	
284	Допинг, превращающий в яростного первобытного зверя любого, кто его примет	
285	Сеть, созданная Шипоголовом, для охоты	
286	Лечебная капсула, способная устранять последствия ядерного взрыва	
287	Лечебная капсула, способная устранять последствия ядерного взрыва	
288	Капсула, позволяющая изменить имя персонажа. При изменении имени информация гильдии будет соответственно изменена.	
289	Допинг, призывающий выбранного персонажа на ваше место. Если персонаж отказывается от предложения, призыв не производится.	
290	Допинг, телепортирующий Вас к выбранному персонажу.	
291	Этот предмет исчезнет через 7 минут, так что вы должны использовать его быстро! Допинг мгновенно повышает опыт на 1% независимо от уровня.	
292	Допинг, который мгновенно увеличивает опыт. Вам будет добавлено 100 миллионов очков опыта.	
293	Допинг, восстанавливающий уровень защиты.	
294	Мгновенно выдворяет цель из текущего измерения. Запрещает использование рун в течение 10 минут. Эффект руны исчезает при использовании прочих допингов.	
295	Сжигает все, что вы ненавидите, повергая в прах врагов. Запрещает использование рун в течение 30 минут. Эффект руны исчезает при использовании прочих допингов.	
296	Снижает мыслительные способности врага, мешая ему использовать силу. Запрещает использование рун в течение 5 минут. Эффект руны исчезает при использовании прочих допингов.	
297	Тормозит движения врага и мешает ему использовать умения. Запрещает использование рун в течение 5 минут. Эффект руны исчезает при использовании прочих допингов.	
298	Ослепляет врага. Запрещает использование рун в течение 10 минут. Эффект руны исчезает при использовании прочих допингов.	
299	Лишает врага живучести. Запрещает использование рун в течение 20 минут. Эффект руны исчезает при использовании прочих допингов.	
300	Временно отделяет ваше тело от материального мира, чтобы вы могли двигаться быстрее. Запрещает использование рун в течение 10 минут. Эффект руны исчезает при использовании прочих допингов.	
301	Позволяет сбежать ото всех опасностей в безопасное место. Запрещает использование рун в течение 30 минут. Эффект руны исчезает при использовании прочих допингов.	
302	Защищает вас и ваших союзников от атак настоящего измерения. Запрещает использование рун в течение 5 минут. Эффект руны исчезает при использовании прочих допингов.	
303	Восстанавливает уровень защиты на 150	
304	Восстанавливает уровень защиты на 100	
305	Восстанавливает уровень защиты на 50	
306	Восстанавливает уровень защиты на 150	
307	Восстанавливает уровень защиты на 30	
308	Восстанавливает уровень защиты на 20	
309	Восстанавливает уровень защиты на 10	
310	Предмет для обнаружения ловушек. Эффект длится 5 секунд.	
311	Предмет для обнаружения ловушек. Эффект длится 1 минуту.	
312	Когда Эльфийские воины боролись с врагом, они пили этот древний напиток для храбрости	
313	Когда Эльфийские воины боролись с врагом, они пили этот древний напиток для храбрости	
314	Увеличивает получаемые персонажем очки умений. Не воздействует на эффект Премиум сервиса.	
315	Увеличивает получаемые персонажем очки умений. Не воздействует на эффект Премиум сервиса.	
316	Увеличивает получаемые персонажем очки умений. Не воздействует на эффект Премиум сервиса.	
317	Универсальная жидкость, восстанавливающая броню в любой ситуации.	
318	Жидкость для оживления погибшего персонажа.	
319	Мистическая капсула, использовав которую, вы получаете возможнось одновременно использовать 2 зелья длительного эффекта. Положительные свойства зелья длятся до 30 дней. [Помните, что свойства зелий с одинаковым эффектом накладываются 	
320	Мистическая капсула, использовав которую, вы получаете возможнось одновременно использовать 2 зелья длительного эффекта. Положительные свойства зелья длятся до 30 дней. [Помните, что свойства зелий с одинаковым эффектом накладываются 	
321	Этот предмет исчезнет через 7 минут, так что вы должны использовать его быстро! Допинг мгновенно повышает небольшое количество опыта независимо от уровня.	
322	Предмет, увеличивающий скорость бурения в 2 раза, в течение 30 минут.	
323	Предмет, увеличивающий скорость бурения в 4 раза, в течение 30 минут.	
324	Пища, приготовленная из передней ноги Королевы Медведок, является деликатесом на Новусе. Из статистики видно, что если съесть хотя бы одну ногу, то вес тела увеличивается в полтора раза.	
325	Прозрачная и свежая вода, собравшая в себе всю энергию Назала защитника Эльфов. В ней содержится одно из умений Назала.	
326	Допинг, превращающий тело в железо. Если использовать этот допинг, то может показаться, что тело превращается в железо и в руке появляется железный меч.	
327	Яд, использующийся для того, что бы уменьшить способности врага. Он сделан в основном из яда насекомых, обитающих в Горах Чудовищ.	
328	Допинг, доказывающий опыт. Если его выпить, то может привать опыт.	
329	Шоколад от возлюбленного который увеличивает получаемый опыт на 100%	
330	Букет увеличивающий скорость добычи руды	
331	Вы можете ощутить увеличение скорости передвижения	
332	Конфета от возлюбленного который увеличивает получаемый опыт на 100%	
333	Увеличивает на некоторое время наносящий урон премиум пользователя. [При выходе из игры эффект исчезает .	
334	Увеличивает на некоторое время защиту премиум пользователя. [При выходе из игры эффект исчезает .	
335	Увеличивает на некоторое время точность премиум пользователя. [При выходе из игры эффект исчезает .	
336	Увеличивает на некоторое время уклонение от атак премиум пользователя. [При выходе из игры эффект исчезает .	
337	Увеличивает на некоторое время наносящий урон премиум пользователя. [При выходе из игры эффект исчезает .	
338	Увеличивает на некоторое время защиту премиум пользователя. [При выходе из игры эффект исчезает .	
339	Увеличивает на некоторое время точность премиум пользователя. [При выходе из игры эффект исчезает .	
340	Увеличивает на некоторое время уклонение от атак премиум пользователя. [При выходе из игры эффект исчезает .	
341	Увеличивает на некоторое время наносящий урон премиум пользователя. [При выходе из игры эффект исчезает .	
342	Увеличивает на некоторое время защиту премиум пользователя. [При выходе из игры эффект исчезает .	
343	Увеличивает на некоторое время точность премиум пользователя. [При выходе из игры эффект исчезает .	
344	Увеличивает на некоторое время уклонение от атак премиум пользователя. [При выходе из игры эффект исчезает .	
345	Премиум Восстановители для Беллато	
346	Премиум Восстановители для Беллато	
347	Премиум Восстановители для Беллато	
348	Премиум Восстановители для Кора	
349	Премиум Восстановители для Кора	
350	Премиум Восстановители для Кора	
351	Премиум Восстановители для Акретии	
352	Премиум Восстановители для Акретии	
353	Премиум Восстановители для Акретии	
354	Мистическая капсула, использовав ее, вы получаете возможнось использовать еще одно разделение в хранилище. [Можно использовать только 2 капсулы 	
355	С помощью этого зелья вы можете исцелиться от шрама поражения 1 уровня и вернуть себе былую мощь.	
356	С помощью этого зелья вы можете исцелиться от шрама поражения 2 уровня и ниже и вернуть себе былую мощь.	
357	С помощью этого зелья вы можете исцелиться от шрама поражения 3 уровня и ниже и вернуть себе былую мощь.	
358	С помощью этого зелья вы можете освободиться от клейма позора 1 уровня и вернуть себе былую мощь.	
359	С помощью этого зелья вы можете исцелиться от клейма позора 2 уровня и ниже и вернуть себе былую мощь.	
360	С помощью этого зелья вы можете исцелиться от клейма позора 3 уровня и ниже и вернуть себе былую мощь.	
361	Микстура Беллато	
362	Микстура Беллато	
363	Зелье Кора	
364	Зелье Кора	
365	Восстановитель Акретии	
366	Восстановитель Акретии	
367	Этот предмет исчезнет через 7 минут, так что вы должны использовать его быстро! Допинг мгновенно повышает опыт на 7% независимо от уровня.	
368	Этот предмет исчезнет через 7 минут, так что вы должны использовать его быстро! Допинг мгновенно повышает небольшое количество опыта независимо от уровня.	
369	Капсула моментального усиления уворота. В течение 20 сек. действия капсулы, падает уровень НР.	
370	Капсула моментального усиления защиты. В течение 20 сек. действия капсулы, падает уровень НР.	
371	Капсула моментального усиления Щита. В течение 20 сек. действия капсулы, падает уровень НР.	
372	Капсула моментального усиления атаки. В течение 20 сек. действия капсулы, падает уровень НР.	
373	Капсула моментального увеличения шанса критического удара. В течение 20 сек. действия капсулы, падает уровень НР.	
374	Капсула отменяющая все умения/силу.	
375	Капсула позволяющая чувствовать расставленные ловушки всеми 5 чувствами. В течение 20 сек. действия капсулы, падает уровень НР.	
376	Капсула моментального ускорения. В течение 20 сек. действия капсулы, падает уровень НР.	
377	Капсула моментальной маскировки от врага. В течение 20 сек. действия капсулы, падает уровень НР.	
378	Капсула, защищающая от любой атаки врага. В течение 20 сек. действия капсулы, падает уровень НР.	
379	Награда за квест зелье временно увеличивающее силу атаки, шанс блокировки ударов и-HP.	
380	Награда за квест зелье временно увеличивающее силу атаки, шанс блокировки ударов и-HP.	
381	Награда за квест зелье временно увеличивающее силу атаки, шанс блокировки ударов и-HP.	
382	Этот предмет исчезнет через 7 минут, так что вы должны использовать его быстро! Допинг мгновенно повышает опыт на 5% независимо от уровня.	
383	Жареный каштан. Увеличивает атаку на 70%, но уменьшает защиту и уклонение.	
384	Жареный сладкий кортофель. Увеличивает атаку на 70%, но уменьшает защиту и уклонение.	
