xeh	xeh	string[128]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	END
00010220	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_MASTER_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000102a0	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_MASTER_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010210	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_MASTER_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010270	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_MASTER_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010230	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_MASTER_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010290	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_MASTER_SKILL_01_00.ANI	1	20	0	0	0	0	0	0	0	0	0	
00010250	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_MASTER_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010240	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_MASTER_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010260	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_MASTER_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010080	00000005	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_ATTACK_05_00.ANI	1	13	0	0	0	0	0	0	0	0	0	
00010081	00000005	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_ATTACK_05_01.ANI	1	13	0	0	0	0	0	0	0	0	0	
00010082	00000005	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_ATTACK_05_02.ANI	2	9	35	0	0	0	0	0	0	0	0	
00010083	00000005	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_ATTACK_05_03.ANI	2	11	22	0	0	0	0	0	0	0	0	
00010084	00000005	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_ATTACK_05_04.ANI	1	16	0	0	0	0	0	0	0	0	0	
00010020	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000100a0	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010010	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010070	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010030	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010090	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_SKILL_01_00.ANI	1	20	0	0	0	0	0	0	0	0	0	
00010050	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010040	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010060	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_RECRUIT_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010180	00000005	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_ATTACK_05_00.ANI	1	13	0	0	0	0	0	0	0	0	0	
00010181	00000005	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_ATTACK_05_01.ANI	1	13	0	0	0	0	0	0	0	0	0	
00010182	00000005	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_ATTACK_05_02.ANI	2	9	35	0	0	0	0	0	0	0	0	
00010183	00000005	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_ATTACK_05_03.ANI	2	11	22	0	0	0	0	0	0	0	0	
00010184	00000005	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_ATTACK_05_04.ANI	1	16	0	0	0	0	0	0	0	0	0	
00010120	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000101a0	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010110	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010170	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010130	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010190	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_SKILL_01_00.ANI	1	20	0	0	0	0	0	0	0	0	0	
00010150	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010140	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00010160	00000001	.\CHARACTER\ANIMUS\ANI\	HECATE_VETERAN_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020380	00000002	.\CHARACTER\ANIMUS\ANI\	INANNA_AMY_ATTACK_02_00.ANI	1	30	0	0	0	0	0	0	0	0	0	
00020381	00000002	.\CHARACTER\ANIMUS\ANI\	INANNA_AMY_ATTACK_02_01.ANI	1	24	0	0	0	0	0	0	0	0	0	
00020320	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_AMY_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000203a0	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_AMY_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020310	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_AMY_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020370	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_AMY_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020330	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_AMY_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020390	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_AMY_SKILL_01_00.ANI	1	30	0	0	0	0	0	0	0	0	0	
00020350	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_AMY_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020340	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_AMY_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020360	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_AMY_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020280	00000002	.\CHARACTER\ANIMUS\ANI\	INANNA_MASTER_ATTACK_02_00.ANI	1	30	0	0	0	0	0	0	0	0	0	
00020281	00000002	.\CHARACTER\ANIMUS\ANI\	INANNA_MASTER_ATTACK_02_01.ANI	1	24	0	0	0	0	0	0	0	0	0	
00020220	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_MASTER_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000202a0	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_MASTER_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020210	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_MASTER_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020270	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_MASTER_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020230	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_MASTER_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020290	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_MASTER_SKILL_01_00.ANI	1	30	0	0	0	0	0	0	0	0	0	
00020250	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_MASTER_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020240	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_MASTER_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020260	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_MASTER_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020080	00000002	.\CHARACTER\ANIMUS\ANI\	INANNA_RECRUIT_ATTACK_02_00.ANI	1	30	0	0	0	0	0	0	0	0	0	
00020081	00000002	.\CHARACTER\ANIMUS\ANI\	INANNA_RECRUIT_ATTACK_02_01.ANI	1	24	0	0	0	0	0	0	0	0	0	
00020020	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_RECRUIT_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000200a0	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_RECRUIT_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020010	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_RECRUIT_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020070	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_RECRUIT_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020030	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_RECRUIT_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020090	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_RECRUIT_SKILL_01_00.ANI	1	30	0	0	0	0	0	0	0	0	0	
00020050	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_RECRUIT_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020040	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_RECRUIT_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020060	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_RECRUIT_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020180	00000002	.\CHARACTER\ANIMUS\ANI\	INANNA_VETERAN_ATTACK_02_00.ANI	1	30	0	0	0	0	0	0	0	0	0	
00020181	00000002	.\CHARACTER\ANIMUS\ANI\	INANNA_VETERAN_ATTACK_02_01.ANI	1	24	0	0	0	0	0	0	0	0	0	
00020120	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_VETERAN_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000201a0	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_VETERAN_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020110	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_VETERAN_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020170	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_VETERAN_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020130	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_VETERAN_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020190	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_VETERAN_SKILL_01_00.ANI	1	30	0	0	0	0	0	0	0	0	0	
00020150	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_VETERAN_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020140	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_VETERAN_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00020160	00000001	.\CHARACTER\ANIMUS\ANI\	INANNA_VETERAN_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030380	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_ATTACK_03_00.ANI	2	20	37	0	0	0	0	0	0	0	0	
00030381	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_ATTACK_03_01.ANI	1	20	0	0	0	0	0	0	0	0	0	
00030382	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_ATTACK_03_02.ANI	1	14	0	0	0	0	0	0	0	0	0	
00030320	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000303a0	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030310	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030370	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030330	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030390	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_SKILL_01_00.ANI	1	41	0	0	0	0	0	0	0	0	0	
00030350	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030340	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030360	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_AMY_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030280	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_ATTACK_03_00.ANI	2	20	37	0	0	0	0	0	0	0	0	
00030281	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_ATTACK_03_01.ANI	1	20	0	0	0	0	0	0	0	0	0	
00030282	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_ATTACK_03_02.ANI	1	14	0	0	0	0	0	0	0	0	0	
00030220	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000302a0	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030210	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030270	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030230	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030290	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_SKILL_01_00.ANI	1	41	0	0	0	0	0	0	0	0	0	
00030250	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030240	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030260	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_MASTER_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030080	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_ATTACK_03_00.ANI	2	20	37	0	0	0	0	0	0	0	0	
00030081	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_ATTACK_03_01.ANI	1	20	0	0	0	0	0	0	0	0	0	
00030082	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_ATTACK_03_02.ANI	1	14	0	0	0	0	0	0	0	0	0	
00030020	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000300a0	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030010	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030070	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030030	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030090	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_SKILL_01_00.ANI	1	41	0	0	0	0	0	0	0	0	0	
00030050	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030040	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030060	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_RECRUIT_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030180	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_ATTACK_03_00.ANI	2	20	37	0	0	0	0	0	0	0	0	
00030181	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_ATTACK_03_01.ANI	1	20	0	0	0	0	0	0	0	0	0	
00030182	00000003	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_ATTACK_03_02.ANI	1	14	0	0	0	0	0	0	0	0	0	
00030120	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000301a0	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030110	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030170	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030130	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030190	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_SKILL_01_00.ANI	1	41	0	0	0	0	0	0	0	0	0	
00030150	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030140	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00030160	00000001	.\CHARACTER\ANIMUS\ANI\	ISIS_VETERAN_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000380	00000003	.\CHARACTER\ANIMUS\ANI\	PAIMON_AMY_ATTACK_03_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
00000381	00000003	.\CHARACTER\ANIMUS\ANI\	PAIMON_AMY_ATTACK_03_01.ANI	2	18	39	0	0	0	0	0	0	0	0	
00000382	00000003	.\CHARACTER\ANIMUS\ANI\	PAIMON_AMY_ATTACK_03_02.ANI	1	24	0	0	0	0	0	0	0	0	0	
00000320	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_AMY_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000003a0	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_AMY_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000310	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_AMY_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000330	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_AMY_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000390	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_AMY_SKILL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000350	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_AMY_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000340	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_AMY_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000360	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_AMY_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000280	00000003	.\CHARACTER\ANIMUS\ANI\	PAIMON_MASTER_ATTACK_03_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
00000281	00000003	.\CHARACTER\ANIMUS\ANI\	PAIMON_MASTER_ATTACK_03_01.ANI	2	18	39	0	0	0	0	0	0	0	0	
00000282	00000003	.\CHARACTER\ANIMUS\ANI\	PAIMON_MASTER_ATTACK_03_02.ANI	1	24	0	0	0	0	0	0	0	0	0	
00000220	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_MASTER_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000002a0	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_MASTER_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000210	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_MASTER_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000230	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_MASTER_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000290	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_MASTER_SKILL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000250	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_MASTER_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000240	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_MASTER_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000260	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_MASTER_WALK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000080	00000003	.\CHARACTER\ANIMUS\ANI\	PAIMON_RECRUIT_ATTACK_03_00.ANI	1	24	0	0	0	0	0	0	0	0	0	
00000081	00000003	.\CHARACTER\ANIMUS\ANI\	PAIMON_RECRUIT_ATTACK_03_01.ANI	2	18	39	0	0	0	0	0	0	0	0	
00000082	00000003	.\CHARACTER\ANIMUS\ANI\	PAIMON_RECRUIT_ATTACK_03_02.ANI	1	24	0	0	0	0	0	0	0	0	0	
00000020	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_RECRUIT_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
000000a0	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_RECRUIT_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000010	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_RECRUIT_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000030	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_RECRUIT_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000090	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_RECRUIT_SKILL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000050	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_RECRUIT_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00000040	00000001	.\CHARACTER\ANIMUS\ANI\	PAIMON_RECRUIT_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
