string[64]	string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	float	dword	float	dword	float	dword	float	string[64]	dword	dword	END
unlo019	0032D	16	Брюки Яда	2	10000000	-1	-1	-1	0	0	58	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	0	50	50	18000	0	-1	36	36	36	36	0	28800000	1	4	576000	0	0	0	0	0	0	0	0	0	0	0	tunlo019	-1	2	
unlo020	0032D	16	Брюки Миража	2	10000000	-1	-1	-1	0	0	63	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	0	50	50	21600	0	-1	38	38	38	38	0	36000000	1	5	720000	0	0	0	0	0	0	0	0	0	0	0	tunlo020	-1	2	
unlo021	10314	4	Передняя Бронированная Пластина	2	01000000	-1	-1	-1	0	0	30	-1	2	1	-1	-1	1	0	0	0	-0,5	-1	-1	0	50	50	277	0	-1	3	3	3	3	0	100000	1	1	2000	0	0	0	0	0	0	0	0	0	0	0	tunlo021	-1	2	
unlo022	10314	100	"Вспомогательные Обтекатели ""Баллисты""2"	2	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	309	0	-1	45	45	45	45	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunlo022	-1	2	
unlo023	10314	100	"Вспомогательные Обтекатели ""Баллисты""3"	2	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	-0,5	-1	-1	0	50	50	76	0	-1	45	45	45	45	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunlo023	-1	2	
unlo024	10314	100	Тяжелый Передвижной Элемент	2	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	428	0	-1	45	45	45	45	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunlo024	-1	2	
unlo025	10314	4	Легкий Передвижной Элемент	2	01000000	-1	-1	-1	0	0	37	-1	2	50	-1	-1	1	0	0	0	0	-1	-1	0	50	50	841	0	-1	7	7	7	7	0	800000	1	1	16000	0	0	0	0	0	0	0	0	0	0	0	tunlo025	-1	2	
unlo026	10314	100	Тяжелый Прочный Передвижной Элемент	2	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	420	0	-1	45	45	45	45	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunlo026	-1	2	
unlo027	10314	100	Усиленный Легкий Передвижной Элемент	2	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	459	0	-1	45	45	45	45	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunlo027	-1	2	
unlo028	1031B	100	"Вспомогательные Обтекатели ""Баллисты""8"	2	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	76	0	-1	45	45	45	45	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunlo028	-1	2	
unlo029	1031C	100	"Вспомогательные Обтекатели ""Баллисты""9"	2	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	76	0	-1	45	45	45	45	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunlo029	-1	2	
unlo030	1031D	5	Передвижной Элемент с запасом прочности	2	01000000	-1	-1	-1	0	0	40	-1	2	70	-1	-1	1	0	0	0	0	-1	-1	0	50	50	1093	0	-1	9	9	9	9	0	1100000	1	1	22000	0	0	0	0	0	0	0	0	0	0	0	tunlo030	-1	2	
unlo031	1031E	100	"Вспомогательные Обтекатели ""Баллисты""11"	2	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	1702	0	-1	45	45	45	45	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunlo031	-1	2	
unlo032	1031D	5	Тяжелый Прочный Передвижной Элемент	2	01000000	-1	-1	-1	0	0	45	-1	2	78	-1	-1	1	0	0	0	0	-1	-1	0	50	50	2876	0	-1	12	12	12	12	0	1600000	1	1	32000	0	0	0	0	0	0	0	0	0	0	0	tunlo032	-1	2	
unlo033	10320	6	Вспомогательные Обтекатели XR1	2	01000000	-1	-1	-1	0	0	49	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	0	50	50	3451	0	-1	14	14	14	14	0	2000000	1	1	40000	0	0	0	0	0	0	0	0	0	0	0	tunlo033	-1	2	
unlo034	10320	6	Вспомогательные Обтекатели XR2	2	01000000	-1	-1	-1	0	0	49	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	0	50	50	4141	0	-1	15	15	15	15	0	8000000	4	4	160000	0	0	0	0	0	0	0	0	0	0	0	tunlo034	-1	2	
unlo035	10320	6	Вспомогательные Обтекатели XR3	2	01000000	-1	-1	-1	0	0	49	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	0	50	50	5383	0	-1	17	17	17	17	0	18000000	9	9	360000	0	0	0	0	0	0	0	0	0	0	0	tunlo035	-1	2	
unlo036	10326	8	Вспомогательные Обтекатели XR4	2	01000000	-1	-1	-1	0	0	53	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	0	50	50	6000	0	-1	17	17	17	17	0	2000000	1	1	40000	0	0	0	0	0	0	0	0	0	0	0	tunlo036	-1	2	
unlo037	10326	8	Вспомогательные Обтекатели XR5	2	01000000	-1	-1	-1	0	0	54	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	0	50	50	7000	0	-1	19	19	19	19	0	8000000	4	4	160000	0	0	0	0	0	0	0	0	0	0	0	tunlo037	-1	2	
unlo038	10326	8	Вспомогательные Обтекатели XR6	2	01000000	-1	-1	-1	0	0	55	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	0	50	50	8000	0	-1	20	20	20	20	0	18000000	9	9	360000	0	0	0	0	0	0	0	0	0	0	0	tunlo038	-1	2	
unlo039	1032D	16	Брюки Изменения	2	01000000	-1	-1	-1	0	0	58	-1	2	99	-1	-1	1	0	0	0	-0,5	-1	-1	0	50	50	9600	0	-1	22	22	22	22	0	28800000	1	4	576000	0	0	0	0	0	0	0	0	0	0	0	tunlo039	-1	2	
unlo040	1032D	16	Необычные Брюки	2	01000000	-1	-1	-1	0	0	63	-1	2	99	-1	-1	1	0	0	0	-0,5	-1	-1	0	50	50	11520	0	-1	24	24	24	24	0	36000000	1	5	720000	0	0	0	0	0	0	0	0	0	0	0	tunlo040	-1	2	
unlo041	20328	100	"Вспомогательные Обтекатели ""Зодчего""1"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo041	-1	2	
unlo042	20329	100	"Вспомогательные Обтекатели ""Зодчего""2"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo042	-1	2	
unlo043	2032A	100	"Вспомогательные Обтекатели ""Зодчего""3"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo043	-1	2	
unlo044	2032B	100	"Вспомогательные Обтекатели ""Зодчего""4"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo044	-1	2	
unlo045	2032C	100	"Вспомогательные Обтекатели ""Зодчего""5"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo045	-1	2	
unlo046	2032D	100	"Вспомогательные Обтекатели ""Зодчего""6"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo046	-1	2	
unlo047	2032E	100	"Вспомогательные Обтекатели ""Зодчего""7"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo047	-1	2	
unlo048	2032F	100	"Вспомогательные Обтекатели ""Зодчего""8"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo048	-1	2	
unlo049	20330	100	"Вспомогательные Обтекатели ""Зодчего""9"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo049	-1	2	
unlo050	20331	100	"Вспомогательные Обтекатели ""Зодчего""10"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo050	-1	2	
unlo051	20332	100	"Вспомогательные Обтекатели ""Зодчего""11"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo051	-1	2	
unlo052	20333	100	"Вспомогательные Обтекатели ""Зодчего""12"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo052	-1	2	
unlo053	20334	100	"Вспомогательные Обтекатели ""Зодчего""13"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo053	-1	2	
unlo054	20335	100	"Вспомогательные Обтекатели ""Зодчего""14"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo054	-1	2	
unlo055	20336	100	"Вспомогательные Обтекатели ""Зодчего""15"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo055	-1	2	
unlo056	20337	100	"Вспомогательные Обтекатели ""Зодчего""16"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo056	-1	2	
unlo057	20338	100	"Вспомогательные Обтекатели ""Зодчего""17"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo057	-1	2	
unlo058	20339	100	"Вспомогательные Обтекатели ""Зодчего""18"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo058	-1	2	
unlo059	2033A	100	"Вспомогательные Обтекатели ""Зодчего""19"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo059	-1	2	
unlo060	2033B	100	"Вспомогательные Обтекатели ""Зодчего""20"	2	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo060	-1	2	
unlo061	3033C	100	"Вспомогательные Обтекатели ""Скитальца""1"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo061	-1	2	
unlo062	3033D	100	"Вспомогательные Обтекатели ""Скитальца""2"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo062	-1	2	
unlo063	3033E	100	"Вспомогательные Обтекатели ""Скитальца""3"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo063	-1	2	
unlo064	3033F	100	"Вспомогательные Обтекатели ""Скитальца""4"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo064	-1	2	
unlo065	30340	100	"Вспомогательные Обтекатели ""Скитальца""5"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo065	-1	2	
unlo066	30341	100	"Вспомогательные Обтекатели ""Скитальца""6"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo066	-1	2	
unlo067	30342	100	"Вспомогательные Обтекатели ""Скитальца""7"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo067	-1	2	
unlo068	30343	100	"Вспомогательные Обтекатели ""Скитальца""8"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo068	-1	2	
unlo069	30344	100	"Вспомогательные Обтекатели ""Скитальца""9"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo069	-1	2	
unlo070	30345	100	"Вспомогательные Обтекатели ""Скитальца""10"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo070	-1	2	
unlo071	30346	100	"Вспомогательные Обтекатели ""Скитальца""11"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo071	-1	2	
unlo072	30347	100	"Вспомогательные Обтекатели ""Скитальца""12"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo072	-1	2	
unlo073	30348	100	"Вспомогательные Обтекатели ""Скитальца""13"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo073	-1	2	
unlo074	30349	100	"Вспомогательные Обтекатели ""Скитальца""14"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo074	-1	2	
unlo075	3034A	100	"Вспомогательные Обтекатели ""Скитальца""15"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo075	-1	2	
unlo076	3034B	100	"Вспомогательные Обтекатели ""Скитальца""16"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo076	-1	2	
unlo077	3034C	100	"Вспомогательные Обтекатели ""Скитальца""17"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo077	-1	2	
unlo078	3034D	100	"Вспомогательные Обтекатели ""Скитальца""18"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo078	-1	2	
unlo079	3034E	100	"Вспомогательные Обтекатели ""Скитальца""19"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo079	-1	2	
unlo080	3034F	100	"Вспомогательные Обтекатели ""Скитальца""20"	2	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	0	50	50	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	tunlo080	-1	2	
