string[64]	dword	qword	dword	float	float	dword	dword	dword	dword	dword	dword	float	dword	float	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	END
0	10	100585	0	0,02	1	0	97	50	50	5	5	-1	46	0,574999988	0,824962974	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	310	2000	20	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	11	127918	0	0,02	1	0	105	50	50	6	5	-1	58	0,574999988	0,805162013	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	330	2000	22	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	12	161474	0	0,02	1	0	119	50	50	6	6	-1	72	0,574999988	0,78274101	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	400	2000	22	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	13	197137	0	0,02	1	0	127	50	50	7	6	-1	88	0,574999988	0,761931002	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	430	2000	24	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	14	240244	0	0,02	1	0	143	50	50	8	7	-1	106	0,574999988	0,742201984	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	470	2000	24	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	15	289354	0	0,02	1	0	151	50	50	8	7	-1	124	0,574999988	0,726191998	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	510	2000	26	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	16	344626	0	0,02	1	0	168	50	50	9	8	-1	149	0,574999988	0,702928007	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	550	2000	26	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	17	404184	0	0,02	1	0	177	50	50	10	8	-1	171	0,574999988	0,68760699	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	600	2000	28	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	18	471886	0	0,02	1	0	195	50	50	10	9	-1	197	0,574999988	0,668187022	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	700	2000	28	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	19	549343	0	0,02	1	0	213	50	50	11	9	-1	225	0,574999988	0,650690019	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	760	2000	30	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	20	638822	0	0,02	1	0	232	50	50	12	10	-1	257	0,574999988	0,631078005	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	870	2000	30	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	21	736785	0	0,02	1	0	242	50	50	13	11	-1	289	0,574999988	0,615289986	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	950	2000	32	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	22	848040	0	0,02	1	0	262	50	50	14	12	-1	332	0,574999988	0,582880974	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	1020	2000	32	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	23	976201	0	0,02	1	0	282	50	50	15	12	-1	378	0,574999988	0,550198972	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	1180	2000	34	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	24	1136743	0	0,02	1	0	312	50	50	16	13	-1	426	0,574999988	0,51977098	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	1440	2000	34	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	25	1334185	0	0,02	1	0	333	50	50	17	14	-1	479	0,574999988	0,489634991	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	1540	2000	36	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	26	1584602	0	0,02	1	0	355	50	50	19	16	-1	531	0,574999988	0,462799996	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	1780	2000	36	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	27	1921740	0	0,02	1	0	386	50	50	20	17	-1	587	0,574999988	0,435012013	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	2130	2000	38	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	28	2375852	0	0,02	1	0	409	50	50	22	18	-1	644	0,574999988	0,41189599	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	2270	2000	38	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	29	3017319	0	0,02	1	0	441	50	50	24	20	-1	704	0,574999988	0,389420003	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	2670	2000	40	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	30	3923093	0	0,02	1	0	474	50	50	26	21	-1	767	0,574999988	0,368337989	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	3130	2000	40	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	31	5203666	0	0,02	1	0	507	50	50	28	23	-1	833	0,574999988	0,347860008	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	3220	2000	42	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	32	7054836	0	0,02	1	0	550	50	50	30	25	-1	899	0,574999988	0,331429005	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	3820	2000	42	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	33	9683520	0	0,02	1	0	584	50	50	33	27	-1	972	0,574999988	0,312307	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	4400	2000	44	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	34	13519044	0	0,02	1	0	636	50	50	37	30	-1	1047	0,574999988	0,294250011	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	4870	2000	44	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	35	18999982	0	0,02	1	0	680	50	50	40	32	-1	1123	0,574999988	0,280034989	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	5650	2000	46	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	36	26899867	0	0,02	1	0	732	50	50	44	36	-1	1199	0,574999988	0,266151994	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	6600	2000	46	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	37	38318327	0	0,02	1	0	793	50	50	49	39	-1	1280	0,574999988	0,253610998	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	7220	2000	48	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	38	54761153	0	0,02	1	0	854	50	50	54	43	-1	1364	0,574999988	0,239879996	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	8410	2000	48	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	39	78536394	0	0,02	1	0	923	50	50	61	48	-1	1453	0,574999988	0,227587	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	9840	2000	50	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	40	112957874	0	0,02	1	0	999	50	50	68	53	-1	1544	0,574999988	0,215119004	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	10720	2000	50	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	41	162925381	0	0,02	1	0	1082	50	50	76	59	-1	1634	0,574999988	0,205360994	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	12540	2000	52	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	42	235524123	0	0,02	1	0	1172	50	50	85	66	-1	1729	0,574999988	0,196191996	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	14670	2000	52	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	43	341605232	0	0,02	1	0	1275	50	50	96	74	-1	1829	0,574999988	0,185587004	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	16020	2000	52	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	44	491359542	0	0,02	1	0	1337	50	50	99	83	-1	1924	0,574999988	0,177640006	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	18100	2000	54	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	45	697811493	0	0,02	1	0	1367	50	50	99	94	-1	2017	0,574999988	0,168923005	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	19890	2000	54	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	46	982779911	0	0,02	1	0	1397	50	50	99	99	-1	2111	0,574999988	0,162074	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	20380	2000	56	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	47	1376895753	0	0,02	1	0	1427	50	50	99	99	-1	2208	0,574999988	0,155150995	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	21530	2000	56	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	48	1922845767	0	0,02	1	0	1457	50	50	99	99	-1	2306	0,574999988	0,148965999	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	23640	2000	58	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	49	2680743467	0	0,02	1	0	1487	50	50	99	99	-1	2409	0,574999988	0,141485006	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	24030	2000	58	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	50	4000000000	0	0,02	1	0	1516	50	50	99	99	-1	2512	0,574999988	0,135892004	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	26260	2000	60	50	2000	4	1575	1575	1575	0	340	340	225	6	70	20	0	1041	
0	51	9200000000	0	0,02	1	0	1701	50	50	99	99	-1	2717	0,574999988	0,125569001	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	28490	2000	60	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	52	21160000000	0	0,02	1	0	1891	50	50	99	99	-1	3130	0,574999988	0,107920997	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	30720	2000	62	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	53	48668000000	0	0,02	1	0	2088	50	50	99	99	-1	3337	0,574999988	0,099861003	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	32950	2000	62	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	54	111936400000	0	0,02	1	0	2235	50	50	99	99	-1	3543	0,574999988	0,093245	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	35180	2000	64	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	55	257453720000	0	0,02	1	0	2387	50	50	99	99	-1	3750	0,574999988	0,087163001	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	37410	2000	64	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	56	592143556000	125	0,02	1	0	2475	50	50	99	99	-1	3955	0,574999988	0,082217999	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	39640	2000	66	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	57	1361930178800	126	0,02	1	0	2565	50	50	99	99	-1	4162	0,574999988	0,076664999	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	41870	2000	66	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	58	3132439411240	127	0,02	1	0	2656	50	50	99	99	-1	4368	0,574999988	0,072379999	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	44100	2000	68	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	59	7204610645852	128	0,02	1	0	2749	50	50	99	99	-1	4575	0,574999988	0,067896999	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	46330	2000	68	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	60	16570604485459	129	0,02	1	0	2843	50	50	99	99	-1	4780	0,574999988	0,064433999	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	48560	2000	70	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	61	38112390316557	130	0,02	1	0	2939	50	50	99	99	-1	4988	0,574999988	0,060435001	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	50790	2000	70	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	62	87658497728081	131	0,02	1	0	3037	50	50	99	99	-1	5194	0,574999988	0,057176001	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	53020	2000	72	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	63	201614544774587	132	0,02	1	0	3136	50	50	99	99	-1	5400	0,574999988	0,053987	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	55250	2000	72	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	64	463713452981550	133	0,02	1	0	3236	50	50	99	99	-1	5606	0,574999988	0,051513001	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	57480	2000	74	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	65	1066540941857560	134	0,02	1	0	3339	50	50	99	99	-1	5813	0,574999988	0,048413999	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	59710	2000	74	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
0	66	2453044166272400	134	0,02	1	0	3339	50	50	99	99	-1	5813	0,574999988	0,048413999	0	0	0	0	1	1	16	0	0	1000	0	1000	0	1000	59710	2000	74	50	2000	4	1400	1575	1575	0	340	340	225	6	70	20	0	1041	
