string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	END

040F0	2	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	8	1	iyqsa08	-1	-1	-1	-1	-1	-1	Q334345	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
040F0	3	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	8	1	iyqla51	-1	-1	-1	-1	-1	-1	Q334350	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
040F0	4	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334370	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
050F0	0	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	34	0	1	46	-1	2	1	-1	-1	-1	-1	-1	-1	Q364305	-1	-1	-1	-1
050F0	1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	29	0	1	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q364335	-1	-1	-1	-1
050F0	2	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	8	1	iyqsa09	-1	-1	-1	-1	-1	-1	Q364345	-1	-1	-1	-1
050F0	3	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	8	1	iyqla42	-1	-1	-1	-1	-1	-1	Q364350	-1	-1	-1	-1
050F0	4	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q364370	-1	-1	-1	-1
03020	-1	1	0	1	0	100	100	0	2	19	0	1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304304	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
071A0	-1	1	0	1	0	100	100	0	2	29	0	1	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304322	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
03000	0	1	0	1	0	100	100	0	2	29	0	1	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304335	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
03000	1	1	0	1	0	100	100	0	2	39	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304394	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
0C062	-1	1	0	1	0	100	100	0	2	34	0	1	41	8	1	iyqla14	-1	-1	-1	-1	-1	-1	Q304341	-1	-1	-1	-1	1	0	1	0	100	100	0	2	34	0	1	41	8	1	iyqla14	-1	-1	-1	-1	-1	-1	Q334337	-1	-1	-1	-1	1	0	1	0	100	100	0	2	34	0	1	46	8	1	iyqla14	-1	-1	-1	-1	-1	-1	Q364336	-1	-1	-1	-1
14160	-1	1	0	1	0	100	100	0	2	39	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304342	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334340	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q364340	-1	-1	-1	-1
03130	-1	1	1	1	0	100	100	0	2	40	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304370	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
031A4	0	1	0	1	0	100	100	0	2	39	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304373	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
031A4	1	1	0	1	0	100	100	0	2	50	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304437	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
031A4	2	1	0	1	0	100	100	0	2	53	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304480	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
131A4	-1	1	0	1	0	100	100	0	2	39	0	1	51	8	1	iyqla28	-1	-1	-1	-1	-1	-1	Q304383	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
06040	-1	1	0	1	0	100	100	0	2	34	0	1	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304385	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
07060	-1	1	0	1	0	100	100	0	2	34	0	1	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304388	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
03001	-1	1	0	1	0	100	100	0	2	39	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304393	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
030C0	0	1	0	1	0	100	100	0	2	50	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304410	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
030C0	1	1	0	1	0	100	100	0	2	39	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304400	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
211A3	-1	1	0	1	0	100	100	0	2	50	0	1	56	8	1	iyqla61	-1	-1	-1	-1	-1	-1	Q304420	-1	-1	-1	-1	1	0	1	0	100	100	0	2	50	0	1	56	8	1	iyqla61	-1	-1	-1	-1	-1	-1	Q334420	-1	-1	-1	-1	1	0	1	0	100	100	0	2	50	0	1	56	8	1	iyqla61	-1	-1	-1	-1	-1	-1	Q364420	-1	-1	-1	-1
0C1A0	-1	1	0	1	0	100	100	0	2	51	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304425	-1	-1	-1	-1	1	0	1	0	100	100	0	2	51	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334425	-1	-1	-1	-1	1	0	1	0	100	100	0	2	51	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q364425	-1	-1	-1	-1
03061	-1	1	0	1	0	100	100	0	2	50	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304430	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
06060	0	1	0	1	0	100	100	0	2	50	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304440	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
06060	1	1	0	1	0	100	100	0	2	19	0	1	56	8	1	iyqsa02	-1	-1	-1	-1	-1	-1	Q304314	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
06060	2	1	0	1	0	100	100	0	2	29	0	1	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304330	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
06060	3	0	0	1	0	100	100	0	2	50	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
03050	0	1	0	1	0	100	100	0	2	50	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304450	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
03050	1	1	0	1	0	100	100	0	2	44	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304406	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
03050	2	0	0	1	0	100	100	0	2	50	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
031A2	0	1	0	1	0	100	100	0	2	53	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304460	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
031A2	1	1	0	1	0	100	100	0	2	19	0	1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304300	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
031A2	2	1	0	1	0	100	100	0	2	39	0	1	51	8	1	iyqsa07	-1	-1	-1	-1	-1	-1	Q304350	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
031A2	3	1	0	1	0	100	100	0	2	39	0	1	51	8	1	iyqla20	-1	-1	-1	-1	-1	-1	Q304360	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
1F1A0	-1	1	0	1	0	100	100	0	2	53	0	1	56	8	1	iyqla76	-1	-1	-1	-1	-1	-1	Q304470	-1	-1	-1	-1	1	0	1	0	100	100	0	2	53	0	1	56	8	1	iyqla76	-1	-1	-1	-1	-1	-1	Q334470	-1	-1	-1	-1	1	0	1	0	100	100	0	2	53	0	1	56	8	1	iyqla76	-1	-1	-1	-1	-1	-1	Q364470	-1	-1	-1	-1
031A3	0	1	1	1	0	100	100	0	2	50	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304490	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
031A3	1	1	0	1	0	100	100	0	2	19	0	1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304320	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
03171	-1	1	1	1	0	100	100	0	2	50	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q304496	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
04000	0	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	19	0	1	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334304	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
04000	1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334375	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
04021	-1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	19	0	1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334310	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
081A0	0	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	29	0	1	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334316	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
081A0	1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	29	0	1	41	8	1	iyqla71	-1	-1	-1	-1	-1	-1	Q334330	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
041A3	-1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	19	0	1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334324	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
04130	-1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	100	100	0	2	40	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334360	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
041A4	0	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334363	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
041A4	1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	50	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334437	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
041A4	2	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	53	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334480	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
131A3	-1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	8	1	iyqla56	-1	-1	-1	-1	-1	-1	Q334373	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
08050	-1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334376	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
04011	-1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334380	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
04050	-1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	44	0	1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q334396	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
040C0	0	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	50	0	1	56	-1	1	-1	-1	-1	-1	-1	-1	-1	Q334400	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
040C0	1	0	0	0	0	100	100	10	15	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	100	100	0	2	39	0	1	51	-1	1	-1	-1	-1	-1	-1	-1	-1	Q334390	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	-1
