xeh	xeh	string[128]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	END
110502d2	00000003	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_ATTACK_ARMS_45_03_02.ANI	1	21	0	0	0	0	0	0	0	0	0	
11051140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_ATTACK_SHOULDER_20_01_00.ANI	1	11	0	0	0	0	0	0	0	0	0	
110511d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_ATTACK_SHOULDER_29_01_00.ANI	1	11	0	0	0	0	0	0	0	0	0	
11051200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_ATTACK_SHOULDER_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110512d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_ATTACK_SHOULDER_45_01_00.ANI	1	11	0	0	0	0	0	0	0	0	0	
11090140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CORPSE_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11090150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CORPSE_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11090160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CORPSE_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110901d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CORPSE_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11090200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CORPSE_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110902d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CORPSE_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11091140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CORPSE_SHOULDER_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110911d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CORPSE_SHOULDER_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11091200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CORPSE_SHOULDER_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110912d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CORPSE_SHOULDER_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110a0140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CRITICAL_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110a0150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CRITICAL_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110a0160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CRITICAL_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110a01d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CRITICAL_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110a0200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CRITICAL_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110a02d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CRITICAL_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110a1140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CRITICAL_SHOULDER_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110a11d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CRITICAL_SHOULDER_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110a1200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CRITICAL_SHOULDER_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110a12d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_CRITICAL_SHOULDER_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11080140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_DEAD1_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11080150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_DEAD1_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11080160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_DEAD1_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110801d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_DEAD1_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11080200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_DEAD1_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110802d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_DEAD1_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11081140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_DEAD1_SHOULDER_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110811d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_DEAD1_SHOULDER_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11081200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_DEAD1_SHOULDER_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110812d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_DEAD1_SHOULDER_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11010140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_RUN_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11010150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_RUN_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11010160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_RUN_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110101d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_RUN_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11010200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_RUN_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110102d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_RUN_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11011140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_RUN_SHOULDER_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110111d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_RUN_SHOULDER_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11011200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_RUN_SHOULDER_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110112d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_RUN_SHOULDER_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11060140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_STAND_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11060150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_STAND_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11060160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_STAND_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110601d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_STAND_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11060200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_STAND_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110602d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_STAND_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11061140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_STAND_SHOULDER_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110611d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_STAND_SHOULDER_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11061200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_STAND_SHOULDER_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110612d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_STAND_SHOULDER_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110e0140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_TOPEACE_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110e0150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_TOPEACE_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110e0160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_TOPEACE_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110e01d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_TOPEACE_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110e0200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_TOPEACE_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110e02d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_TOPEACE_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110e1140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_TOPEACE_SHOULDER_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110e11d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_TOPEACE_SHOULDER_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110e1200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_TOPEACE_SHOULDER_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110e12d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_TOPEACE_SHOULDER_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11000140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_WALK_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11000150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_WALK_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11000160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_WALK_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110001d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_WALK_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11000200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_WALK_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110002d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_WALK_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11001140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_WALK_SHOULDER_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110011d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_WALK_SHOULDER_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
11001200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_WALK_SHOULDER_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
110012d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_COMBAT_WALK_SHOULDER_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100a0140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_CRITICAL_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100a0150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_CRITICAL_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100a0160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_CRITICAL_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100a01d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_CRITICAL_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100a0200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_CRITICAL_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100a02d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_CRITICAL_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100d0140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_GETOFF_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100d0150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_GETOFF_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100d0160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_GETOFF_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100d01d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_GETOFF_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100d0200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_GETOFF_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100d02d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_GETOFF_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100c0140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_READY_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100c0150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_READY_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100c0160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_READY_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100c01d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_READY_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100c0200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_READY_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100c02d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_READY_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100b0140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RIDING_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100b0150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RIDING_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100b0160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RIDING_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100b01d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RIDING_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100b0200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RIDING_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100b02d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RIDING_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10010140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RUN_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10010150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RUN_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10010160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RUN_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100101d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RUN_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10010200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RUN_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100102d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_RUN_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10060140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_STAND_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10060150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_STAND_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10060160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_STAND_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100601d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_STAND_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10060200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_STAND_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100602d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_STAND_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100f0140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_TOCOMBAT_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100f0150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_TOCOMBAT_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100f0160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_TOCOMBAT_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100f01d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_TOCOMBAT_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100f0200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_TOCOMBAT_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100f02d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_TOCOMBAT_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100f1140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_TOCOMBAT_SHOULDER_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100f11d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_TOCOMBAT_SHOULDER_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100f1200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_TOCOMBAT_SHOULDER_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100f12d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_TOCOMBAT_SHOULDER_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10000140	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_WALK_ARMS_20_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10000150	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_WALK_ARMS_21_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10000160	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_WALK_ARMS_22_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100001d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_WALK_ARMS_29_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
10000200	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_WALK_ARMS_32_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
100002d0	00000001	.\CHARACTER\UNIT\ANI\	CATAPULT_PEACE_WALK_ARMS_45_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
01050000	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_00_03_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
01050001	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_00_03_01.ANI	1	17	0	0	0	0	0	0	0	0	0	
01050002	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_00_03_02.ANI	1	17	0	0	0	0	0	0	0	0	0	
01050010	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_01_03_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
01050011	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_01_03_01.ANI	1	17	0	0	0	0	0	0	0	0	0	
01050012	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_01_03_02.ANI	1	17	0	0	0	0	0	0	0	0	0	
01050020	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_02_03_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
01050021	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_02_03_01.ANI	1	17	0	0	0	0	0	0	0	0	0	
01050022	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_02_03_02.ANI	1	17	0	0	0	0	0	0	0	0	0	
01050090	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_09_03_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
01050091	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_09_03_01.ANI	1	17	0	0	0	0	0	0	0	0	0	
01050092	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_09_03_02.ANI	1	17	0	0	0	0	0	0	0	0	0	
010500c0	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_12_03_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
010500c1	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_12_03_01.ANI	1	17	0	0	0	0	0	0	0	0	0	
010500c2	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_12_03_02.ANI	1	17	0	0	0	0	0	0	0	0	0	
010502d0	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_45_03_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
010502d1	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_45_03_01.ANI	1	17	0	0	0	0	0	0	0	0	0	
010502d2	00000003	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_ARMS_45_03_02.ANI	1	17	0	0	0	0	0	0	0	0	0	
01051000	00000001	.\CHARACTER\UNIT\ANI\	GOLIATH_COMBAT_ATTACK_SHOULDER_00_01_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
