dword	text	END
43	Огнестойкий Амулет Федерации. Снижает затраты FP на использование Сил и Умений	
44	Огнестойкий Амулет Федерации. Снижает затраты FP на использование Сил и Умений	
45	Огнестойкий Амулет Федерации. Снижает затраты FP на использование Сил и Умений	
46	Огнестойкий Амулет Федерации. Снижает затраты FP на использование Сил и Умений	
47	Огнестойкий Амулет Федерации. Снижает затраты FP на использование Сил и Умений	
48	Огнестойкий Амулет Федерации. Снижает затраты FP на использование Сил и Умений	
49	Землестойкий Амулет Федерации. Снижает повреждения, получаемые от оппонентов	
50	Землестойкий Амулет Федерации. Снижает повреждения, получаемые от оппонентов	
51	Землестойкий Амулет Федерации. Снижает повреждения, получаемые от оппонентов	
52	Землестойкий Амулет Федерации. Снижает повреждения, получаемые от оппонентов	
53	Землестойкий Амулет Федерации. Снижает повреждения, получаемые от оппонентов	
54	Землестойкий Амулет Федерации. Снижает повреждения, получаемые от оппонентов	
55	Землестойкий Амулет Федерации. Снижает повреждения, получаемые от оппонентов	
56	Ветростойкий Амулет Федерации. Увеличивает защиту	
57	Ветростойкий Амулет Федерации. Увеличивает защиту	
58	Ветростойкий Амулет Федерации. Увеличивает защиту	
59	Ветростойкий Амулет Федерации. Увеличивает защиту	
60	Ветростойкий Амулет Федерации. Увеличивает защиту	
61	Ветростойкий Амулет Федерации. Увеличивает защиту	
62	Ветростойкий Амулет Федерации. Увеличивает защиту	
63	Водо- и Землестойкий Амулет Федерации. Увеличивает защиту	
64	Водо- и Землестойкий Амулет Федерации. Увеличивает защиту	
65	Водо- и Землестойкий Амулет Федерации. Увеличивает защиту	
66	Водо- и Землестойкий Амулет Федерации. Увеличивает защиту	
67	Водо- и Землестойкий Амулет Федерации. Увеличивает защиту	
68	Водо- и Землестойкий Амулет Федерации. Увеличивает защиту	
69	Водо- и Землестойкий Амулет Федерации. Увеличивает защиту	
70	Огне- и Ветростойкий Амулет Федерации. Повышает уровень Умений	
71	Огне- и Ветростойкий Амулет Федерации. Повышает уровень Умений	
72	Огне- и Ветростойкий Амулет Федерации. Повышает уровень Умений	
73	Огне- и Ветростойкий Амулет Федерации. Повышает уровень Умений	
74	Огне- и Ветростойкий Амулет Федерации. Повышает уровень Умений	
75	Огне- и Ветростойкий Амулет Федерации. Повышает уровень Умений	
76	Огне- и Ветростойкий Амулет Федерации. Повышает уровень Умений	
77	Стихийный Амулет Федерации	
78	Стихийный Амулет Федерации	
79	Стихийный Амулет Федерации	
80	Стихийный Амулет Федерации	
81	Стихийный Амулет Федерации	
82	Стихийный Амулет Федерации	
83	Стихийный Амулет Федерации	
84	Стихийный Амулет Федерации	
85	Стихийный Амулет Федерации. Увеличивает способность уклонения от атак	
86	Стихийный Амулет Федерации. Увеличивает способность уклонения от атак	
87	Стихийный Амулет Федерации. Увеличивает способность уклонения от атак	
88	Стихийный Амулет Федерации. Увеличивает способность уклонения от атак	
89	Стихийный Амулет Федерации. Увеличивает способность уклонения от атак	
90	Стихийный Амулет Федерации. Увеличивает способность уклонения от атак	
91	Стихийный Амулет Федерации. Увеличивает способность уклонения от атак	
92	Стихийный Амулет Федерации. Увеличивает способность уклонения от атак	
93	Стихийный Амулет Федерации. Увеличивает защиту	
94	Стихийный Амулет Федерации. Увеличивает защиту	
95	Стихийный Амулет Федерации. Увеличивает защиту	
96	Стихийный Амулет Федерации. Увеличивает защиту	
97	Стихийный Амулет Федерации. Увеличивает защиту	
98	Стихийный Амулет Федерации. Увеличивает защиту	
99	Стихийный Амулет Федерации. Увеличивает защиту	
100	Стихийный Амулет Федерации. Увеличивает защиту	
101	Стихийный Амулет Федерации. Повышает уровень умений	
102	Стихийный Амулет Федерации. Повышает уровень умений	
103	Стихийный Амулет Федерации. Повышает уровень умений	
104	Стихийный Амулет Федерации. Повышает уровень умений	
105	Стихийный Амулет Федерации. Повышает уровень умений	
106	Стихийный Амулет Федерации. Повышает уровень умений	
107	Стихийный Амулет Федерации. Повышает уровень умений	
108	Стихийный Амулет Федерации. Повышает уровень умений	
109	Стихийный Амулет Федерации. Увеличивает силу атаки	
110	Стихийный Амулет Федерации. Увеличивает силу атаки	
111	Стихийный Амулет Федерации. Увеличивает силу атаки	
112	Стихийный Амулет Федерации. Увеличивает силу атаки	
113	Стихийный Амулет Федерации. Увеличивает силу атаки	
114	Стихийный Амулет Федерации. Увеличивает силу атаки	
115	Стихийный Амулет Федерации. Увеличивает силу атаки	
116	Амулет: только Федерация	
117	Амулет: только Федерация	
118	Амулет: только Федерация	
119	Амулет: только Федерация	
120	Амулет: только Федерация	
121	Амулет: только Федерация	
122	Амулет: только Федерация	
123	Амулет: только Федерация	
124	Амулет: только Федерация	
125	Амулет: только Федерация	
126	Амулет: только Федерация	
127	Амулет: только Федерация	
128	Амулет: только Федерация	
129	Амулет: только Федерация	
130	Амулет: только Федерация	
131	Амулет: только Федерация	
132	Амулет: только Федерация	
133	Амулет: только Федерация	
134	Амулет: только Федерация	
135	Амулет: только Федерация	
136	Амулет: только Федерация	
137	Амулет: только Федерация	
138	Амулет: только Федерация	
139	Амулет: только Федерация	
140	Амулет: только Федерация	
141	Амулет: только Федерация	
142	Амулет: только Федерация	
143	Амулет: только Федерация	
144	Амулет: только Федерация	
145	Амулет: только Федерация	
146	Амулет: только Федерация	
147	Амулет: только Федерация	
148	Амулет: только Федерация	
149	Амулет: только Федерация	
150	Амулет: только Федерация	
151	Амулет: только Федерация	
152	Амулет: только Федерация	
153	Амулет: только Федерация	
154	Амулет: только Федерация	
155	Амулет: только Федерация	
156	Амулет: только Федерация	
157	Амулет: только Федерация	
158	Амулет: только Федерация	
159	Амулет: только Федерация	
160	Амулет: только Федерация	
161	Амулет: только Федерация	
162	Амулет: только Федерация	
163	Амулет: только Федерация	
164	Амулет: только Федерация	
165	Амулет: только Федерация	
166	Амулет: только Федерация	
167	Амулет: только Федерация	
168	Амулет: только Федерация	
169	Амулет: только Федерация	
170	Амулет: только Федерация	
171	Амулет: только Федерация	
172	Амулет: только Федерация	
173	Амулет: только Федерация	
174	Амулет: только Федерация	
175	Амулет: только Федерация	
176	Амулет: только Федерация	
177	Амулет: только Федерация	
178	Амулет: только Федерация	
179	Амулет: только Федерация	
180	Амулет: только Федерация	
181	Амулет: только Федерация	
182	Амулет: только Федерация	
183	Амулет: только Федерация	
184	Амулет: только Федерация	
185	Амулет: только Федерация	
186	Амулет: только Федерация	
187	Амулет: только Федерация	
188	Амулет: только Федерация	
189	Амулет: только Федерация	
190	Амулет: только Федерация	
191	Амулет: только Федерация	
192	Амулет: только Федерация	
193	Амулет: только Федерация	
194	Амулет: только Федерация	
195	Амулет: только Федерация	
196	Амулет: только Федерация	
197	Амулет: только Федерация	
198	Амулет: только Федерация	
199	Амулет: только Федерация	
200	Амулет: только Федерация	
201	Амулет: только Федерация	
202	Амулет: только Федерация	
203	Амулет: только Федерация	
204	Амулет: только Федерация	
205	Амулет: только Федерация	
206	Амулет: только Федерация	
207	Амулет: только Федерация	
208	Амулет: только Федерация	
209	Амулет: только Федерация	
210	Амулет: только Федерация	
211	Амулет: только Федерация	
212	Амулет: только Федерация	
213	Амулет: только Федерация	
214	Амулет: только Федерация	
215	Амулет: только Федерация	
216	Амулет: только Федерация	
217	Амулет: только Федерация	
218	Амулет: только Федерация	
219	Амулет: только Федерация	
220	Амулет: только Федерация	
221	Амулет: только Федерация	
222	Амулет: только Федерация	
223	Амулет: только Федерация	
224	Амулет: только Федерация	
225	Амулет: только Федерация	
226	Амулет: только Федерация	
227	Амулет: только Федерация	
228	Амулет: только Федерация	
229	Амулет: только Федерация	
230	Амулет: только Федерация	
231	Амулет: только Федерация	
232	Амулет: только Федерация	
233	Амулет: только Федерация	
234	Амулет: только Федерация	
235	Амулет: только Федерация	
236	Амулет: только Федерация	
237	Амулет: только Федерация	
238	Амулет: только Федерация	
239	Амулет: только Федерация	
240	Амулет: только Федерация	
241	Амулет: только Федерация	
242	Амулет: только Федерация	
243	Амулет: только Федерация	
244	Амулет: только Федерация	
245	Амулет: только Федерация	
246	Амулет: только Федерация	
247	Амулет: только Федерация	
248	Амулет: только Федерация	
249	Амулет: только Федерация	
250	Амулет: только Федерация	
251	Амулет: только Федерация	
252	Амулет: только Федерация	
253	Амулет: только Федерация	
254	Амулет: только Федерация	
255	Амулет: только Федерация	
256	Огнестойкие Серьги Альянса	
257	Огнестойкие Серьги Альянса	
258	Огнестойкие Серьги Альянса	
259	Огнестойкие Серьги Альянса	
260	Огнестойкие Серьги Альянса	
261	Огнестойкие Серьги Альянса	
262	Огнестойкие Серьги Альянса	
263	Водостойкие Серьги Альянса	
264	Водостойкие Серьги Альянса	
265	Водостойкие Серьги Альянса	
266	Водостойкие Серьги Альянса	
267	Водостойкие Серьги Альянса	
268	Водостойкие Серьги Альянса	
269	Водостойкие Серьги Альянса	
270	Землестойкие Серьги Альянса	
271	Землестойкие Серьги Альянса	
272	Землестойкие Серьги Альянса	
273	Землестойкие Серьги Альянса	
274	Землестойкие Серьги Альянса	
275	Землестойкие Серьги Альянса	
276	Землестойкие Серьги Альянса	
277	Ветростойкие Серьги Альянса	
278	Ветростойкие Серьги Альянса	
279	Ветростойкие Серьги Альянса	
280	Ветростойкие Серьги Альянса	
281	Ветростойкие Серьги Альянса	
282	Ветростойкие Серьги Альянса	
283	Ветростойкие Серьги Альянса	
284	Огне- и Ветростойкие Серьги Альянса	
285	Огне- и Ветростойкие Серьги Альянса	
286	Огне- и Ветростойкие Серьги Альянса	
287	Огне- и Ветростойкие Серьги Альянса	
288	Огне- и Ветростойкие Серьги Альянса	
289	Огне- и Ветростойкие Серьги Альянса	
290	Огне- и Ветростойкие Серьги Альянса	
291	Водостойкие Серьги Альянса. Максимально увеличивают ST.	
292	Водостойкие Серьги Альянса. Максимально увеличивают ST.	
293	Водостойкие Серьги Альянса. Максимально увеличивают ST.	
294	Водостойкие Серьги Альянса. Максимально увеличивают ST.	
295	Водостойкие Серьги Альянса. Максимально увеличивают ST.	
296	Водостойкие Серьги Альянса. Максимально увеличивают ST.	
297	Водостойкие Серьги Альянса. Максимально увеличивают ST.	
298	Огнестойкие Серьги Альянса. Снижают затраты FP на использование Сил и Умений	
299	Огнестойкие Серьги Альянса. Снижают затраты FP на использование Сил и Умений	
300	Огнестойкие Серьги Альянса. Снижают затраты FP на использование Сил и Умений	
301	Огнестойкие Серьги Альянса. Снижают затраты FP на использование Сил и Умений	
302	Огнестойкие Серьги Альянса. Снижают затраты FP на использование Сил и Умений	
303	Огнестойкие Серьги Альянса. Снижают затраты FP на использование Сил и Умений	
304	Огнестойкие Серьги Альянса. Снижают затраты FP на использование Сил и Умений	
305	Огне- и Вертостойкие Серьги Альянса. Повышают уровень Умений	
306	Огне- и Вертостойкие Серьги Альянса. Повышают уровень Умений	
307	Огне- и Вертостойкие Серьги Альянса. Повышают уровень Умений	
308	Огне- и Вертостойкие Серьги Альянса. Повышают уровень Умений	
309	Огне- и Вертостойкие Серьги Альянса. Повышают уровень Умений	
310	Огне- и Вертостойкие Серьги Альянса. Повышают уровень Умений	
311	Огне- и Вертостойкие Серьги Альянса. Повышают уровень Умений	
312	Стихийные Серьги Альянса. Увеличивают количество SP	
313	Стихийные Серьги Альянса. Увеличивают количество SP	
314	Стихийные Серьги Альянса. Увеличивают количество SP	
315	Стихийные Серьги Альянса. Увеличивают количество SP	
316	Стихийные Серьги Альянса. Увеличивают количество SP	
317	Стихийные Серьги Альянса. Увеличивают количество SP	
318	Стихийные Серьги Альянса. Увеличивают количество SP	
319	Стихийные Серьги Альянса. Увеличивают количество SP	
320	Стихийные Серьги Альянса. Увеличивают защиту и способность уклонения от атак	
321	Стихийные Серьги Альянса. Увеличивают защиту и способность уклонения от атак	
322	Стихийные Серьги Альянса. Увеличивают защиту и способность уклонения от атак	
323	Стихийные Серьги Альянса. Увеличивают защиту и способность уклонения от атак	
324	Стихийные Серьги Альянса. Увеличивают защиту и способность уклонения от атак	
325	Стихийные Серьги Альянса. Увеличивают защиту и способность уклонения от атак	
326	Стихийные Серьги Альянса. Увеличивают защиту и способность уклонения от атак	
327	Стихийные Серьги Альянса. Увеличивают защиту и способность уклонения от атак	
328	Стихийные Серьги Альянса. Увеличивают защиту и силу атаки	
329	Стихийные Серьги Альянса. Увеличивают защиту и силу атаки	
330	Стихийные Серьги Альянса. Увеличивают защиту и силу атаки	
331	Стихийные Серьги Альянса. Увеличивают защиту и силу атаки	
332	Стихийные Серьги Альянса. Увеличивают защиту и силу атаки	
333	Стихийные Серьги Альянса. Увеличивают защиту и силу атаки	
334	Стихийные Серьги Альянса. Увеличивают защиту и силу атаки	
335	Стихийные Серьги Альянса. Увеличивают защиту и силу атаки	
336	Стихийные Серьги Альянса. Увеличивают защиту и повышает уровень Умений	
337	Стихийные Серьги Альянса. Увеличивают защиту и повышает уровень Умений	
338	Стихийные Серьги Альянса. Увеличивают защиту и повышает уровень Умений	
339	Стихийные Серьги Альянса. Увеличивают защиту и повышает уровень Умений	
340	Стихийные Серьги Альянса. Увеличивают защиту и повышает уровень Умений	
341	Стихийные Серьги Альянса. Увеличивают защиту и повышает уровень Умений	
342	Стихийные Серьги Альянса. Увеличивают защиту и повышает уровень Умений	
343	Стихийные Серьги Альянса. Увеличивают защиту и повышает уровень Умений	
344	Стихийные Серьги Альянса. Увеличивают силу атаки и способность уклонения от атак	
345	Стихийные Серьги Альянса. Увеличивают силу атаки и способность уклонения от атак	
346	Стихийные Серьги Альянса. Увеличивают силу атаки и способность уклонения от атак	
347	Стихийные Серьги Альянса. Увеличивают силу атаки и способность уклонения от атак	
348	Стихийные Серьги Альянса. Увеличивают силу атаки и способность уклонения от атак	
349	Стихийные Серьги Альянса. Увеличивают силу атаки и способность уклонения от атак	
350	Стихийные Серьги Альянса. Увеличивают силу атаки и способность уклонения от атак	
351	Стихийные Серьги Альянса. Увеличивают силу атаки и способность уклонения от атак	
352	Серьги Штурмовика Омега, входящие в комплект тяжелой брони Штурмовика	
353	Серьги Штурмовика Эпсилон, входящие в комплект легкой брони Штурмовика	
354	Серьги Штурмовика Омикрон, входящие в комплект магической брони Штурмовика	
355	Серьги: только Альянс	
356	Серьги: только Альянс	
357	Серьги: только Альянс	
358	Серьги: только Альянс	
359	Серьги: только Альянс	
360	Серьги: только Альянс	
361	Серьги: только Альянс	
362	Серьги: только Альянс	
363	Серьги: только Альянс	
364	Серьги: только Альянс	
365	Серьги: только Альянс	
366	Серьги: только Альянс	
367	Серьги: только Альянс	
368	Серьги: только Альянс	
369	Серьги: только Альянс	
370	Серьги: только Альянс	
371	Серьги: только Альянс	
372	Серьги: только Альянс	
373	Серьги: только Альянс	
374	Серьги: только Альянс	
375	Серьги: только Альянс	
376	Серьги: только Альянс	
377	Серьги: только Альянс	
378	Серьги: только Альянс	
379	Серьги: только Альянс	
380	Серьги: только Альянс	
381	Серьги: только Альянс	
382	Серьги: только Альянс	
383	Серьги: только Альянс	
384	Серьги: только Альянс	
385	Серьги: только Альянс	
386	Серьги: только Альянс	
387	Серьги: только Альянс	
388	Серьги: только Альянс	
389	Серьги: только Альянс	
390	Серьги: только Альянс	
391	Серьги: только Альянс	
392	Серьги: только Альянс	
393	Серьги: только Альянс	
394	Серьги: только Альянс	
395	Серьги: только Альянс	
396	Серьги: только Альянс	
397	Серьги: только Альянс	
398	Серьги: только Альянс	
399	Серьги: только Альянс	
400	Серьги: только Альянс	
401	Серьги: только Альянс	
402	Серьги: только Альянс	
403	Серьги: только Альянс	
404	Серьги: только Альянс	
405	Серьги: только Альянс	
406	Серьги: только Альянс	
407	Серьги: только Альянс	
408	Серьги: только Альянс	
409	Серьги: только Альянс	
410	Серьги: только Альянс	
411	Серьги: только Альянс	
412	Серьги: только Альянс	
413	Серьги: только Альянс	
414	Серьги: только Альянс	
415	Серьги: только Альянс	
416	Серьги: только Альянс	
417	Серьги: только Альянс	
418	Серьги: только Альянс	
419	Серьги: только Альянс	
420	Серьги: только Альянс	
421	Серьги: только Альянс	
422	Серьги: только Альянс	
423	Серьги: только Альянс	
424	Серьги: только Альянс	
425	Серьги: только Альянс	
426	Серьги: только Альянс	
427	Серьги: только Альянс	
428	Серьги: только Альянс	
429	Серьги: только Альянс	
430	Серьги: только Альянс	
431	Серьги: только Альянс	
432	Серьги: только Альянс	
433	Серьги: только Альянс	
434	Серьги: только Альянс	
435	Серьги: только Альянс	
436	Серьги: только Альянс	
437	Серьги: только Альянс	
438	Серьги: только Альянс	
439	Серьги: только Альянс	
440	Серьги: только Альянс	
441	Серьги: только Альянс	
442	Серьги: только Альянс	
443	Серьги: только Альянс	
444	Серьги: только Альянс	
445	Серьги: только Альянс	
446	Серьги: только Альянс	
447	Серьги: только Альянс	
448	Серьги: только Альянс	
449	Серьги: только Альянс	
450	Серьги: только Альянс	
451	Серьги: только Альянс	
452	Серьги: только Альянс	
453	Серьги: только Альянс	
454	Серьги: только Альянс	
455	Серьги: только Альянс	
456	Серьги: только Альянс	
457	Серьги: только Альянс	
458	Серьги: только Альянс	
459	Серьги: только Альянс	
460	Серьги: только Альянс	
461	Серьги: только Альянс	
462	Серьги: только Альянс	
463	Серьги: только Альянс	
464	Серьги: только Альянс	
465	Серьги: только Альянс	
466	Серьги: только Альянс	
467	Серьги: только Альянс	
468	Серьги: только Альянс	
469	Серьги: только Альянс	
470	Серьги: только Альянс	
471	Серьги: только Альянс	
472	Серьги: только Альянс	
473	Серьги: только Альянс	
474	Серьги: только Альянс	
475	Серьги: только Альянс	
476	Серьги: только Альянс	
477	Серьги: только Альянс	
478	Серьги: только Альянс	
479	Серьги: только Альянс	
480	Серьги: только Альянс	
481	Серьги: только Альянс	
482	Серьги: только Альянс	
483	Серьги: только Альянс	
484	Серьги: только Альянс	
485	Серьги: только Альянс	
486	Серьги: только Альянс	
487	Серьги: только Альянс	
488	Серьги: только Альянс	
489	Серьги: только Альянс	
490	Серьги: только Альянс	
491	Серьги: только Альянс	
492	Серьги: только Альянс	
493	Серьги: только Альянс	
494	Серьги: только Альянс	
495	Серьги: только Альянс	
496	Серьги: только Альянс	
497	Серьги: только Альянс	
498	Серьги: только Альянс	
499	Серьги: только Альянс	
500	Серьги: только Альянс	
501	Серьги: только Альянс	
502	Серьги: только Альянс	
503	Серьги: только Альянс	
504	Серьги: только Альянс	
505	Серьги: только Альянс	
506	Серьги: только Альянс	
507	Серьги: только Альянс	
508	Серьги: только Альянс	
509	Серьги: только Альянс	
510	Серьги: только Альянс	
511	Серьги: только Альянс	
512	Огнестойкая Гарнитура Империи	
513	Огнестойкая Гарнитура Империи	
514	Огнестойкая Гарнитура Империи	
515	Огнестойкая Гарнитура Империи	
516	Огнестойкая Гарнитура Империи	
517	Огнестойкая Гарнитура Империи	
518	Огнестойкая Гарнитура Империи	
519	Водостойкая Гарнитура Империи	
520	Водостойкая Гарнитура Империи	
521	Водостойкая Гарнитура Империи	
522	Водостойкая Гарнитура Империи	
523	Водостойкая Гарнитура Империи	
524	Водостойкая Гарнитура Империи	
525	Водостойкая Гарнитура Империи	
526	Землестойкая Гарнитура Империи	
527	Землестойкая Гарнитура Империи	
528	Землестойкая Гарнитура Империи	
529	Землестойкая Гарнитура Империи	
530	Землестойкая Гарнитура Империи	
531	Землестойкая Гарнитура Империи	
532	Землестойкая Гарнитура Империи	
533	Ветростойкая Гарнитура Империи	
534	Ветростойкая Гарнитура Империи	
535	Ветростойкая Гарнитура Империи	
536	Ветростойкая Гарнитура Империи	
537	Ветростойкая Гарнитура Империи	
538	Ветростойкая Гарнитура Империи	
539	Ветростойкая Гарнитура Империи	
540	Огне- и Водостойкая Гарнитура Империи	
541	Огне- и Водостойкая Гарнитура Империи	
542	Огне- и Водостойкая Гарнитура Империи	
543	Огне- и Водостойкая Гарнитура Империи	
544	Огне- и Водостойкая Гарнитура Империи	
545	Огне- и Водостойкая Гарнитура Империи	
546	Огне- и Водостойкая Гарнитура Империи	
547	Огне- и Землестойкая Гарнитура Империи	
548	Огне- и Землестойкая Гарнитура Империи	
549	Огне- и Землестойкая Гарнитура Империи	
550	Огне- и Землестойкая Гарнитура Империи	
551	Огне- и Землестойкая Гарнитура Империи	
552	Огне- и Землестойкая Гарнитура Империи	
553	Огне- и Землестойкая Гарнитура Империи	
554	Огне- и Ветростойкая Гарнитура Империи	
555	Огне- и Ветростойкая Гарнитура Империи	
556	Огне- и Ветростойкая Гарнитура Империи	
557	Огне- и Ветростойкая Гарнитура Империи	
558	Огне- и Ветростойкая Гарнитура Империи	
559	Огне- и Ветростойкая Гарнитура Империи	
560	Огне- и Ветростойкая Гарнитура Империи	
561	Водо- и Землестойкая Гарнитура Империи	
562	Водо- и Землестойкая Гарнитура Империи	
563	Водо- и Землестойкая Гарнитура Империи	
564	Водо- и Землестойкая Гарнитура Империи	
565	Водо- и Землестойкая Гарнитура Империи	
566	Водо- и Землестойкая Гарнитура Империи	
567	Водо- и Землестойкая Гарнитура Империи	
568	Водо- и Ветростойкая Гарнитура Империи	
569	Водо- и Ветростойкая Гарнитура Империи	
570	Водо- и Ветростойкая Гарнитура Империи	
571	Водо- и Ветростойкая Гарнитура Империи	
572	Водо- и Ветростойкая Гарнитура Империи	
573	Водо- и Ветростойкая Гарнитура Империи	
574	Водо- и Ветростойкая Гарнитура Империи	
575	Земле- и Ветростойкая Гарнитура Империи	
576	Земле- и Ветростойкая Гарнитура Империи	
577	Земле- и Ветростойкая Гарнитура Империи	
578	Земле- и Ветростойкая Гарнитура Империи	
579	Земле- и Ветростойкая Гарнитура Империи	
580	Земле- и Ветростойкая Гарнитура Империи	
581	Земле- и Ветростойкая Гарнитура Империи	
582	Землестойкая Гарнитура Империи. Максимально увеличивает SP	
583	Землестойкая Гарнитура Империи. Максимально увеличивает SP	
584	Землестойкая Гарнитура Империи. Максимально увеличивает SP	
585	Землестойкая Гарнитура Империи. Максимально увеличивает SP	
586	Землестойкая Гарнитура Империи. Максимально увеличивает SP	
587	Землестойкая Гарнитура Империи. Максимально увеличивает SP	
588	Землестойкая Гарнитура Империи. Максимально увеличивает SP	
589	Огнестойкая Гарнитура Империи. Снижает затраты FP на использование Умений и Сил	
590	Огнестойкая Гарнитура Империи. Снижает затраты FP на использование Умений и Сил	
591	Огнестойкая Гарнитура Империи. Снижает затраты FP на использование Умений и Сил	
592	Огнестойкая Гарнитура Империи. Снижает затраты FP на использование Умений и Сил	
593	Огнестойкая Гарнитура Империи. Снижает затраты FP на использование Умений и Сил	
594	Огнестойкая Гарнитура Империи. Снижает затраты FP на использование Умений и Сил	
595	Огнестойкая Гарнитура Империи. Снижает затраты FP на использование Умений и Сил	
596	Ветростойкая Гарнитура Империи. Увеличивает защиту	
597	Ветростойкая Гарнитура Империи. Увеличивает защиту	
598	Ветростойкая Гарнитура Империи. Увеличивает защиту	
599	Ветростойкая Гарнитура Империи. Увеличивает защиту	
600	Ветростойкая Гарнитура Империи. Увеличивает защиту	
601	Ветростойкая Гарнитура Империи. Увеличивает защиту	
602	Ветростойкая Гарнитура Империи. Увеличивает защиту	
603	Водостойкая Гарнитура Империи. Увеличивает защиту	
604	Водостойкая Гарнитура Империи. Увеличивает защиту	
605	Водостойкая Гарнитура Империи. Увеличивает защиту	
606	Водостойкая Гарнитура Империи. Увеличивает защиту	
607	Водостойкая Гарнитура Империи. Увеличивает защиту	
608	Водостойкая Гарнитура Империи. Увеличивает защиту	
609	Водостойкая Гарнитура Империи. Увеличивает защиту	
610	Ветростойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
611	Ветростойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
612	Ветростойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
613	Ветростойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
614	Ветростойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
615	Ветростойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
616	Ветростойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
617	Водо- и Землестойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
618	Водо- и Землестойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
619	Водо- и Землестойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
620	Водо- и Землестойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
621	Водо- и Землестойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
622	Водо- и Землестойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
623	Водо- и Землестойкая Гарнитура Империи. Позволяет обнаруживать ловушки [Детектор 	
624	Огнестойкая Гарнитура Империи. Увеличивает уровень Умений	
625	Огнестойкая Гарнитура Империи. Увеличивает уровень Умений	
626	Огнестойкая Гарнитура Империи. Увеличивает уровень Умений	
627	Огнестойкая Гарнитура Империи. Увеличивает уровень Умений	
628	Огнестойкая Гарнитура Империи. Увеличивает уровень Умений	
629	Огнестойкая Гарнитура Империи. Увеличивает уровень Умений	
630	Огнестойкая Гарнитура Империи. Увеличивает уровень Умений	
631	Водо- и Землестойкая Гарнитура Империи. Увеличивает защиту	
632	Водо- и Землестойкая Гарнитура Империи. Увеличивает защиту	
633	Водо- и Землестойкая Гарнитура Империи. Увеличивает защиту	
634	Водо- и Землестойкая Гарнитура Империи. Увеличивает защиту	
635	Водо- и Землестойкая Гарнитура Империи. Увеличивает защиту	
636	Водо- и Землестойкая Гарнитура Империи. Увеличивает защиту	
637	Водо- и Землестойкая Гарнитура Империи. Увеличивает защиту	
638	Огне- и Ветростойкая Гарнитура Империи. Увеличивает уровень Умений	
639	Огне- и Ветростойкая Гарнитура Империи. Увеличивает уровень Умений	
640	Огне- и Ветростойкая Гарнитура Империи. Увеличивает уровень Умений	
