dword	text	END
90	Модификация, увеличивающая скорость передвижения. Может использоваться при наличии обычного оружия и необходимых материалов.	
91	Модификация, увеличивающая выносливость. Может использоваться при наличии обычного оружия и необходимых материалов.	
92	Модификация, увеличивающая меткость. Может использоваться при наличии обычного оружия и необходимых материалов.	
93	Модификация, увеличивающая уворотливость. Может использоваться при наличии обычного оружия и необходимых материалов.	
94	Модификация, увеличивающая силу атаки. Может использоваться при наличии обычного оружия и необходимых материалов.	
95	Модификация, увеличивающая защиту. Может использоваться при наличии обычного оружия и необходимых материалов.	
96	Модификация, увеличивающая максимальное число HP. Может использоваться при наличии обычного оружия и необходимых материалов.	
97	Модификация, увеличивающая максимальное число HP и FP. Может использоваться при наличии обычного оружия и необходимых материалов.	
98	Модификация, переводящая наносимые противнику повреждения в ваши HP. Может использоваться при наличии обычного оружия и необходимых материалов.	
99	Модификация, увеличивающая сопротивление Негативным Силам. Может использоваться при наличии обычного оружия и необходимых материалов.	
100	Модификация, увеличивающая вероятность критических атак. Может использоваться при наличии обычного оружия и необходимых материалов.	
101	Модификация, увеличивающая дальность атак. Может использоваться при наличии обычного оружия и необходимых материалов.	
102	Используется для извлечения модификаций из оружия А класса. Шанс удачного извлечения 50%. В случае неудачного извлечения некоторые предметы могут быть уничтожены.	
103	Используется для модификаций в оружие Тип А.Использовать могут только Специалисты, с вероятностью успеха в 30%. В случае неудачи - исчезает.	
104	Используется для модификаций в оружие Тип А. Использовать могут только Специалисты, с вероятностью успеха в 70%. В случае неудачи - исчезает.	
105	Подарочный сертификат для обмена на специальные эвент-предметы 1 уровня.	
106	Подарочный сертификат для обмена на специальные эвент-предметы 43 уровня.	
107	Подарочный сертификат для обмена на специальные эвент-предметы 1 уровня.	
108	Подарочный сертификат для обмена на специальные эвент-предметы 43 уровня.	
109	Подарочный сертификат для обмена на специальные эвент-предметы 1 уровня.	
110	Подарочный сертификат для обмена на специальные эвент-предметы 43 уровня.	
111	Попробуйте еще раз!	
112	Инструмент, использующийся для получения низкоуровневых ресурсов, путем добычи их из высокоуровневых.	
113	Модификация, уменьшающая шанс критических атак противника. Может использоваться при наличии обычного оружия и необходимых материалов.	
114	Модификация, уменьшающая общее количество. Может использоваться при наличии обычного оружия и необходимых материалов.	
115	Модификация, увеличивающая вероятность блокирования атак . Может использоваться при наличии обычного оружия и необходимых материалов.	
116	Данный жетон выдается участникам Турниров Гильдий. Соберите 7 жетонов и Вы сможете обменять их на Коробочку почета у Героя расы.	
117	Саиф Леона. Легендарный меч, который может быть собран путем компоновки его частей.	
118	Саиф Леона. Легендарный меч, который может быть собран путем компоновки его частей.	
119	Саиф Леона. Легендарный меч, который может быть собран путем компоновки его частей.	
120	Саиф Леона. Легендарный меч, который может быть собран путем компоновки его частей.	
121	Гладиус Леона. Легендарный меч, который может быть собран путем компоновки его частей.	
122	Гладиус Леона. Легендарный меч, который может быть собран путем компоновки его частей.	
123	Гладиус Леона. Легендарный меч, который может быть собран путем компоновки его частей.	
124	Гладиус Леона. Легендарный меч, который может быть собран путем компоновки его частей.	
125	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
126	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
127	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
128	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
129	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
130	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
131	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
132	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
133	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
134	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
135	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
136	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
137	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
138	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
139	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
140	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
141	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
142	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
143	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
144	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
145	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
146	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
147	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
148	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
149	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
150	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
151	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
152	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
153	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
154	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
155	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
156	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
157	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
158	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
159	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
160	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
161	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
162	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
163	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
164	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
165	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
166	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
167	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
168	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
169	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
170	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
171	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
172	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
173	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
174	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
175	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
176	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
177	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
178	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
179	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
180	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
181	Ракетная Установка Леона. Может быть собрана путем компоновки ее частей.	
182	Ракетная Установка Леона. Может быть собрана путем компоновки ее частей.	
183	Ракетная Установка Леона. Может быть собрана путем компоновки ее частей.	
184	Ракетная Установка Леона. Может быть собрана путем компоновки ее частей.	
185	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
186	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
187	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
188	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
189	Саиф Леона. Может быть собран путем компоновки его частей.	
190	Саиф Леона. Может быть собран путем компоновки его частей.	
191	Саиф Леона. Может быть собран путем компоновки его частей.	
192	Саиф Леона. Может быть собран путем компоновки его частей.	
193	Гладиус Леона. Может быть собран путем компоновки его частей.	
194	Гладиус Леона. Может быть собран путем компоновки его частей.	
195	Гладиус Леона. Может быть собран путем компоновки его частей.	
196	Гладиус Леона. Может быть собран путем компоновки его частей.	
197	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
198	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
199	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
200	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
201	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
202	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
203	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
204	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
205	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
206	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
207	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
208	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
209	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
210	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
211	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
212	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
213	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
214	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
215	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
216	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
217	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
218	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
219	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
220	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
221	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
222	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
223	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
224	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
225	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
226	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
227	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
228	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
229	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
230	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
231	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
232	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
233	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
234	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
235	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
236	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
237	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
238	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
239	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
240	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
241	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
242	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
243	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
244	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
245	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
246	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
247	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
248	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
249	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
250	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
251	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
252	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
253	Ракетная Установка Леона. Может быть собрана путем компоновки ее частей.	
254	Ракетная Установка Леона. Может быть собрана путем компоновки ее частей.	
255	Ракетная Установка Леона. Может быть собрана путем компоновки ее частей.	
256	Ракетная Установка Леона. Может быть собрана путем компоновки ее частей.	
257	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
258	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
259	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
260	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
261	Саиф Леона. Может быть собран путем компоновки его частей.	
262	Саиф Леона. Может быть собран путем компоновки его частей.	
263	Саиф Леона. Может быть собран путем компоновки его частей.	
264	Саиф Леона. Может быть собран путем компоновки его частей.	
265	Гладиус Леона. Может быть собран путем компоновки его частей.	
266	Гладиус Леона. Может быть собран путем компоновки его частей.	
267	Гладиус Леона. Может быть собран путем компоновки его частей.	
268	Гладиус Леона. Может быть собран путем компоновки его частей.	
269	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
270	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
271	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
272	Легендарный Меч Леона. Может быть собран путем компоновки его частей.	
273	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
274	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
275	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
276	Штурмовое Копье Леона. Может быть собрано путем компоновки его частей.	
277	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
278	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
279	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
280	Боевое Копье Леона. Может быть собрано путем компоновки его частей.	
281	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
282	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
283	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
284	Легендарное Копье Леона. Может быть собрано путем компоновки его частей.	
285	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
286	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
287	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
288	Рунический Посох Леона. Может быть собран путем компоновки его частей.	
289	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
290	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
291	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
292	Шипастый Посох Леона. Может быть собран путем компоновки его частей.	
293	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
294	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
295	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
296	Легендарный Посох Леона. Может быть собран путем компоновки его частей.	
297	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
298	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
299	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
300	Осадный Энерголук Леона. Может быть собран путем компоновки его частей.	
301	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
302	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
303	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
304	Лучевой Лук Леона. Может быть собран путем компоновки его частей.	
305	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
306	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
307	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
308	Легендарный Энерголук Леона. Может быть собран путем компоновки его частей.	
309	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
310	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
311	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
312	Импульсная Винтовка Леона. Может быть собрана путем компоновки ее частей.	
313	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
314	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
315	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
316	Пулемет Вулкан Леона. Может быть собран путем компоновки его частей.	
317	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
318	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
319	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
320	Легендарный Гатлинг Леона. Может быть собран путем компоновки его частей.	
321	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
322	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
323	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
324	Штурмовой Огнемет Леона. Может быть собран путем компоновки его частей.	
325	Ракетная Установка Леона. Может быть собран путем компоновки его частей.	
326	Ракетная Установка Леона. Может быть собран путем компоновки его частей.	
327	Ракетная Установка Леона. Может быть собран путем компоновки его частей.	
328	Ракетная Установка Леона. Может быть собран путем компоновки его частей.	
329	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
330	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
331	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
332	Панцерфауст Леона. Может быть собран путем компоновки его частей.	
333	Обшивочный материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленный шлем 50 уровня.	
334	Чарующий материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленный шлем 50 уровня.	
335	Шлифовальный материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленный шлем 50 уровня.	
336	Инструкция для соединения. A - C-класс. Успех 30% - 5 единиц. Успех 70% - 10 единиц. Успех 90% - 20 единиц.	
337	Обшивочный материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленный верх 50 уровня.	
338	Чарующий материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленный верх 50 уровня.	
339	Шлифовальный материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленный верх 50 уровня.	
340	Инструкция для соединения. A - C-класс. Успех 30% - 5 единиц. Успех 70% - 10 единиц. Успех 90% - 20 единиц.	
341	Обшивочный материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленный низ 50 уровня.	
342	Чарующий материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленный низ 50 уровня.	
343	Шлифовальный материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленный низ 50 уровня.	
344	Инструкция для соединения. A - C-класс. Успех 30% - 5 единиц. Успех 70% - 10 единиц. Успех 90% - 20 единиц.	
345	Обшивочный материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленные перчатки 50 уровня.	
346	Чарующий материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленные перчатки 50 уровня.	
347	Шлифовальный материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленные перчатки 50 уровня.	
348	Инструкция для соединения. A - C-класс. Успех 30% - 5 единиц. Успех 70% - 10 единиц. Успех 90% - 20 единиц.	
349	Обшивочный материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленные ступни 50 уровня.	
350	Чарующий материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленные ступни 50 уровня.	
351	Шлифовальный материал. Для применения необходимы: позолоченный камень, магический камень, шлифовальный материал, инструкция и усиленные ступни 50 уровня.	
352	Инструкция для соединения. A - C-класс. Успех 30% - 5 единиц. Успех 70% - 10 единиц. Успех 90% - 20 единиц.	
