string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	float	float	float	long	dword	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
ihdbf16	1	05000F	0	Стандартный Шлем Беллатийца16	500	0	0	0	10000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbf16	256	0	
ihdbm01	1	150000	0	Стандартный Шлем Беллатийки1	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm01	256	0	
ihdbm02	1	150001	0	Стандартный Шлем Беллатийки2	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm02	256	0	
ihdbm03	1	150002	0	Стандартный Шлем Беллатийки3	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm03	256	0	
ihdbm04	1	150003	0	Стандартный Шлем Беллатийки4	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm04	256	0	
ihdbm05	1	150004	0	Стандартный Шлем Беллатийки5	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm05	256	0	
ihdbm06	1	150005	0	Стандартный Шлем Беллатийки6	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm06	256	0	
ihdbm07	1	150006	0	Стандартный Шлем Беллатийки7	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm07	256	0	
ihdbm08	1	150007	0	Стандартный Шлем Беллатийки8	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm08	256	0	
ihdbm09	1	150008	0	Стандартный Шлем Беллатийки9	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm09	256	0	
ihdbm10	1	150009	0	Стандартный Шлем Беллатийки10	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm10	256	0	
ihdbm11	1	15000A	0	Стандартный Шлем Беллатийки11	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm11	256	0	
ihdbm12	1	15000B	0	Стандартный Шлем Беллатийки12	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm12	256	0	
ihdbm13	1	15000C	0	Стандартный Шлем Беллатийки13	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm13	256	0	
ihdbm14	1	15000D	0	Стандартный Шлем Беллатийки14	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm14	256	0	
ihdbm15	1	15000E	0	Стандартный Шлем Беллатийки15	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm15	256	0	
ihdbm16	1	15000F	0	Стандартный Шлем Беллатийки16	500	0	0	0	01000	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdbm16	256	0	
ihdcf01	1	250000	0	Стандартный Шлем Корита1	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf01	256	0	
ihdcf02	1	250001	0	Стандартный Шлем Корита2	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf02	256	0	
ihdcf03	1	250002	0	Стандартный Шлем Корита3	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf03	256	0	
ihdcf04	1	250003	0	Стандартный Шлем Корита4	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf04	256	0	
ihdcf05	1	250004	0	Стандартный Шлем Корита5	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf05	256	0	
ihdcf06	1	250005	0	Стандартный Шлем Корита6	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf06	256	0	
ihdcf07	1	250006	0	Стандартный Шлем Корита7	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf07	256	0	
ihdcf08	1	250007	0	Стандартный Шлем Корита8	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf08	256	0	
ihdcf09	1	250008	0	Стандартный Шлем Корита9	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf09	256	0	
ihdcf10	1	250009	0	Стандартный Шлем Корита10	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf10	256	0	
ihdcf11	1	25000A	0	Стандартный Шлем Корита11	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf11	256	0	
ihdcf12	1	25000B	0	Стандартный Шлем Корита12	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf12	256	0	
ihdcf13	1	25000C	0	Стандартный Шлем Корита13	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf13	256	0	
ihdcf14	1	25000D	0	Стандартный Шлем Корита14	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf14	256	0	
ihdcf15	1	25000E	0	Стандартный Шлем Корита15	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf15	256	0	
ihdcf16	1	25000F	0	Стандартный Шлем Корита16	500	0	0	0	00100	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcf16	256	0	
ihdcm01	1	350000	0	Стандартный Шлем Коритки1	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm01	256	0	
ihdcm02	1	350001	0	Стандартный Шлем Коритки2	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm02	256	0	
ihdcm03	1	350002	0	Стандартный Шлем Коритки3	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm03	256	0	
ihdcm04	1	350003	0	Стандартный Шлем Коритки4	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm04	256	0	
ihdcm05	1	350004	0	Стандартный Шлем Коритки5	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm05	256	0	
ihdcm06	1	350005	0	Стандартный Шлем Коритки6	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm06	256	0	
ihdcm07	1	350006	0	Стандартный Шлем Коритки7	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm07	256	0	
ihdcm08	1	350007	0	Стандартный Шлем Коритки8	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm08	256	0	
ihdcm09	1	350008	0	Стандартный Шлем Коритки9	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm09	256	0	
ihdcm10	1	350009	0	Стандартный Шлем Коритки10	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm10	256	0	
ihdcm11	1	35000A	0	Стандартный Шлем Коритки11	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm11	256	0	
ihdcm12	1	35000B	0	Стандартный Шлем Коритки12	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm12	256	0	
ihdcm13	1	35000C	0	Стандартный Шлем Коритки13	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm13	256	0	
ihdcm14	1	35000D	0	Стандартный Шлем Коритки14	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm14	256	0	
ihdcm15	1	35000E	0	Стандартный Шлем Коритки15	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm15	256	0	
ihdcm16	1	35000F	0	Стандартный Шлем Коритки16	500	0	0	0	00010	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	8	1	0	0	1	0	-1	0	0	0	0	8	0	24	0,5	0,773497999	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdcm16	256	0	
ihdam01	1	450000	0	Стандартный Шлем Акретианина1	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam01	512	0	
ihdam02	1	450001	0	Стандартный Шлем Акретианина2	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam02	512	0	
ihdam03	1	450002	0	Стандартный Шлем Акретианина3	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam03	512	0	
ihdam04	1	450003	0	Стандартный Шлем Акретианина4	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam04	512	0	
ihdam05	1	450004	0	Стандартный Шлем Акретианина5	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam05	512	0	
ihdam06	1	450005	0	Стандартный Шлем Акретианина6	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam06	512	0	
ihdam07	1	450006	0	Стандартный Шлем Акретианина7	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam07	512	0	
ihdam08	1	450007	0	Стандартный Шлем Акретианина8	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam08	512	0	
ihdam09	1	450008	0	Стандартный Шлем Акретианина9	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam09	512	0	
ihdam10	1	450009	0	Стандартный Шлем Акретианина10	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam10	512	0	
ihdam11	1	45000A	0	Стандартный Шлем Акретианина11	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam11	512	0	
ihdam12	1	45000B	0	Стандартный Шлем Акретианина12	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam12	512	0	
ihdam13	1	45000C	0	Стандартный Шлем Акретианина13	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam13	512	0	
ihdam14	1	45000D	0	Стандартный Шлем Акретианина14	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam14	512	0	
ihdam15	1	45000E	0	Стандартный Шлем Акретианина15	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam15	512	0	
ihdam16	1	45000F	0	Стандартный Шлем Акретианина16	500	0	0	0	00001	1	-1	0	0	1	-1	-1	0	0	0	0	0	0	0	0	9	1	0	0	1	0	-1	0	0	0	0	9	0	24	0,5	0,657473028	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	tihdam16	512	0	
ihbwa04	1	700000	1	Могущественные Очки [4	0	0	0	0	11000	4	-1	0	0	1	-1	-1	0	66	0	0	0	0	3	0	12	1,192893982	0	0	1	80	-1	0	0	0	0	12	-2	48	0,5	0,828136981	3	5	0	0	0	0	0	0	0	1	1	1	1	1	0	tihbwa04	256	0	
ihbwb04	1	700000	1	Тип В  Могущественные Очки [4	0	1	0	0	11000	4	-1	0	0	1	-1	-1	0	540	0	0	0	0	27	0	39	1,192893982	0	0	1	80	-1	0	0	0	0	39	-2	48	0,5	0,753839016	3	5	0	0	0	0	0	0	0	1	1	1	1	1	0	tihbwb04	256	0	
ihbwc04	1	700003	190	Могущественные Очки [4	0	2	0	0	11000	4	-1	0	0	1	-1	-1	1	2	0	0	0	0	200	0	12	1,192893982	0	0	1	80	-1	0	0	0	0	12	-2	48	0,5	0,828136981	3	5	0	0	0	0	0	0	0	1	0	0	1	1	0	tihbwc04	256	0	
ihbwd04	1	700003	190	Могущественные Очки [4	0	3	0	0	11000	4	-1	0	0	27	-1	-1	1	2	0	0	0	0	200	0	12	1,192893982	0	0	1	80	-1	0	0	0	0	1456	-2	48	0,5	0,828136981	3	5	0	0	0	0	0	0	0	1	0	0	1	1	0	tihbwd04	512	0	
ihbwa07	1	700004	2	Могущественные Очки [7	0	0	0	0	11000	7	-1	0	0	1	-1	-1	0	199	0	0	0	0	9	0	20	1,199587941	0	0	1	80	-1	0	0	0	0	20	-2	63	0,5	0,811693013	3	5	0	0	0	0	0	0	0	1	1	1	1	1	0	tihbwa07	256	0	
