xeh	dword	byte	byte	byte	byte	string[32]	string[32]	string[32]	string[32]	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	byte	byte	byte	byte	byte	byte	byte	byte	byte	byte	word	float	float	float	float	float	float	float	dword	dword	dword	dword	dword	dword	dword	stb	byte	stb	byte	stb16	word	dword	dword	dword	dword	dword	byte	byte	word	word	word	float	float	string[512]	byte	byte	word	dword	dword	dword	xeh	stb12	xeh	byte	byte	byte	byte	hex	hex	hex	byte	byte	byte	byte	dword	dword	float	float	dword	float	float	END
Code	Icon	Class	IsActive	MastIndex	Lv	MastEngName	MastKorName	EngName	Name	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	Unk1	Unk2	Unk3	Unk4	Unk5	Unk6	Unk7	Unk8	Unk9	none	none	Unit1	Unit2	Unit3	Unit4	Unit5	Unit6	Unit7	ContEffSec1	ContEffSec2	ContEffSec3	ContEffSec4	ContEffSec5	ContEffSec6	ContEffSec7	UsableRace	Class	ActableDst	NeedMastIndex	FixWeapon	none	none	none	none	none	IsFixShield	SpecialType	NeedSpecialType	NeedHP	NeedFP	NeedSP	ActDealy	BonusDistance	Description	EffectClass	none	none	IsCumulType	CumulCounter	NewEffCOunt	EffectCode	GradeLimit	RangeEffCode	none	none	none	none	none	none	none	none	none	none	none	AttNeedBt	none	1_2speed	2_3speed	none	1_2distance	2_3distance
AF004	11	0	1	1	1	Melee Expert	№Рё® АНЅєЖЫЖ®	Concession	Контратака	3	27	27	27	27	27	27	27	1	0	0	5	7	10	12	15	18	20	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90000	140000	210000	320000	480000	720000	1080000	111110	0	10000	0	0000000000000000	0	0	0	0	0	0	-1	-1	0	60	0	1000	0	Дает возможность нанести контр-удар атакующему вас противнику	6	0	0	1	8	0	0	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	0	0	0	0	0
AF005	12	0	1	1	1	Melee Expert	№Рё® АНЅєЖЫЖ®	Dizzy	Сломанный щит	3	28	28	28	28	28	28	28	1	0	0	5	7	10	12	15	18	20	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90000	140000	210000	320000	480000	720000	1080000	111110	0	10000	0	0000000000000000	0	0	0	0	0	0	-1	-1	0	60	0	1000	0	Уменьшает шанс блокировки ударов противником	6	0	0	1	8	0	0	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	0	0	0	0	0
A0006	13	0	1	2	2	Melee Master	№Рё® ё¶ЅєЕН	Deep Injury	Вихрь ударов	0	4	4	4	4	4	4	4	0	0	0	788	788	788	788	788	788	788	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	0	00110	1	1111100000000000	0	0	0	0	0	0	-1	-1	0	135	0	18000	0	Атака по площади во вращении	5	0	0	1	4	788	788	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	0	0	0	0	0
A0007	14	0	1	2	2	Melee Master	№Рё® ё¶ЅєЕН	Pressure	Кульбит	0	5	5	5	5	5	5	5	0	0	0	788	788	788	788	788	788	788	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	0	00110	1	1111100000000000	0	0	0	0	0	0	-1	-1	0	135	0	18000	0	Комбинация сокрушительной атаки и прыжка	4	0	0	1	5	788	788	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	0	0	0	0	0
A0008	15	0	1	2	2	Melee Master	№Рё® ё¶ЅєЕН	Slug Flat	Неистовство	0	0	0	0	1	1	1	2	0	0	0	788	788	788	788	788	788	788	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	0	00110	1	1111100000000000	0	0	0	0	0	0	-1	-1	0	90	0	18000	0	Атака шокирующая противника	11	0	0	1	2	788	788	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	1	1	0	5	7,5
AF006	16	0	1	2	2	Melee Master	№Рё® ё¶ЅєЕН	Bull's Eye	Критический удар	3	14	14	14	14	14	14	14	1	0	0	10	12	15	18	21	25	30	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90000	140000	210000	320000	480000	720000	1080000	111110	0	10000	1	0000000000000000	0	0	0	0	0	0	-1	-1	0	90	0	1000	0	Увеличение шанса критического удара в ближнем бою	6	0	0	1	8	0	0	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	0	0	0	0	0
AF007	17	0	1	2	2	Melee Master	№Рё® ё¶ЅєЕН	Slam	Пламя очищения	1	28	28	28	28	28	28	28	1	0	0	1	1	1	1	1	1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	0	10000	1	0000000000000000	0	0	0	0	0	0	-1	-1	0	90	0	24000	0	Отменяет все эффекты наложенных Сил и Умений	6	0	0	1	8	0	0	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	0	0	0	0	0
FF008	18	0	1	2	2	Melee Master	№Рё® ё¶ЅєЕН	Fainting	Оглушающий удар	3	13	13	13	13	13	13	13	2	0	0	1000	1000	1000	1000	1000	1000	1000	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90000	140000	210000	320000	480000	720000	1080000	111110	0	10000	1	0000000000000000	0	0	0	0	0	0	-1	-1	0	90	0	1000	0	На некоторое время оглушает противника	6	0	0	1	8	0	0	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	0	0	0	0	0
A0009	19	0	1	3	3	Melee Granduer	№Рё® ±Ч·ЈБ®	Fatal Fence	Разгром	0	4	4	4	4	4	4	4	0	0	0	788	788	788	788	788	788	788	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	0	00110	2	1110100000000000	0	0	0	0	0	0	-1	-1	0	180	0	24000	0	Помимо выбранной цели атакует всех врагов поблизости	5	0	0	1	4	788	788	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	0	0	0	0	0
A000A	20	0	1	3	3	Melee Granduer	№Рё® ±Ч·ЈБ®	Lightning Trick	Управление гневом	0	5	5	5	5	5	5	5	0	0	0	788	788	788	788	788	788	788	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	0	00110	2	1011000000000000	0	0	0	0	0	0	-1	-1	0	180	0	24000	0	Увеличивает показатель атаки текущего оружия	4	0	0	1	5	788	788	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	0	0	0	0	0
A000B	21	0	1	3	3	Melee Granduer	№Рё® ±Ч·ЈБ®	Sprit Attack	Рывок	0	0	0	0	1	1	1	2	0	0	0	788	788	788	788	788	788	788	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111110	0	00110	2	0100100000000000	0	0	0	0	0	0	-1	-1	0	120	0	24000	0	Молниеносная атака	11	0	0	1	2	788	788	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	1	1	0	5	7,5
AF009	22	0	1	3	3	Melee Granduer	№Рё® ±Ч·ЈБ®	Ex Slam	Могучий замах	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90000	140000	210000	320000	480000	720000	1080000	111110	0	10000	2	0000000000000000	0	0	0	0	0	0	-1	-1	0	120	0	1000	0	Атака, разбрасывающая окружающих врагов	6	0	0	1	8	0	0	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	0	0	0	0	0
AF00A	23	0	1	3	3	Melee Granduer	№Рё® ±Ч·ЈБ®	Resist	Ослабление	3	12	12	12	12	12	12	12	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90000	140000	210000	320000	480000	720000	1080000	111110	0	10000	2	0000000000000000	0	0	0	0	0	0	-1	-1	0	120	0	1000	0	Уменьшает защиту противника	6	0	0	1	8	0	0	100000000000	-1	0	-1	-1	-1	ffffffff	ffffffff	ffffffff	-1	-1	-1	0	0	0	0	0	0	0	0
