xeh	xeh	string[128]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	END
4f073010	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_ASSISTANCE_MAGNETICNET_TSWORD_00.ANI	1	22	0	0	0	0	0	0	0	0	0	
4f06fff0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_ASSISTANCE_MEGASHIELD_ETC_00.ANI	1	25	0	0	0	0	0	0	0	0	0	
4f072090	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_ASSISTANCE_RAGEBLOW_DAXE_00.ANI	2	17	18	0	0	0	0	0	0	0	0	
4f072020	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_ASSISTANCE_RAGEBLOW_DSWORD_00.ANI	2	17	18	0	0	0	0	0	0	0	0	
4f072060	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_ASSISTANCE_RAGEBLOW_RAXE_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
4f072030	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_ASSISTANCE_RAGEBLOW_RKNIFE_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
4f0720a0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_ASSISTANCE_RAGEBLOW_RMACE_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
4f072070	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_ASSISTANCE_RAGEBLOW_TAXE_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
4f0720b0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_ASSISTANCE_RAGEBLOW_TMACE_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
4f0720e0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_ASSISTANCE_RAGEBLOW_TSPEAR_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
4f072010	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_ASSISTANCE_RAGEBLOW_TSWORD_00.ANI	1	18	0	0	0	0	0	0	0	0	0	
40001090	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_DAXE_00.ANI	3	17	33	49	0	0	0	0	0	0	0	
40001091	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_DAXE_01.ANI	3	17	33	49	0	0	0	0	0	0	0	
40001092	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_DAXE_02.ANI	3	17	33	49	0	0	0	0	0	0	0	
40001060	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_RAXE_00.ANI	3	19	33	51	0	0	0	0	0	0	0	
40001061	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_RAXE_01.ANI	3	19	33	51	0	0	0	0	0	0	0	
40001062	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_RAXE_02.ANI	3	19	33	51	0	0	0	0	0	0	0	
40001030	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_RKNIFE_00.ANI	3	19	33	51	0	0	0	0	0	0	0	
40001031	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_RKNIFE_01.ANI	3	19	33	51	0	0	0	0	0	0	0	
40001032	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_RKNIFE_02.ANI	3	19	33	51	0	0	0	0	0	0	0	
400010a0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_RMACE_00.ANI	3	19	33	51	0	0	0	0	0	0	0	
400010a1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_RMACE_01.ANI	3	19	33	51	0	0	0	0	0	0	0	
400010a2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_RMACE_02.ANI	3	19	33	51	0	0	0	0	0	0	0	
40001070	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_TAXE_00.ANI	3	22	38	59	0	0	0	0	0	0	0	
40001071	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_TAXE_01.ANI	3	22	38	59	0	0	0	0	0	0	0	
40001072	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_TAXE_02.ANI	3	22	38	59	0	0	0	0	0	0	0	
400010b0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_TMACE_00.ANI	3	22	38	59	0	0	0	0	0	0	0	
400010b1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_TMACE_01.ANI	3	22	38	59	0	0	0	0	0	0	0	
400010b2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_BLOW_TMACE_02.ANI	3	22	38	59	0	0	0	0	0	0	0	
40004090	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_DAXE_00.ANI	2	33	35	0	0	0	0	0	0	0	0	
40004091	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_DAXE_01.ANI	2	33	35	0	0	0	0	0	0	0	0	
40004092	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_DAXE_02.ANI	2	33	35	0	0	0	0	0	0	0	0	
40004020	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_DSWORD_00.ANI	2	33	35	0	0	0	0	0	0	0	0	
40004021	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_DSWORD_01.ANI	2	33	35	0	0	0	0	0	0	0	0	
40004022	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_DSWORD_02.ANI	2	33	35	0	0	0	0	0	0	0	0	
40004060	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_RAXE_00.ANI	1	33	0	0	0	0	0	0	0	0	0	
40004061	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_RAXE_01.ANI	1	33	0	0	0	0	0	0	0	0	0	
40004062	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_RAXE_02.ANI	1	33	0	0	0	0	0	0	0	0	0	
40004030	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_RKNIFE_00.ANI	1	33	0	0	0	0	0	0	0	0	0	
40004031	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_RKNIFE_01.ANI	1	33	0	0	0	0	0	0	0	0	0	
40004032	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_RKNIFE_02.ANI	1	33	0	0	0	0	0	0	0	0	0	
400040a0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_RMACE_00.ANI	1	33	0	0	0	0	0	0	0	0	0	
400040a1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_RMACE_01.ANI	1	33	0	0	0	0	0	0	0	0	0	
400040a2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_RMACE_02.ANI	1	33	0	0	0	0	0	0	0	0	0	
40004070	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TAXE_00.ANI	1	35	0	0	0	0	0	0	0	0	0	
40004071	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TAXE_01.ANI	1	35	0	0	0	0	0	0	0	0	0	
40004072	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TAXE_02.ANI	1	35	0	0	0	0	0	0	0	0	0	
400040b0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TMACE_00.ANI	1	35	0	0	0	0	0	0	0	0	0	
400040b1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TMACE_01.ANI	1	35	0	0	0	0	0	0	0	0	0	
400040b2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TMACE_02.ANI	1	35	0	0	0	0	0	0	0	0	0	
400040e0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TSPEAR_00.ANI	1	35	0	0	0	0	0	0	0	0	0	
400040e1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TSPEAR_01.ANI	1	35	0	0	0	0	0	0	0	0	0	
400040e2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TSPEAR_02.ANI	1	35	0	0	0	0	0	0	0	0	0	
40004010	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TSWORD_00.ANI	1	35	0	0	0	0	0	0	0	0	0	
40004011	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TSWORD_01.ANI	1	35	0	0	0	0	0	0	0	0	0	
40004012	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_CLOUTCHOP_TSWORD_02.ANI	1	35	0	0	0	0	0	0	0	0	0	
40003090	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_DAXE_00.ANI	2	31	32	0	0	0	0	0	0	0	0	
40003091	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_DAXE_01.ANI	2	31	32	0	0	0	0	0	0	0	0	
40003092	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_DAXE_02.ANI	2	31	32	0	0	0	0	0	0	0	0	
40003020	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_DSWORD_00.ANI	2	31	32	0	0	0	0	0	0	0	0	
40003021	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_DSWORD_01.ANI	2	31	32	0	0	0	0	0	0	0	0	
40003022	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_DSWORD_02.ANI	2	31	32	0	0	0	0	0	0	0	0	
40003060	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_RAXE_00.ANI	1	31	0	0	0	0	0	0	0	0	0	
40003061	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_RAXE_01.ANI	1	31	0	0	0	0	0	0	0	0	0	
40003062	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_RAXE_02.ANI	1	31	0	0	0	0	0	0	0	0	0	
40003030	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_RKNIFE_00.ANI	1	31	0	0	0	0	0	0	0	0	0	
40003031	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_RKNIFE_01.ANI	1	31	0	0	0	0	0	0	0	0	0	
40003032	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_RKNIFE_02.ANI	1	31	0	0	0	0	0	0	0	0	0	
400030a0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_RMACE_00.ANI	1	31	0	0	0	0	0	0	0	0	0	
400030a1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_RMACE_01.ANI	1	31	0	0	0	0	0	0	0	0	0	
400030a2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_RMACE_02.ANI	1	31	0	0	0	0	0	0	0	0	0	
40003070	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TAXE_00.ANI	1	31	0	0	0	0	0	0	0	0	0	
40003071	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TAXE_01.ANI	1	31	0	0	0	0	0	0	0	0	0	
40003072	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TAXE_02.ANI	1	31	0	0	0	0	0	0	0	0	0	
400030b0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TMACE_00.ANI	1	31	0	0	0	0	0	0	0	0	0	
400030b1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TMACE_01.ANI	1	31	0	0	0	0	0	0	0	0	0	
400030b2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TMACE_02.ANI	1	31	0	0	0	0	0	0	0	0	0	
400030e0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TSPEAR_00.ANI	1	31	0	0	0	0	0	0	0	0	0	
400030e1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TSPEAR_01.ANI	1	31	0	0	0	0	0	0	0	0	0	
400030e2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TSPEAR_02.ANI	1	31	0	0	0	0	0	0	0	0	0	
40003010	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TSWORD_00.ANI	1	31	0	0	0	0	0	0	0	0	0	
40003011	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TSWORD_01.ANI	1	31	0	0	0	0	0	0	0	0	0	
40003012	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHBLOW_TSWORD_02.ANI	1	31	0	0	0	0	0	0	0	0	0	
40005090	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_DAXE_00.ANI	5	21	40	42	57	60	0	0	0	0	0	
40005091	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_DAXE_01.ANI	5	21	40	42	57	60	0	0	0	0	0	
40005092	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_DAXE_02.ANI	5	21	40	42	57	60	0	0	0	0	0	
40005020	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_DSWORD_00.ANI	5	21	40	42	57	60	0	0	0	0	0	
40005021	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_DSWORD_01.ANI	5	21	40	42	57	60	0	0	0	0	0	
40005022	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_DSWORD_02.ANI	5	21	40	42	57	60	0	0	0	0	0	
40005060	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_RAXE_00.ANI	3	18	35	50	0	0	0	0	0	0	0	
40005061	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_RAXE_01.ANI	3	18	35	50	0	0	0	0	0	0	0	
40005062	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_RAXE_02.ANI	3	18	35	50	0	0	0	0	0	0	0	
40005030	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_RKNIFE_00.ANI	3	18	35	50	0	0	0	0	0	0	0	
40005031	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_RKNIFE_01.ANI	3	18	35	50	0	0	0	0	0	0	0	
40005032	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_RKNIFE_02.ANI	3	18	35	50	0	0	0	0	0	0	0	
400050a0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_RMACE_00.ANI	3	18	35	50	0	0	0	0	0	0	0	
400050a1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_RMACE_01.ANI	3	18	35	50	0	0	0	0	0	0	0	
400050a2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_RMACE_02.ANI	3	18	35	50	0	0	0	0	0	0	0	
40005070	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TAXE_00.ANI	3	21	41	59	0	0	0	0	0	0	0	
40005071	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TAXE_01.ANI	3	21	41	59	0	0	0	0	0	0	0	
40005072	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TAXE_02.ANI	3	21	41	59	0	0	0	0	0	0	0	
400050b0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TMACE_00.ANI	3	21	41	59	0	0	0	0	0	0	0	
400050b1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TMACE_01.ANI	3	21	41	59	0	0	0	0	0	0	0	
400050b2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TMACE_02.ANI	3	21	41	59	0	0	0	0	0	0	0	
400050e0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TSPEAR_00.ANI	3	21	41	59	0	0	0	0	0	0	0	
400050e1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TSPEAR_01.ANI	3	21	41	59	0	0	0	0	0	0	0	
400050e2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TSPEAR_02.ANI	3	21	41	59	0	0	0	0	0	0	0	
40005010	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TSWORD_00.ANI	3	21	41	59	0	0	0	0	0	0	0	
40005011	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TSWORD_01.ANI	3	21	41	59	0	0	0	0	0	0	0	
40005012	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEATHHACK_TSWORD_02.ANI	3	21	41	59	0	0	0	0	0	0	0	
40006090	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_DAXE_00.ANI	2	24	53	0	0	0	0	0	0	0	0	
40006091	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_DAXE_01.ANI	2	24	53	0	0	0	0	0	0	0	0	
40006092	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_DAXE_02.ANI	2	24	53	0	0	0	0	0	0	0	0	
40006020	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_DSWORD_00.ANI	2	24	53	0	0	0	0	0	0	0	0	
40006021	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_DSWORD_01.ANI	2	24	53	0	0	0	0	0	0	0	0	
40006022	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_DSWORD_02.ANI	2	24	53	0	0	0	0	0	0	0	0	
40006060	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_RAXE_00.ANI	2	24	54	0	0	0	0	0	0	0	0	
40006061	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_RAXE_01.ANI	2	24	54	0	0	0	0	0	0	0	0	
40006062	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_RAXE_02.ANI	2	24	54	0	0	0	0	0	0	0	0	
40006030	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_RKNIFE_00.ANI	2	24	54	0	0	0	0	0	0	0	0	
40006031	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_RKNIFE_01.ANI	2	24	54	0	0	0	0	0	0	0	0	
40006032	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_RKNIFE_02.ANI	2	24	54	0	0	0	0	0	0	0	0	
400060a0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_RMACE_00.ANI	2	24	54	0	0	0	0	0	0	0	0	
400060a1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_RMACE_01.ANI	2	24	54	0	0	0	0	0	0	0	0	
400060a2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_RMACE_02.ANI	2	24	54	0	0	0	0	0	0	0	0	
40006070	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TAXE_00.ANI	2	24	55	0	0	0	0	0	0	0	0	
40006071	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TAXE_01.ANI	2	24	55	0	0	0	0	0	0	0	0	
40006072	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TAXE_02.ANI	2	24	55	0	0	0	0	0	0	0	0	
400060b0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TMACE_00.ANI	2	24	55	0	0	0	0	0	0	0	0	
400060b1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TMACE_01.ANI	2	24	55	0	0	0	0	0	0	0	0	
400060b2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TMACE_02.ANI	2	24	55	0	0	0	0	0	0	0	0	
400060e0	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TSPEAR_00.ANI	2	24	55	0	0	0	0	0	0	0	0	
400060e1	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TSPEAR_01.ANI	2	24	55	0	0	0	0	0	0	0	0	
400060e2	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TSPEAR_02.ANI	2	24	55	0	0	0	0	0	0	0	0	
40006010	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TSWORD_00.ANI	2	24	55	0	0	0	0	0	0	0	0	
40006011	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TSWORD_01.ANI	2	24	55	0	0	0	0	0	0	0	0	
40006012	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_DEEPINJURY_TSWORD_02.ANI	2	24	55	0	0	0	0	0	0	0	0	
400f6050	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_ILLUSIONATTACK_RKNIFETHROW_00.ANI	1	17	0	0	0	0	0	0	0	0	0	
4006c090	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_MANGLE_DAXE_00.ANI	4	19	36	53	71	0	0	0	0	0	0	
4006c060	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_MANGLE_RAXE_00.ANI	4	19	36	53	71	0	0	0	0	0	0	
4006c030	00000000	.\CHARACTER\PLAYER\ANI\	ACCRETIA_MELEE_MANGLE_RKNIFE_00.ANI	4	19	36	53	71	0	0	0	0	0	0	
