clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	word	word	word	word	float	float	dword	END
iudbm02	Default Bellato Female Shirt2	150201	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	17	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm03	Default Bellato Female Shirt3	150202	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	18	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm04	Default Bellato Female Shirt4	150203	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	19	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm05	Default Bellato Female Shirt5	150204	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	20	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm06	Default Bellato Female Shirt6	150205	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	21	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm07	Default Bellato Female Shirt7	150206	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	22	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm08	Default Bellato Female Shirt8	150207	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	23	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm09	Default Bellato Female Shirt9	150208	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	24	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm10	Default Bellato Female Shirt10	150209	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	25	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm11	Default Bellato Female Shirt11	15020A	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	26	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm12	Default Bellato Female Shirt12	15020B	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	27	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm13	Default Bellato Female Shirt13	15020C	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	28	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm14	Default Bellato Female Shirt14	15020D	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	29	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm15	Default Bellato Female Shirt15	15020E	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	30	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudbm16	Default Bellato Female Shirt16	15020F	0	01000	1	0	0	0	0	0	0	0	0	0	0	0	1	31	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf01	Default Cora male Shirt1	250200	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	32	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf02	Default Cora male Shirt2	250201	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	33	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf03	Default Cora male Shirt3	250202	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	34	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf04	Default Cora male Shirt4	250203	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	35	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf05	Default Cora male Shirt5	250204	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	36	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf06	Default Cora male Shirt6	250205	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	37	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf07	Default Cora male Shirt7	250206	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	38	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf08	Default Cora male Shirt8	250207	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	39	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf09	Default Cora male Shirt9	250208	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	40	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf10	Default Cora male Shirt10	250209	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	41	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf11	Default Cora male Shirt11	25020A	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	42	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf12	Default Cora male Shirt12	25020B	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	43	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf13	Default Cora male Shirt13	25020C	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	44	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf14	Default Cora male Shirt14	25020D	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	45	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf15	Default Cora male Shirt15	25020E	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	46	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcf16	Default Cora male Shirt16	25020F	0	00100	1	0	0	0	0	0	0	0	0	0	0	0	1	47	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm01	Default Cora female Shirt1	350200	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	48	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm02	Default Cora female Shirt2	350201	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	49	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm03	Default Cora female Shirt3	350202	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	50	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm04	Default Cora female Shirt4	350203	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	51	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm05	Default Cora female Shirt5	350204	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	52	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm06	Default Cora female Shirt6	350205	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	53	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm07	Default Cora female Shirt7	350206	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	54	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm08	Default Cora female Shirt8	350207	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	55	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm09	Default Cora female Shirt9	350208	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	56	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm10	Default Cora female Shirt10	350209	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	57	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm11	Default Cora female Shirt11	35020A	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	58	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm12	Default Cora female Shirt12	35020B	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	59	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm13	Default Cora female Shirt13	35020C	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	60	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm14	Default Cora female Shirt14	35020D	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	61	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm15	Default Cora female Shirt15	35020E	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	62	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudcm16	Default Cora female Shirt16	35020F	0	00010	1	0	0	0	0	0	0	0	0	0	0	0	1	63	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	9	0	0	0	0	0,5	0,773497999	0	
iudam01	Default Accretia Shirt1	450200	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	64	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam02	Default Accretia Shirt2	450201	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	65	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam03	Default Accretia Shirt3	450202	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	66	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam04	Default Accretia Shirt4	450203	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	67	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam05	Default Accretia Shirt5	450204	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	68	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam06	Default Accretia Shirt6	450205	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	69	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam07	Default Accretia Shirt7	450206	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	70	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam08	Default Accretia Shirt8	450207	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	71	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam09	Default Accretia Shirt9	450208	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	72	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam10	Default Accretia Shirt10	450209	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	73	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam11	Default Accretia Shirt11	45020A	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	74	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam12	Default Accretia Shirt12	45020B	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	75	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam13	Default Accretia Shirt13	45020C	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	76	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam14	Default Accretia Shirt14	45020D	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	77	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam15	Default Accretia Shirt15	45020E	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	78	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iudam16	Default Accretia Shirt16	45020F	0	00001	1	0	0	0	0	0	0	0	0	0	0	0	1	79	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	10	0	0	0	0	0,5	0,657473028	0	
iubwa04	Могущественная Куртка [4	700200	1	11000	1	0	0	72	0	0	0	0	3	1	1	1	1	80	1	0	0	-1	0	0	0	0	0	4	0	-1	1	-1	0	0	0	140	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	14	0	0	0	0	0,5	0,828136981	0	
iubwb04	Тип В  Могущественная Куртка [4	700200	1	11000	1	0	0	615	0	0	0	0	30	1	1	1	1	81	1	0	0	-1	1	0	0	0	0	4	0	-1	1	-1	0	0	0	140	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	47	0	0	0	0	0,5	0,753839016	0	
iubwc04	Могущественная Куртка [4	700203	190	11000	1	1	0	2	0	0	0	0	200	0	1	0	1	82	1	0	0	-1	2	0	0	0	0	4	0	-1	1	-1	0	0	0	140	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	14	0	0	0	0	0,5	0,828136981	0	
iubwd04	Могущественная Куртка [4	700203	190	11000	1	1	0	2	0	0	0	0	200	0	1	0	1	83	1	0	0	-1	3	0	0	0	0	4	0	-1	27	-1	0	0	0	140	1	3	0	0	0	0	0	0	5	0	0	0	512	0	1766	0	0	0	0	0,5	0,828136981	0	
iubwa07	Могущественная Куртка [7	700204	2	11000	1	0	0	220	0	0	0	0	11	1	1	1	1	84	1	0	0	-1	0	0	0	0	0	7	0	-1	1	-1	0	0	0	140	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	24	0	0	0	0	0,5	0,811693013	0	
iubwb07	Тип В  Могущественная Куртка [7	700204	2	11000	1	0	0	1384	0	0	0	0	69	1	1	1	1	85	1	0	0	-1	1	0	0	0	0	7	0	-1	1	-1	0	0	0	140	1	3	0	0	0	0	0	0	5	0	0	0	0	0	81	0	0	0	0	0,5	0,692719996	0	
iubwc07	Могущественная Куртка [7	700203	190	11000	1	0	0	220	0	0	0	0	11	1	1	1	1	86	0	0	0	-1	2	0	0	0	0	7	0	-1	1	-1	0	0	0	140	1	3	0	0	0	0	0	0	5	0	0	0	0	0	24	0	0	0	0	0,5	0,811693013	0	
iubwd07	Могущественная Куртка [7	700207	2	11000	1	0	0	220	0	0	0	0	11	1	1	1	1	87	0	0	0	-1	3	0	0	0	0	7	0	-1	1	-1	0	0	0	140	1	3	0	0	0	0	0	0	5	0	0	0	0	0	24	0	0	0	0	0,5	0,811693013	0	
iubwa10	Могущественная Куртка [10	700208	3	11000	1	0	0	615	0	0	0	0	30	1	1	1	1	88	1	0	0	-1	0	0	3	0	0	10	0	-1	1	-1	0	0	0	140	1	3	0	0	0	0	0	0	5	0	0	0	409256	0	47	0	0	0	0	0,5	0,753839016	0	
iubwb10	Тип В  Могущественная Куртка [10	700208	3	11000	1	0	0	2688	0	0	0	0	134	1	1	1	1	89	1	0	0	-1	1	0	3	0	0	10	0	-1	1	-1	0	0	0	140	1	3	0	0	0	0	0	0	5	0	0	0	409256	0	127	0	0	0	0	0,5	0,631226003	0	
iubwc10	Могущественная Куртка [10	70020A	3	11000	1	0	0	615	0	0	0	0	30	1	1	1	1	90	0	0	0	-1	2	0	3	0	0	10	0	-1	1	-1	0	0	0	140	1	3	0	0	0	0	0	0	5	0	0	0	409256	0	47	0	0	0	0	0,5	0,753839016	0	
