string[64]	string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	float	dword	float	dword	float	dword	float	string[64]	dword	dword	END
unhe011	00109	2	Головной Энергомодуль Мк.II	0	10000000	-1	-1	-1	0	0	42	-1	2	88	-1	-1	1	0	0	0	0	-1	-1	130	50	50	2025	50	-1	0	0	0	0	0	1300000	1	1	26000	0	0	0	0	0	0	0	0	0	0	0	tunhe011	-1	2	
unhe012	00109	2	Головной Энергомодуль Мк.III	0	10000000	-1	-1	-1	0	0	48	-1	2	93	-1	-1	1	0	0	0	0	-1	-1	190	50	50	2151	50	-1	0	0	0	0	0	1900000	1	1	38000	0	0	0	0	0	0	0	0	0	0	0	tunhe012	-1	2	
unhe013	0010C	3	Голова ЦИКЛОП	0	10000000	-1	-1	-1	0	0	50	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	231	50	50	2581	50	-1	0	0	0	0	0	2100000	1	1	42000	0	0	0	0	0	0	0	0	0	0	0	tunhe013	-1	2	
unhe014	0010C	3	Голова ТРОЙ	0	10000000	-1	-1	-1	0	0	50	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	254	50	50	3097	50	-1	0	0	0	0	0	8400000	1	1	168000	0	0	0	0	0	0	0	0	0	0	0	tunhe014	-1	2	
unhe015	0010C	3	Голова АРЕС	0	10000000	-1	-1	-1	0	0	50	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	277	50	50	4026	50	-1	0	0	0	0	0	18900000	1	1	378000	0	0	0	0	0	0	0	0	0	0	0	tunhe015	-1	2	
unhe016	00112	7	Голова МИРОТВОРЕЦ	0	10000000	-1	-1	-1	0	0	51	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	286	50	50	4300	50	-1	0	0	0	0	0	2600000	3	3	52000	0	0	0	0	0	0	0	0	0	0	0	tunhe016	-1	2	
unhe017	00112	7	Голова СТРАЖ	0	10000000	-1	-1	-1	0	0	52	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	314	50	50	5000	50	-1	0	0	0	0	0	8400000	3	3	168000	0	0	0	0	0	0	0	0	0	0	0	tunhe017	-1	2	
unhe018	00112	7	Голова ТИТАН	0	10000000	-1	-1	-1	0	0	53	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	343	50	50	5700	50	-1	0	0	0	0	0	18900000	3	3	378000	0	0	0	0	0	0	0	0	0	0	0	tunhe018	-1	2	
unhe019	0012D	16	Шлем Яда	0	10000000	-1	-1	-1	0	0	56	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	377	50	50	6840	50	-1	0	0	0	0	0	30240000	3	12	604800	0	0	0	0	0	0	0	0	0	0	0	tunhe019	-1	2	
unhe020	0012D	16	Шлем Миража	0	10000000	-1	-1	-1	0	0	61	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	414	50	50	8208	50	-1	0	0	0	0	0	37800000	3	15	756000	0	0	0	0	0	0	0	0	0	0	0	tunhe020	-1	2	
unhe021	10114	4	Головной Центратор	0	01000000	-1	-1	-1	0	0	30	-1	2	1	-1	-1	1	0	0	0	0	-1	-1	13	50	50	371	10	-1	0	0	0	0	0	100000	1	1	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe021	-1	2	
unhe022	10114	4	Головной Центратор Мк.II	0	01000000	-1	-1	-1	0	0	30	-1	2	12	-1	-1	1	0	0	0	0	-1	-1	14	50	50	371	12	-1	0	0	0	0	0	200000	1	1	4000	0	0	0	0	0	0	0	0	0	0	0	tunhe022	-1	2	
unhe023	10116	100	"Вспомогательная Голова ""Баллисты""3"	0	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	923	50	50	556	15	-1	0	0	0	0	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunhe023	-1	2	
unhe024	10114	100	"Вспомогательная Голова ""Баллисты""4"	0	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	923	50	50	371	20	-1	0	0	0	0	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunhe024	-1	2	
unhe025	10114	100	"Вспомогательная Голова ""Баллисты""5"	0	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	923	50	50	371	25	-1	0	0	0	0	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunhe025	-1	2	
unhe026	10114	4	Головной Центратор Мк.III	0	01000000	-1	-1	-1	0	0	35	-1	2	57	-1	-1	1	0	0	0	0	-1	-1	78	50	50	872	30	-1	0	0	0	0	0	600000	1	1	12000	0	0	0	0	0	0	0	0	0	0	0	tunhe026	-1	2	
unhe027	10114	4	Головной Центратор Мк.IV	0	01000000	-1	-1	-1	0	0	37	-1	2	63	-1	-1	1	0	0	0	0	-1	-1	104	50	50	872	35	-1	0	0	0	0	0	800000	1	1	16000	0	0	0	0	0	0	0	0	0	0	0	tunhe027	-1	2	
unhe028	1011B	100	"Вспомогательная Голова ""Баллисты""8"	0	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	923	50	50	153	50	-1	0	0	0	0	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunhe028	-1	2	
unhe029	1011C	100	"Вспомогательная Голова ""Баллисты""9"	0	01000000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	923	50	50	153	50	-1	0	0	0	0	0	7100000	4	4	142000	0	0	0	0	0	0	0	0	0	0	0	tunhe029	-1	2	
unhe030	1011D	5	Головной Энергоцентратор	0	01000000	-1	-1	-1	0	0	40	-1	2	72	-1	-1	1	0	0	0	0	-1	-1	143	50	50	1162	50	-1	0	0	0	0	0	1100000	1	1	22000	0	0	0	0	0	0	0	0	0	0	0	tunhe030	-1	2	
unhe031	1011D	5	Головной Энергоцентратор Мк.II	0	01000000	-1	-1	-1	0	0	42	-1	2	88	-1	-1	1	0	0	0	0	-1	-1	169	50	50	1269	50	-1	0	0	0	0	0	1300000	1	1	26000	0	0	0	0	0	0	0	0	0	0	0	tunhe031	-1	2	
unhe032	1011D	5	Головной Энергоцентратор Мк.III	0	01000000	-1	-1	-1	0	0	48	-1	2	93	-1	-1	1	0	0	0	0	-1	-1	247	50	50	1325	50	-1	0	0	0	0	0	1900000	1	1	38000	0	0	0	0	0	0	0	0	0	0	0	tunhe032	-1	2	
unhe033	10120	6	Вспомогательная Голова XR1	0	01000000	-1	-1	-1	0	0	50	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	273	50	50	1589	50	-1	0	0	0	0	0	2100000	2	2	42000	0	0	0	0	0	0	0	0	0	0	0	tunhe033	-1	2	
unhe034	10120	6	Вспомогательная Голова XR2	0	01000000	-1	-1	-1	0	0	50	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	300	50	50	1907	50	-1	0	0	0	0	0	8400000	5	5	168000	0	0	0	0	0	0	0	0	0	0	0	tunhe034	-1	2	
unhe035	10120	6	Вспомогательная Голова XR3	0	01000000	-1	-1	-1	0	0	50	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	327	50	50	2479	50	-1	0	0	0	0	0	18900000	10	10	378000	0	0	0	0	0	0	0	0	0	0	0	tunhe035	-1	2	
unhe036	10126	8	Вспомогательная Голова XR4	0	01000000	-1	-1	-1	0	0	51	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	338	50	50	2700	50	-1	0	0	0	0	0	2100000	2	2	42000	0	0	0	0	0	0	0	0	0	0	0	tunhe036	-1	2	
unhe037	10126	8	Вспомогательная Голова XR5	0	01000000	-1	-1	-1	0	0	52	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	371	50	50	3200	50	-1	0	0	0	0	0	8400000	5	5	168000	0	0	0	0	0	0	0	0	0	0	0	tunhe037	-1	2	
unhe038	10126	8	Вспомогательная Голова XR6	0	01000000	-1	-1	-1	0	0	53	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	405	50	50	4000	50	-1	0	0	0	0	0	18900000	10	10	378000	0	0	0	0	0	0	0	0	0	0	0	tunhe038	-1	2	
unhe039	1012D	16	Шлем Изменения	0	01000000	-1	-1	-1	0	0	56	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	445	50	50	4800	50	-1	0	0	0	0	0	30240000	3	12	604800	0	0	0	0	0	0	0	0	0	0	0	tunhe039	-1	2	
unhe040	1012D	16	Необычный Шлем	0	01000000	-1	-1	-1	0	0	61	-1	2	99	-1	-1	1	0	0	0	0	-1	-1	489	50	50	5760	50	-1	0	0	0	0	0	37800000	3	15	756000	0	0	0	0	0	0	0	0	0	0	0	tunhe040	-1	2	
unhe041	20128	100	"Вспомогательная Голова ""Зодчий""1"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe041	-1	2	
unhe042	20129	100	"Вспомогательная Голова ""Зодчий""2"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe042	-1	2	
unhe043	2012A	100	"Вспомогательная Голова ""Зодчий""3"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe043	-1	2	
unhe044	2012B	100	"Вспомогательная Голова ""Зодчий""4"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe044	-1	2	
unhe045	2012C	100	"Вспомогательная Голова ""Зодчий""5"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe045	-1	2	
unhe046	2012D	100	"Вспомогательная Голова ""Зодчий""6"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe046	-1	2	
unhe047	2012E	100	"Вспомогательная Голова ""Зодчий""7"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe047	-1	2	
unhe048	2012F	100	"Вспомогательная Голова ""Зодчий""8"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe048	-1	2	
unhe049	20130	100	"Вспомогательная Голова ""Зодчий""9"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe049	-1	2	
unhe050	20131	100	"Вспомогательная Голова ""Зодчий""10"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe050	-1	2	
unhe051	20132	100	"Вспомогательная Голова ""Зодчий""11"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe051	-1	2	
unhe052	20133	100	"Вспомогательная Голова ""Зодчий""12"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe052	-1	2	
unhe053	20134	100	"Вспомогательная Голова ""Зодчий""13"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe053	-1	2	
unhe054	20135	100	"Вспомогательная Голова ""Зодчий""14"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe054	-1	2	
unhe055	20136	100	"Вспомогательная Голова ""Зодчий""15"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe055	-1	2	
unhe056	20137	100	"Вспомогательная Голова ""Зодчий""16"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe056	-1	2	
unhe057	20138	100	"Вспомогательная Голова ""Зодчий""17"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe057	-1	2	
unhe058	20139	100	"Вспомогательная Голова ""Зодчий""18"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe058	-1	2	
unhe059	2013A	100	"Вспомогательная Голова ""Зодчий""19"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe059	-1	2	
unhe060	2013B	100	"Вспомогательная Голова ""Зодчий""20"	0	00100000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe060	-1	2	
unhe061	3013C	100	"Вспомогательная Голова ""Скитальца""1"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe061	-1	2	
unhe062	3013D	100	"Вспомогательная Голова ""Скитальца""2"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe062	-1	2	
unhe063	3013E	100	"Вспомогательная Голова ""Скитальца""3"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe063	-1	2	
unhe064	3013F	100	"Вспомогательная Голова ""Скитальца""4"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe064	-1	2	
unhe065	30140	100	"Вспомогательная Голова ""Скитальца""5"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe065	-1	2	
unhe066	30141	100	"Вспомогательная Голова ""Скитальца""6"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe066	-1	2	
unhe067	30142	100	"Вспомогательная Голова ""Скитальца""7"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe067	-1	2	
unhe068	30143	100	"Вспомогательная Голова ""Скитальца""8"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe068	-1	2	
unhe069	30144	100	"Вспомогательная Голова ""Скитальца""9"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe069	-1	2	
unhe070	30145	100	"Вспомогательная Голова ""Скитальца""10"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe070	-1	2	
unhe071	30146	100	"Вспомогательная Голова ""Скитальца""11"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe071	-1	2	
unhe072	30147	100	"Вспомогательная Голова ""Скитальца""12"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe072	-1	2	
unhe073	30148	100	"Вспомогательная Голова ""Скитальца""13"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe073	-1	2	
unhe074	30149	100	"Вспомогательная Голова ""Скитальца""14"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe074	-1	2	
unhe075	3014A	100	"Вспомогательная Голова ""Скитальца""15"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe075	-1	2	
unhe076	3014B	100	"Вспомогательная Голова ""Скитальца""16"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe076	-1	2	
unhe077	3014C	100	"Вспомогательная Голова ""Скитальца""17"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe077	-1	2	
unhe078	3014D	100	"Вспомогательная Голова ""Скитальца""18"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe078	-1	2	
unhe079	3014E	100	"Вспомогательная Голова ""Скитальца""19"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe079	-1	2	
unhe080	3014F	100	"Вспомогательная Голова ""Скитальца""20"	0	00010000	-1	-1	-1	0	0	100	-1	2	100	-1	-1	1	0	0	0	0	-1	-1	50	50	50	0	50	-1	0	0	0	0	0	100000	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	tunhe080	-1	2	
