xeh	xeh	string[128]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	END
00420070	00000001	.\CHARACTER\GUARDTOWER\ANI\	ACCRETIA_UNMANNEDMINER_000_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00420030	00000001	.\CHARACTER\GUARDTOWER\ANI\	ACCRETIA_UNMANNEDMINER_000_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00420050	00000001	.\CHARACTER\GUARDTOWER\ANI\	ACCRETIA_UNMANNEDMINER_000_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00420040	00000001	.\CHARACTER\GUARDTOWER\ANI\	ACCRETIA_UNMANNEDMINER_000_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00700080	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_GUARDTOWER_000_ATTACK_01_00.ANI	9	10	12	14	16	18	20	22	24	26	0	
00700020	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_GUARDTOWER_000_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
007000a0	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_GUARDTOWER_000_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00700010	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_GUARDTOWER_000_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00700070	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_GUARDTOWER_000_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00700050	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_GUARDTOWER_000_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00700040	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_GUARDTOWER_000_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00720080	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_UNMANNEDMINER_000_ATTACK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00720020	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_UNMANNEDMINER_000_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00720000	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_UNMANNEDMINER_000_CREATE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
007200a0	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_UNMANNEDMINER_000_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00720010	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_UNMANNEDMINER_000_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00720070	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_UNMANNEDMINER_000_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00720030	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_UNMANNEDMINER_000_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00720050	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_UNMANNEDMINER_000_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00720040	00000001	.\CHARACTER\GUARDTOWER\ANI\	BELLATO_UNMANNEDMINER_000_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a10080	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_000_ATTACK_01_00.ANI	1	55	0	0	0	0	0	0	0	0	0	
00a10000	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_000_CREATE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a10030	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_000_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a10050	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_000_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a10a80	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_010_ATTACK_01_00.ANI	1	55	0	0	0	0	0	0	0	0	0	
00a10a00	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_010_CREATE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a10a30	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_010_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a10a50	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_010_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a11480	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_020_ATTACK_01_00.ANI	1	55	0	0	0	0	0	0	0	0	0	
00a11400	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_020_CREATE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a11430	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_020_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a11450	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_020_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a11e80	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_030_ATTACK_01_00.ANI	1	55	0	0	0	0	0	0	0	0	0	
00a11e00	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_030_CREATE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a11e30	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_030_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a11e50	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_030_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a12880	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_040_ATTACK_01_00.ANI	1	55	0	0	0	0	0	0	0	0	0	
00a12800	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_040_CREATE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a12830	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_040_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00a12850	00000001	.\CHARACTER\GUARDTOWER\ANI\	COM_TRAP_040_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00801480	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_GUARDTOWER_020_ATTACK_01_00.ANI	2	14	29	0	0	0	0	0	0	0	0	
00801420	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_GUARDTOWER_020_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00801400	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_GUARDTOWER_020_CREATE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
008014a0	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_GUARDTOWER_020_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00801410	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_GUARDTOWER_020_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00801470	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_GUARDTOWER_020_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00801430	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_GUARDTOWER_020_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00801450	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_GUARDTOWER_020_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00801440	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_GUARDTOWER_020_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00820080	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_UNMANNEDMINER_000_ATTACK_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00820020	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_UNMANNEDMINER_000_CORPSE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00820000	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_UNMANNEDMINER_000_CREATE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
008200a0	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_UNMANNEDMINER_000_CRITICAL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00820010	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_UNMANNEDMINER_000_DIE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00820070	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_UNMANNEDMINER_000_IDLE_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00820030	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_UNMANNEDMINER_000_RECALL_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00820050	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_UNMANNEDMINER_000_STAND_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
00820040	00000001	.\CHARACTER\GUARDTOWER\ANI\	CORA_UNMANNEDMINER_000_TAKEUP_01_00.ANI	0	0	0	0	0	0	0	0	0	0	0	
