dword	text	END
110	Из данной коробочки можно получить любой элемент брони Стрелка расы Акретия 50 ур. Тип В или Тип SP.	
111	Из данной коробочки можно получить любой элемент брони Ракетчика расы Акретия 50 ур. Тип В или Тип SP.	
112	Из данной коробочки можно получить любой элемент брони Воина расы Беллато 53 ур. Тип В или Тип SP.	
113	Из данной коробочки можно получить любой элемент брони Стрелка расы Беллато 53 ур. Тип В или Тип SP.	
114	Из данной коробочки можно получить любой элемент брони Мага расы Беллато 53 ур. Тип В или Тип SP.	
115	Из данной коробочки можно получить любой элемент брони Воина расы Кора 53 ур. Тип В или Тип SP.	
116	Из данной коробочки можно получить любой элемент брони Стрелка расы Кора 53 ур. Тип В или Тип SP.	
117	Из данной коробочки можно получить любой элемент брони Мага расы Кора 53 ур. Тип В или Тип SP.	
118	Из данной коробочки можно получить любой элемент брони Воина расы Акретия 53 ур. Тип В или Тип SP.	
119	Из данной коробочки можно получить любой элемент брони Стрелка расы Акретия 53 ур. Тип В или Тип SP.	
120	Из данной коробочки можно получить любой элемент брони Ракетчика расы Акретия 53 ур. Тип В или Тип SP.	
121	Из данной коробочки можно получить любой элемент брони Воина расы Беллато 55 ур. Тип В или Тип SP.	
122	Из данной коробочки можно получить любой элемент брони Стрелка расы Беллато 55 ур. Тип В или Тип SP.	
123	Из данной коробочки можно получить любой элемент брони Мага расы Беллато 55 ур. Тип В или Тип SP.	
124	Из данной коробочки можно получить любой элемент брони Воина расы Кора 55 ур. Тип В или Тип SP.	
125	Из данной коробочки можно получить любой элемент брони Стрелка расы Кора 55 ур. Тип В или Тип SP.	
126	Из данной коробочки можно получить любой элемент брони Мага расы Кора 55 ур. Тип В или Тип SP.	
127	Из данной коробочки можно получить любой элемент брони Воина расы Акретия 55 ур. Тип В или Тип SP.	
128	Из данной коробочки можно получить любой элемент брони Стрелка расы Акретия 55 ур. Тип В или Тип SP.	
129	Из данной коробочки можно получить любой элемент брони Ракетчика расы Акретия 55 ур. Тип В или Тип SP.	
130	Коробка с древним сокровищем Новаян.	
131	Коробка брони Федерации 50 уровня Тип B.	
132	Коробка брони Альянса 50 уровня Тип B.	
133	Коробка брони Империи 50 уровня Тип B.	
134	Коробка модификаторов покровительства для брони Тип SP 50 уровня. 100% шанс получения модификатора.	
135	Коробка модификаторов покровительства для брони Тип SP 53 уровня. 100% шанс получения модификатора.	
136	Коробка модификаторов покровительства для брони Тип SP 55 уровня. 100% шанс получения модификатора.	
137	Коробка с частями оружия Леона. Останки старого оружейного транспортера.	
138	Коробка с частями оружия Леона. Останки старого оружейного транспортера.	
139	Коробка с частями оружия Леона. Останки старого оружейного транспортера.	
140	Коробка с частями оружия Леона. Останки старого оружейного транспортера.	
141	Вне зависимости от класса и специализации игрока случайно выдается часть обычной брони 50 уровня.	
142	Вне зависимости от класса и специализации игрока случайно выдается часть обычной брони 53 уровня.	
143	Вне зависимости от класса и специализации игрока случайно выдается часть обычной брони 55 уровня.	
144	Вне зависимости от класса и специализации игрока случайно выдается часть обычной брони 50 уровня.	
145	Вне зависимости от класса и специализации игрока случайно выдается часть обычной брони 53 уровня.	
146	Вне зависимости от класса и специализации игрока случайно выдается часть обычной брони 55 уровня.	
147	Вне зависимости от класса и специализации игрока случайно выдается часть обычной брони 50 уровня.	
148	Вне зависимости от класса и специализации игрока случайно выдается часть обычной брони 53 уровня.	
149	Вне зависимости от класса и специализации игрока случайно выдается часть обычной брони 55 уровня.	
150	Коробка купонов на скидки. Возможно получение купонов со скидкой до 80%.	
151	Коробка, содержит в себе предметы увеличивающие и поддерживающие силу. Дается только самым смелым ратникам. Открывать ее ни в коем случае нельзя.	
152	Коробка, содержащая Оружие Ближнего Боя Типа C на 40 левел.	
153	Коробка, содержащая Оружие Дальнего Боя Типа C на 40 левел.	
154	Коробка, содержащая Посох Типа C на 40 левел.	
155	Коробка, содержащая Пусковую Установку Типа C на 40 левел.	
156	Коробка из которой выпадает одна из вещей комплекта.	
157	Коробка из которой выпадает одна из вещей комплекта.	
158	Коробка из которой выпадает одна из вещей комплекта.	
159	Коробочка Щит Тип В 50 уровень Беллато	
160	Коробочка Щит Тип В 53 уровень Беллато	
161	Коробочка Щит Тип В 55 уровень Беллато	
162	Коробочка Щит Тип В 50 уровень Кора	
163	Коробочка Щит Тип В 53 уровень Кора	
164	Коробочка Щит Тип В 55 уровень Кора	
165	Коробочка Щит Тип В 50 уровень Акретия	
166	Коробочка Щит Тип В 53 уровень Акретия	
167	Коробочка Щит Тип В 55 уровень Акретия	
168	Маленькая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным доспехам, а также доспехам типа B,C	
169	Средняя коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным доспехам, а также доспехам типа B,C	
170	Большая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным доспехам, а также доспехам типа B,C	
171	Маленькая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным доспехам, а также доспехам типа B,C	
172	Средняя коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным доспехам, а также доспехам типа B,C	
173	Большая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным доспехам, а также доспехам типа B,C	
174	Маленькая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным доспехам, а также доспехам типа B,C	
175	Средняя коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным доспехам, а также доспехам типа B,C	
176	Большая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным доспехам, а также доспехам типа B,C	
177	Коробка из которой выпадают разные вещи. Есть небольшой шанс, что выпадет вещь в 7 раз превышающая стоимость коробки.	
178	Коробка из которой выпадают разные вещи. Есть небольшой шанс, что выпадет вещь в 7 раз превышающая стоимость коробки.	
179	Коробка из которой выпадают разные вещи. Есть небольшой шанс, что выпадет вещь в 7 раз превышающая стоимость коробки.	
180	Маленькая Коробка из которой выпадают модификаторы мудрости с шансом 100%.	
181	Средняя Коробка из которой выпадают модификаторы мудрости с шансом 100%.	
182	Большая Коробка из которой выпадают модификаторы мудрости с шансом 100%.	
183	Маленькая Коробка из которой выпадают модификаторы мудрости с шансом 100%.	
184	Средняя Коробка из которой выпадают модификаторы мудрости с шансом 100%.	
185	Большая Коробка из которой выпадают модификаторы мудрости с шансом 100%.	
186	Маленькая Коробка из которой выпадают модификаторы мудрости с шансом 100%.	
187	Средняя Коробка из которой выпадают модификаторы мудрости с шансом 100%.	
188	Большая Коробка из которой выпадают модификаторы мудрости с шансом 100%.	
189	Маленькая Коробка из которой выпадают модификаторы тьмы с шансом 100%.	
190	Средняя Коробка из которой выпадают модификаторы тьмы с шансом 100%.	
191	Большая Коробка из которой выпадают модификаторы тьмы с шансом 100%.	
192	Маленькая Коробка из которой выпадают модификаторы тьмы с шансом 100%.	
193	Средняя Коробка из которой выпадают модификаторы тьмы с шансом 100%.	
194	Большая Коробка из которой выпадают модификаторы тьмы с шансом 100%.	
195	Маленькая Коробка из которой выпадают модификаторы тьмы с шансом 100%.	
196	Средняя Коробка из которой выпадают модификаторы тьмы с шансом 100%.	
197	Большая Коробка из которой выпадают модификаторы тьмы с шансом 100%.	
198	Маленькая Коробка из которой выпадают модификаторы милосердия с шансом 100%.	
199	Средняя Коробка из которой выпадают модификаторы милосердия с шансом 100%.	
200	Большая Коробка из которой выпадают модификаторы милосердия с шансом 100%.	
201	Маленькая Коробка из которой выпадают модификаторы милосердия с шансом 100%.	
202	Средняя Коробка из которой выпадают модификаторы милосердия с шансом 100%.	
203	Большая Коробка из которой выпадают модификаторы милосердия с шансом 100%.	
204	Маленькая Коробка из которой выпадают модификаторы милосердия с шансом 100%.	
205	Средняя Коробка из которой выпадают модификаторы милосердия с шансом 100%.	
206	Большая Коробка из которой выпадают модификаторы милосердия с шансом 100%.	
207	Маленькая Коробка из которой выпадают модификаторы грации с шансом 100%.	
208	Средняя Коробка из которой выпадают модификаторы грации с шансом 100%.	
209	Большая Коробка из которой выпадают модификаторы грации с шансом 100%.	
210	Маленькая Коробка из которой выпадают модификаторы грации с шансом 100%.	
211	Средняя Коробка из которой выпадают модификаторы грации с шансом 100%.	
212	Большая Коробка из которой выпадают модификаторы грации с шансом 100%.	
213	Маленькая Коробка из которой выпадают модификаторы грации с шансом 100%.	
214	Средняя Коробка из которой выпадают модификаторы грации с шансом 100%.	
215	Большая Коробка из которой выпадают модификаторы грации с шансом 100%.	
216	Ты сможешь открыть ее после достижения 40 уровня. Ты сможешь получить Топор 45 уровня	
217	Ты сможешь открыть ее после достижения 40 уровня. Ты сможешь получить Огнемет 45 уровня.	
218	Ты сможешь открыть ее после достижения 40 уровня. Ты сможешь получить Посох 45 уровня.	
219	Ты сможешь открыть ее после достижения 45 уровня. Ты сможешь получить Топор 50 уровня	
220	Ты сможешь открыть ее после достижения 45 уровня. Ты сможешь получить Огнемет 50 уровня.	
221	Ты сможешь открыть ее после достижения 45 уровня. Ты сможешь получить Посох 50 уровня.	
222	Мистическая коробочка содержащая очень редкие придметы.	
223	Мистическая коробочка содержащая очень редкие придметы.	
224	Мистическая коробочка содержащая очень редкие придметы.	
225	Маленькая коробочка содержащая 100% модификаторы Хаоса. Выпадают модификаторы для обычного оружия, оружия Тип-В и оружия Тип-С.	
226	Средняя коробочка содержащая 100% модификаторы Хаоса. Выпадают модификаторы для обычного оружия, оружия Тип-В и оружия Тип-С.	
227	Большая коробочка содержащая 100% модификаторы Хаоса. Выпадают модификаторы для обычного оружия, оружия Тип-В и оружия Тип-С.	
228	Маленькая коробочка содержащая 100% модификаторы Хаоса. Выпадают модификаторы для обычного оружия, оружия Тип-В и оружия Тип-С.	
229	Средняя коробочка содержащая 100% модификаторы Хаоса. Выпадают модификаторы для обычного оружия, оружия Тип-В и оружия Тип-С.	
230	Большая коробочка содержащая 100% модификаторы Хаоса. Выпадают модификаторы для обычного оружия, оружия Тип-В и оружия Тип-С.	
231	Маленькая коробочка содержащая 100% модификаторы Хаоса. Выпадают модификаторы для обычного оружия, оружия Тип-В и оружия Тип-С.	
232	Средняя коробочка содержащая 100% модификаторы Хаоса. Выпадают модификаторы для обычного оружия, оружия Тип-В и оружия Тип-С.	
233	Большая коробочка содержащая 100% модификаторы Хаоса. Выпадают модификаторы для обычного оружия, оружия Тип-В и оружия Тип-С.	
234	Мистическая коробочка содержащая очень редкие придметы.	
235	Мистическая коробочка содержащая очень редкие придметы.	
236	Мистический носок содержащий очень редкие придметы.	
237	Мистическая коробочка содержащая очень редкие придметы.	
238	Мистическая коробочка содержащая очень редкие придметы.	
239	Мистический носок содержащий очень редкие придметы.	
240	Коробка с Эльментальным Амулетом	
241	Коробка с Эльментальным Амулетом	
242	Коробка с Эльментальным Амулетом	
243	Коробка с Эльментальным Амулетом	
244	Коробка с Эльментальным Амулетом	
245	Коробка с Эльментальным Амулетом	
246	Коробка с Эльментальным Амулетом	
247	Коробка с Эльментальным Амулетом	
248	Коробка с Эльментальным Амулетом	
249	Коробка с Эльментальным Кольцом	
250	Коробка с Эльментальным Кольцом	
251	Коробка с Эльментальным Кольцом	
252	Коробка с Эльментальным Кольцом	
253	Коробка с Эльментальным Кольцом	
254	Коробка с Эльментальным Кольцом	
255	Коробка с Эльментальным Кольцом	
256	Коробка с Эльментальным Кольцом	
257	Коробка с Эльментальным Кольцом	
258	Коробка с Генетическим чипом Геродиан	
259	Коробка с Серьгой Голодного Чудовища	
260	Коробка с Серьгой Голодного Чудовища	
261	Коробка с Серьгой Голодного Чудовища	
262	Коробка с Клипсой Эгиды	
263	Коробка с Клипсой Эгиды	
264	Коробка с Клипсой Эгиды	
265	Коробка с Клипсой Ярости	
266	Коробка с Клипсой Ярости	
267	Коробка с Клипсой Ярости	
268	Коробка с Клипсой Мародера	
269	Коробка с Клипсой Мародера	
270	Коробка с Клипсой Мародера	
271	Коробка с Клипсой Зомби	
272	Коробка с Клипсой Зомби	
273	Коробка с Клипсой Зомби	
274	Коробка с Клипсой Демона	
275	Коробка с Клипсой Демона	
276	Коробка с Клипсой Демона	
277	Запечатанная коробочка для бижутерии.	
278	Коробка с Серьгой Голодного Чудовища	
279	Коробка с Серьгой Голодного Чудовища	
280	Коробка с Серьгой Голодного Чудовища	
281	Коробка с Клипсой Эгиды	
282	Коробка с Клипсой Эгиды	
283	Коробка с Клипсой Эгиды	
284	Коробка с Клипсой Ярости	
285	Коробка с Клипсой Ярости	
286	Коробка с Клипсой Ярости	
287	Коробка с Клипсой Мародера	
288	Коробка с Клипсой Мародера	
289	Коробка с Клипсой Мародера	
290	Коробка с Клипсой Зомби	
291	Коробка с Клипсой Зомби	
292	Коробка с Клипсой Зомби	
293	Коробка с Клипсой Демона	
294	Коробка с Клипсой Демона	
295	Коробка с Клипсой Демона	
296	Коробка с Серьгой Голодного Чудовища	
297	Коробка с Серьгой Голодного Чудовища	
298	Коробка с Серьгой Голодного Чудовища	
299	Коробка с Клипсой Эгиды	
300	Коробка с Клипсой Эгиды	
301	Коробка с Клипсой Эгиды	
302	Коробка с Клипсой Ярости	
303	Коробка с Клипсой Ярости	
304	Коробка с Клипсой Ярости	
305	Коробка с Клипсой Мародера	
306	Коробка с Клипсой Мародера	
307	Коробка с Клипсой Мародера	
308	Коробка с Клипсой Зомби	
309	Коробка с Клипсой Зомби	
310	Коробка с Клипсой Зомби	
311	Коробка с Клипсой Демона	
312	Коробка с Клипсой Демона	
313	Коробка с Клипсой Демона	
314	Коробка для Шаманского заряда с большой силой атаки.	
315	Коробка для Шаманского заряда с большой силой атаки.	
316	Коробка для Шаманского заряда с большой силой атаки.	
317	Коробка с приходящим Красным камнем	
318	Коробочка свойств для Бустера. можно получить свойства Вампиризма	
319	Коробочка свойств для Бустера. можно получить свойства хорошего качества	
320	Маленькая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным щитам, а также щитам типа B,C	
321	Средняя коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным щитам, а также щитам типа B,C	
322	Большая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным щитам, а также щитам типа B,C	
323	Маленькая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным щитам, а также щитам типа B,C	
324	Средняя коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным щитам, а также щитам типа B,C	
325	Большая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным щитам, а также щитам типа B,C	
326	Маленькая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным щитам, а также щитам типа B,C	
327	Средняя коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным щитам, а также щитам типа B,C	
328	Большая коробка, содержащая Талики Покровительства со 100% вероятностью модификации. Талики Покровительства применяются к Обычным щитам, а также щитам типа B,C	
329	Из данной коробки можно получить устройство изменения свойства брони. Свойств вы можете получить в случайном порядке.	
330	Коробочка с разными золотыми капсулами.	
331	Коробочка с разными золотыми капсулами. Доступна после 30 уровня.	
332	Коробочка с разными золотыми капсулами.	
333	Коробочка с разными золотыми слитками.	
334	Коробочка с разными золотыми капсулами. Доступна после 40 уровня.	
335	Коробка брони воина Федерации 57 уровня Тип B.	
336	Коробка брони стрелка Федерации 57 уровня Тип B.	
337	Коробка брони колдуна Федерации 57 уровня Тип B.	
338	Коробка брони воина Альянса 57 уровня Тип B.	
339	Коробка брони стрелка Альянса 57 уровня Тип B.	
340	Коробка брони колдуна Альянса 57 уровня Тип B.	
341	Коробка брони воина Империи 57 уровня Тип B.	
342	Коробка брони стрелка Империи 57 уровня Тип B.	
343	Коробка брони ракетчика Империи 57 уровня Тип B.	
344	Коробка брони воина Федерации 60 уровня Тип B.	
345	Коробка брони стрелка Федерации 60 уровня Тип B.	
346	Коробка брони колдуна Федерации 60 уровня Тип B.	
347	Коробка брони воина Альянса 60 уровня Тип B.	
348	Коробка брони стрелка Альянса 60 уровня Тип B.	
349	Коробка брони колдуна Альянса 60 уровня Тип B.	
350	Коробка брони воина Империи 60 уровня Тип B.	
351	Коробка брони стрелка Империи 60 уровня Тип B.	
352	Коробка брони ракетчика Империи 60 уровня Тип B.	
353	Коробка брони воина Федерации 63 уровня Тип B.	
354	Коробка брони стрелка Федерации 63 уровня Тип B.	
355	Коробка брони колдуна Федерации 63 уровня Тип B.	
356	Коробка брони воина Альянса 63 уровня Тип B.	
357	Коробка брони стрелка Альянса 63 уровня Тип B.	
358	Коробка брони колдуна Альянса 63 уровня Тип B.	
359	Коробка брони воина Империи 63 уровня Тип B.	
360	Коробка брони стрелка Империи 63 уровня Тип B.	
361	Коробка брони ракетчика Империи 60 уровня Тип B.	
362	Коробка брони воина Федерации 65 уровня Тип B.	
363	Коробка брони стрелка Федерации 65 уровня Тип B.	
364	Коробка брони колдуна Федерации 65 уровня Тип B.	
365	Коробка брони воина Альянса 65 уровня Тип B.	
366	Коробка брони стрелка Альянса 65 уровня Тип B.	
367	Коробка брони колдуна Альянса 65 уровня Тип B.	
368	Коробка брони воина Империи 65 уровня Тип B.	
369	Коробка брони стрелка Империи 65 уровня Тип B.	
370	Коробка брони ракетчика Империи 65 уровня Тип B.	
371	Маленькая коробка. Служит для получения хрупкого модификатора невежества для оружия Леона. В случае неудачной модификации, оружие исчезает.	
372	Средняя коробка. Служит для получения хрупкого модификатора невежества для оружия Леона. В случае неудачной модификации, оружие исчезает.	
373	Большая коробка. Служит для получения хрупкого модификатора невежества для оружия Леона. В случае неудачной модификации, оружие исчезает.	
374	Маленькая коробка. Служит для получения хрупкого модификатора невежества для оружия Леона. В случае неудачной модификации, оружие исчезает.	
375	Средняя коробка. Служит для получения хрупкого модификатора невежества для оружия Леона. В случае неудачной модификации, оружие исчезает.	
376	Большая коробка. Служит для получения хрупкого модификатора невежества для оружия Леона. В случае неудачной модификации, оружие исчезает.	
377	Маленькая коробка. Служит для получения хрупкого модификатора невежества для оружия Леона. В случае неудачной модификации, оружие исчезает.	
378	Средняя коробка. Служит для получения хрупкого модификатора невежества для оружия Леона. В случае неудачной модификации, оружие исчезает.	
379	Большая коробка. Служит для получения хрупкого модификатора невежества для оружия Леона. В случае неудачной модификации, оружие исчезает.	
380	Коробка с модификатором для лучших стихийных аксессуаров. В случае неудачной модификации, аксессуар может исчезнуть.	
381	Коробка с модификатором для лучших стихийных аксессуаров. В случае неудачной модификации, аксессуар может исчезнуть.	
382	Коробка с модификатором для лучших стихийных аксессуаров. В случае неудачной модификации, аксессуар может исчезнуть.	
383	Коробка с изумрудами. Если вам повезет, вы получите лучший изумруд.	
384	Коробка с Заклинаниями и Генераторами. Если вам повезет, вы получите лучшее заклинание и генератор.	
