dword	text	END
208	Нижний элемент	
209	Нижний элемент	
210	Нижний элемент	
211	Нижний элемент	
212	Нижний элемент	
213	Нижний элемент	
214	Нижний элемент	
215	Нижний элемент	
216	Нижний элемент	
217	Нижний элемент	
218	Нижний элемент	
219	Нижний элемент	
220	Нижний элемент	
221	Нижний элемент	
222	Нижний элемент	
223	Нижний элемент	
224	Нижний элемент	
225	Нижний элемент	
226	Нижний элемент	
227	Нижний элемент	
228	Нижний элемент	
229	Нижний элемент	
230	Нижний элемент	
231	Нижний элемент	
232	Нижний элемент	
233	Нижний элемент	
234	Нижний элемент	
235	Нижний элемент	
236	Нижний элемент	
237	Нижний элемент	
238	Нижний элемент	
239	Нижний элемент	
240	Базовый боевой элемент ближнего боя с энергозарядкой	
241	Стандартный боевой элемент ближнего боя с энергозарядкой	
242	Режущий элемент ближнего боя с энергозарядкой	
243	Оружейный элемент	
244	Оружейный элемент	
245	Оружейный элемент	
246	Оружейный элемент	
247	Оружейный элемент	
248	Оружейный элемент	
249	Оружейный элемент	
250	Оружейный элемент	
251	Оружейный элемент	
252	Оружейный элемент	
253	Оружейный элемент	
254	Оружейный элемент	
255	Оружейный элемент	
256	Оружейный элемент	
257	Оружейный элемент	
258	Оружейный элемент	
259	Оружейный элемент	
260	Орудие дальнего радиуса действия Вулкан	
261	Огнемет MAU	
262	Ракетная Пусковая Установка MAU	
263	Оружейный элемент	
264	Оружейный элемент	
265	Оружейный элемент	
266	Оружейный элемент	
267	Оружейный элемент	
268	Оружейный элемент	
269	Оружейный элемент	
270	Оружейный элемент	
271	Оружейный элемент	
272	Оружейный элемент	
273	Оружейный элемент	
274	Оружейный элемент	
275	Оружейный элемент	
276	Оружейный элемент	
277	Оружейный элемент	
278	Оружейный элемент	
279	Оружейный элемент	
280	Оружейный элемент	
281	Оружейный элемент	
282	Оружейный элемент	
283	Оружейный элемент	
284	Оружейный элемент	
285	Оружейный элемент	
286	Оружейный элемент	
287	Оружейный элемент	
288	Оружейный элемент	
289	Оружейный элемент	
290	Оружейный элемент	
291	Оружейный элемент	
292	Оружейный элемент	
293	Оружейный элемент	
294	Оружейный элемент	
295	Оружейный элемент	
296	Оружейный элемент	
297	Оружейный элемент	
298	Оружейный элемент	
299	Оружейный элемент	
300	Оружейный элемент	
301	Оружейный элемент	
302	Оружейный элемент	
303	Оружейный элемент	
304	Оружейный элемент	
305	Оружейный элемент	
306	Оружейный элемент	
307	Оружейный элемент	
308	Оружейный элемент	
309	Оружейный элемент	
310	Оружейный элемент	
311	Оружейный элемент	
312	Оружейный элемент	
313	Оружейный элемент	
314	Оружейный элемент	
315	Оружейный элемент	
316	Оружейный элемент	
317	Оружейный элемент	
318	Оружейный элемент	
319	Оружейный элемент	
320	Плечевой элемент-адаптер MAU ближнего боя	
321	Плечевой элемент	
322	Плечевой элемент	
323	Плечевой элемент	
324	Плечевой элемент	
325	Плечевой элемент	
326	Плечевой элемент	
327	Плечевой элемент	
328	Плечевой элемент	
329	Плечевой элемент	
330	Плечевой элемент	
331	Плечевой элемент	
332	Плечевой элемент	
333	Плечевой элемент	
334	Плечевой элемент	
335	Плечевой элемент	
336	Плечевой элемент	
337	Плечевой элемент	
338	Плечевой элемент	
339	Плечевой элемент	
340	Плечевой элемент	
341	Плечевой элемент-адаптер MAU дальнего боя	
342	Плечевой элемент	
343	Плечевой элемент	
344	Плечевой элемент	
345	Плечевой элемент	
346	Плечевой элемент	
347	Плечевой элемент	
348	Плечевой элемент	
349	Плечевой элемент	
350	Плечевой элемент	
351	Плечевой элемент	
352	Плечевой элемент	
353	Плечевой элемент	
354	Плечевой элемент	
355	Плечевой элемент	
356	Плечевой элемент	
357	Плечевой элемент	
358	Плечевой элемент	
359	Плечевой элемент	
360	Плечевой элемент	
361	Плечевой элемент	
362	Плечевой элемент	
363	Плечевой элемент	
364	Плечевой элемент	
365	Плечевой элемент	
366	Плечевой элемент	
367	Плечевой элемент	
368	Плечевой элемент	
369	Плечевой элемент	
370	Плечевой элемент	
371	Плечевой элемент	
372	Плечевой элемент	
373	Плечевой элемент	
374	Плечевой элемент	
375	Плечевой элемент	
376	Плечевой элемент	
377	Плечевой элемент	
378	Плечевой элемент	
379	Плечевой элемент	
380	Плечевой элемент	
381	Плечевой элемент	
382	Плечевой элемент	
383	Плечевой элемент	
384	Плечевой элемент	
385	Плечевой элемент	
386	Плечевой элемент	
387	Плечевой элемент	
388	Плечевой элемент	
389	Плечевой элемент	
390	Плечевой элемент	
391	Плечевой элемент	
392	Плечевой элемент	
393	Плечевой элемент	
394	Плечевой элемент	
395	Плечевой элемент	
396	Плечевой элемент	
397	Плечевой элемент	
398	Плечевой элемент	
399	Плечевой элемент	
400	Плечевой элемент	
401	Плечевой элемент	
402	Плечевой элемент	
403	Плечевой элемент	
404	Спинной элемент-адаптер MAU ближнего боя	
405	Спинной элемент MAU ближнего боя: Ускоритель	
406	Спинной элемент	
407	Спинной элемент	
408	Спинной элемент	
409	Спинной элемент	
410	Спинной элемент	
411	Спинной элемент	
412	Спинной элемент	
413	Спинной элемент	
414	Спинной элемент	
415	Спинной элемент	
416	Спинной элемент	
417	Спинной элемент	
418	Спинной элемент	
419	Спинной элемент	
420	Спинной элемент	
421	Спинной элемент	
422	Спинной элемент	
423	Спинной элемент	
424	Спинной элемент	
425	Спинной элемент-адаптер MAU дальнего боя	
426	Спинной элемент MAU дальнего боя: отсек дополнительного боеприпаса	
427	Спинной элемент	
428	Спинной элемент	
429	Спинной элемент	
430	Спинной элемент	
431	Спинной элемент	
432	Спинной элемент	
433	Спинной элемент	
434	Спинной элемент	
435	Спинной элемент	
436	Спинной элемент	
437	Спинной элемент	
438	Спинной элемент	
439	Спинной элемент	
440	Спинной элемент	
441	Спинной элемент	
442	Спинной элемент	
443	Спинной элемент	
444	Спинной элемент	
445	Спинной элемент	
446	Спинной элемент	
447	Спинной элемент	
448	Спинной элемент	
449	Спинной элемент	
450	Спинной элемент	
451	Спинной элемент	
452	Спинной элемент	
453	Спинной элемент	
454	Спинной элемент	
455	Спинной элемент	
456	Спинной элемент	
457	Спинной элемент	
458	Спинной элемент	
459	Спинной элемент	
460	Спинной элемент	
461	Спинной элемент	
462	Спинной элемент	
463	Спинной элемент	
464	Спинной элемент	
465	Спинной элемент	
466	Спинной элемент	
467	Спинной элемент	
468	Спинной элемент	
469	Спинной элемент	
470	Спинной элемент	
471	Спинной элемент	
472	Спинной элемент	
473	Спинной элемент	
474	Спинной элемент	
475	Спинной элемент	
476	Спинной элемент	
477	Спинной элемент	
478	Спинной элемент	
479	Спинной элемент	
480	Спинной элемент	
481	Спинной элемент	
482	Спинной элемент	
483	Спинной элемент	
484	Спинной элемент	
485	Спинной элемент	
486	Спинной элемент	
487	Спинной элемент	
488	Спинной элемент-адаптер MAU ближнего боя	
489	Базовый энергетический элемент MAU	
490	Стандартный энергетический элемент MAU	
491	Расширенный энергетический элемент MAU	
492	Отсек для боеприпасов	
493	Отсек для боеприпасов	
494	Отсек для боеприпасов	
495	Отсек для боеприпасов	
496	Отсек для боеприпасов	
497	Отсек для боеприпасов	
498	Отсек для боеприпасов	
499	Ограничивает передвижение цели на некоторое время.	
500	Отсек для боеприпасов	
501	Отсек для боеприпасов	
502	Отсек для боеприпасов	
503	Отсек для боеприпасов	
504	Отсек для боеприпасов	
505	Отсек для боеприпасов	
506	Отсек для боеприпасов	
507	Отсек для боеприпасов	
508	Отсек для боеприпасов	
509	Спинной элемент-адаптер MAU дальнего боя	
510	Боеприпас орудья Вулкан	
511	Огнемет MAU	
512	Ракетная пусковая установка MAU	
513	Отсек для боеприпасов	
514	Отсек для боеприпасов	
515	Отсек для боеприпасов	
516	Отсек для боеприпасов	
517	Отсек для боеприпасов	
518	Отсек для боеприпасов	
519	Отсек для боеприпасов	
520	Уменьшает ловкость цели на некоторое время.	
521	Отсек для боеприпасов	
522	Отсек для боеприпасов	
523	Отсек для боеприпасов	
524	Отсек для боеприпасов	
525	Отсек для боеприпасов	
526	Отсек для боеприпасов	
527	Отсек для боеприпасов	
528	Отсек для боеприпасов	
529	Отсек для боеприпасов	
530	Спинной элемент	
531	Отсек для боеприпасов	
532	Отсек для боеприпасов	
533	Отсек для боеприпасов	
534	Отсек для боеприпасов	
535	Отсек для боеприпасов	
536	Отсек для боеприпасов	
537	Отсек для боеприпасов	
538	Отсек для боеприпасов	
539	Отсек для боеприпасов	
540	Отсек для боеприпасов	
541	Отсек для боеприпасов	
542	Отсек для боеприпасов	
543	Отсек для боеприпасов	
544	Отсек для боеприпасов	
545	Отсек для боеприпасов	
546	Отсек для боеприпасов	
547	Отсек для боеприпасов	
548	Отсек для боеприпасов	
549	Отсек для боеприпасов	
550	Отсек для боеприпасов	
551	Спинной элемент	
552	Отсек для боеприпасов	
553	Отсек для боеприпасов	
554	Отсек для боеприпасов	
555	Отсек для боеприпасов	
556	Отсек для боеприпасов	
557	Отсек для боеприпасов	
558	Отсек для боеприпасов	
559	Отсек для боеприпасов	
560	Отсек для боеприпасов	
561	Отсек для боеприпасов	
562	Отсек для боеприпасов	
563	Отсек для боеприпасов	
564	Отсек для боеприпасов	
565	Отсек для боеприпасов	
566	Отсек для боеприпасов	
567	Отсек для боеприпасов	
568	Отсек для боеприпасов	
569	Отсек для боеприпасов	
570	Отсек для боеприпасов	
571	Отсек для боеприпасов	
572	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
573	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
574	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
575	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
576	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
577	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
578	Стандартная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
579	Стандартная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
580	Стандартная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
581	Легкая Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
582	Легкая Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
583	Легкая Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
584	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
585	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
586	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
587	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
588	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
589	Усиленная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
590	Стандартная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
591	Стандартная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
592	Стандартная Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
593	Легкая Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
594	Легкая Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
595	Легкая Автоматическая Буровая Установка. Упрощает процесс рудодобычи	
596	Отсек для боеприпасов	
597	Отсек для боеприпасов	
598	Отсек для боеприпасов	
599	Отсек для боеприпасов	
600	Отсек для боеприпасов	
601	Отсек для боеприпасов	
602	Отсек для боеприпасов	
603	Отсек для боеприпасов	
604	Отсек для боеприпасов	
605	Отсек для боеприпасов	
606	Отсек для боеприпасов	
607	Отсек для боеприпасов	
608	Премиум Усовершенствованная Установка для добычи Руды. Необхадима Батарея.	
609	Премиум Усовершенствованная Установка для добычи Руды. Необхадима Батарея.	
610	Премиум Усовершенствованная Установка для добычи Руды. Необхадима Батарея.	
