clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	word	word	word	word	float	float	dword	END
isdbm07	Стандартная Обувь Беллатийки7	150506	0	01000	4	0	0	0	0	0	0	0	0	0	0	0	1	22	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdbm08	Стандартная Обувь Беллатийки8	150507	0	01000	4	0	0	0	0	0	0	0	0	0	0	0	1	23	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdbm09	Стандартная Обувь Беллатийки9	150508	0	01000	4	0	0	0	0	0	0	0	0	0	0	0	1	24	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdbm10	Стандартная Обувь Беллатийки10	150509	0	01000	4	0	0	0	0	0	0	0	0	0	0	0	1	25	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdbm11	Стандартная Обувь Беллатийки11	15050A	0	01000	4	0	0	0	0	0	0	0	0	0	0	0	1	26	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdbm12	Стандартная Обувь Беллатийки12	15050B	0	01000	4	0	0	0	0	0	0	0	0	0	0	0	1	27	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdbm13	Стандартная Обувь Беллатийки13	15050C	0	01000	4	0	0	0	0	0	0	0	0	0	0	0	1	28	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdbm14	Стандартная Обувь Беллатийки14	15050D	0	01000	4	0	0	0	0	0	0	0	0	0	0	0	1	29	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdbm15	Стандартная Обувь Беллатийки15	15050E	0	01000	4	0	0	0	0	0	0	0	0	0	0	0	1	30	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdbm16	Стандартная Обувь Беллатийки16	15050F	0	01000	4	0	0	0	0	0	0	0	0	0	0	0	1	31	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf01	Стандартная Обувь Корита1	250500	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	32	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf02	Стандартная Обувь Корита2	250501	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	33	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf03	Стандартная Обувь Корита3	250502	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	34	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf04	Стандартная Обувь Корита4	250503	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	35	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf05	Стандартная Обувь Корита5	250504	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	36	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf06	Стандартная Обувь Корита6	250505	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	37	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf07	Стандартная Обувь Корита7	250506	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	38	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf08	Стандартная Обувь Корита8	250507	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	39	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf09	Стандартная Обувь Корита9	250508	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	40	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf10	Стандартная Обувь Корита10	250509	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	41	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf11	Стандартная Обувь Корита11	25050A	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	42	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf12	Стандартная Обувь Корита12	25050B	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	43	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf13	Стандартная Обувь Корита13	25050C	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	44	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf14	Стандартная Обувь Корита14	25050D	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	45	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf15	Стандартная Обувь Корита15	25050E	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	46	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcf16	Стандартная Обувь Корита16	25050F	0	00100	4	0	0	0	0	0	0	0	0	0	0	0	1	47	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm01	Стандартная Обувь Коритки1	350500	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	48	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm02	Стандартная Обувь Коритки2	350501	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	49	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm03	Стандартная Обувь Коритки3	350502	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	50	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm04	Стандартная Обувь Коритки4	350503	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	51	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm05	Стандартная Обувь Коритки5	350504	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	52	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm06	Стандартная Обувь Коритки6	350505	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	53	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm07	Стандартная Обувь Коритки7	350506	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	54	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm08	Стандартная Обувь Коритки8	350507	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	55	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm09	Стандартная Обувь Коритки9	350508	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	56	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm10	Стандартная Обувь Коритки10	350509	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	57	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm11	Стандартная Обувь Коритки11	35050A	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	58	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm12	Стандартная Обувь Коритки12	35050B	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	59	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm13	Стандартная Обувь Коритки13	35050C	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	60	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm14	Стандартная Обувь Коритки14	35050D	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	61	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm15	Стандартная Обувь Коритки15	35050E	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	62	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdcm16	Стандартная Обувь Коритки16	35050F	0	00010	4	0	0	0	0	0	0	0	0	0	0	0	1	63	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	5	0	0	0	0	0,5	0,773497999	0	
isdam01	Стандартная Обувь Акретианина1	450500	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	64	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam02	Стандартная Обувь Акретианина2	450501	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	65	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam03	Стандартная Обувь Акретианина3	450502	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	66	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam04	Стандартная Обувь Акретианина4	450503	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	67	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam05	Стандартная Обувь Акретианина5	450504	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	68	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam06	Стандартная Обувь Акретианина6	450505	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	69	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam07	Стандартная Обувь Акретианина7	450506	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	70	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam08	Стандартная Обувь Акретианина8	450507	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	71	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam09	Стандартная Обувь Акретианина9	450508	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	72	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam10	Стандартная Обувь Акретианина10	450509	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	73	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam11	Стандартная Обувь Акретианина11	45050A	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	74	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam12	Стандартная Обувь Акретианина12	45050B	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	75	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam13	Стандартная Обувь Акретианина13	45050C	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	76	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam14	Стандартная Обувь Акретианина14	45050D	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	77	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam15	Стандартная Обувь Акретианина15	45050E	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	78	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isdam16	Стандартная Обувь Акретианина16	45050F	0	00001	4	0	0	0	0	0	0	0	0	0	0	0	1	79	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	6	0	0	0	0	0,5	0,657473028	0	
isbwa04	Могущественные Ботинки [4	700500	1	11000	4	0	0	54	0	0	0	0	2	1	1	1	1	80	1	0	0	-1	0	0	0	0	0	4	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	1024	0	9	0	0	0	0	0,5	0,828136981	0	
isbwb04	Тип В  Могущественные Ботинки [4	700500	1	11000	4	0	0	450	0	0	0	0	22	1	1	1	1	81	1	0	0	-1	1	0	0	0	0	4	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	1024	0	31	0	0	0	0	0,5	0,753839016	0	
isbwc04	Могущественные Ботинки [4	700503	190	11000	4	0	0	54	0	0	0	0	2	1	1	1	1	82	1	0	0	-1	2	0	0	0	0	4	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	1024	0	9	0	0	0	0	0,5	0,828136981	0	
isbwd04	Могущественные Ботинки [4	700503	190	11000	4	1	0	2	0	0	0	0	200	0	1	0	1	83	1	0	0	-1	3	0	0	0	0	4	0	-1	27	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	256	0	1192	0	0	0	0	0,5	0,828136981	0	
isbwa07	Могущественные Ботинки [7	700504	2	11000	4	0	0	168	0	0	0	0	8	1	1	1	1	84	1	0	0	-1	0	0	0	0	0	7	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	1024	0	17	0	0	0	0	0,5	0,811693013	0	
isbwb07	Тип В  Могущественные Ботинки [7	700504	2	11000	4	0	0	1014	0	0	0	0	50	1	1	1	1	85	1	0	0	-1	1	0	0	0	0	7	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	0	0	54	0	0	0	0	0,5	0,692719996	0	
isbwc07	Могущественные Ботинки [7	700503	190	11000	4	0	0	168	0	0	0	0	8	1	1	1	1	86	0	0	0	-1	2	0	0	0	0	7	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	0	0	17	0	0	0	0	0,5	0,811693013	0	
isbwd07	Могущественные Ботинки [7	700507	2	11000	4	0	0	168	0	0	0	0	8	1	1	1	1	87	0	0	0	-1	3	0	0	0	0	7	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	0	0	17	0	0	0	0	0,5	0,811693013	0	
isbwa10	Могущественные Ботинки [10	700508	3	11000	4	0	0	450	0	0	0	0	22	1	1	1	1	88	1	0	0	-1	0	0	3	0	0	10	0	-1	1	-1	0	0	0	40	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	31	0	0	0	0	0,5	0,753839016	0	
