dword	text	END
211	Часть легкой брони, повышающая скорость атаки и передвижения	
212	Часть легкой брони, повышающая скорость атаки и передвижения	
213	Часть легкой брони, повышающая скорость атаки и передвижения	
214	Часть легкой брони, повышающая скорость атаки и передвижения	
215	Часть легкой брони, повышающая скорость атаки и передвижения	
216	Часть легкой брони, повышающая скорость атаки и передвижения	
217	Часть легкой брони, повышающая скорость атаки и передвижения	
218	Часть легкой брони, повышающая скорость атаки и передвижения	
219	Часть легкой брони, повышающая скорость атаки и передвижения	
220	Часть легкой брони, повышающая скорость атаки и передвижения	
221	Часть легкой брони, повышающая скорость атаки и передвижения	
222	Часть легкой брони, повышающая скорость атаки и передвижения	
223	Часть легкой брони, повышающая скорость атаки и передвижения	
224	Часть легкой брони, повышающая скорость атаки и передвижения	
225	Часть легкой брони, повышающая скорость атаки и передвижения	
226	Часть легкой брони, повышающая скорость атаки и передвижения	
227	Часть легкой брони, повышающая скорость атаки и передвижения	
228	Часть легкой брони, повышающая скорость атаки и передвижения	
229	Часть легкой брони, повышающая скорость атаки и передвижения	
230	Часть легкой брони, повышающая скорость атаки и передвижения	
231	Часть легкой брони, повышающая скорость атаки и передвижения	
232	Часть легкой брони, повышающая скорость атаки и передвижения	
233	Часть легкой брони, повышающая скорость атаки и передвижения	
234	Часть легкой брони, повышающая скорость атаки и передвижения	
235	Часть легкой брони, повышающая скорость атаки и передвижения	
236	Часть легкой брони, повышающая скорость атаки и передвижения	
237	Часть легкой брони, повышающая скорость атаки и передвижения	
238	Берцы Основателя Гильдии, созданные по древним технологиям. Существено повышают защитные характеристики.	
239	Берцы Патриарха, созданные по древним технологиям. Существено повышают защитные характеристики.	
240	Часть легкой брони, повышающая скорость атаки и передвижения	
241	Часть легкой брони, повышающая скорость атаки и передвижения	
242	Часть легкой брони, повышающая скорость атаки и передвижения	
243	Часть легкой брони, повышающая скорость атаки и передвижения	
244	Часть легкой брони, повышающая скорость атаки и передвижения	
245	Часть легкой брони, повышающая скорость атаки и передвижения	
246	Прототип Берцев Беллато. Выполнен разработчиками P.A.L.M.A.S.	
247	Часть легкой брони, повышающая скорость атаки и передвижения	
248	Часть магической брони, увеличивающая эффективность применения Сил	
249	Часть магической брони, увеличивающая эффективность применения Сил	
250	Часть магической брони, увеличивающая эффективность применения Сил	
251	Часть магической брони, увеличивающая эффективность применения Сил	
252	Часть магической брони, увеличивающая эффективность применения Сил	
253	Часть магической брони, увеличивающая эффективность применения Сил	
254	Часть магической брони, увеличивающая эффективность применения Сил	
255	Часть магической брони, увеличивающая эффективность применения Сил	
256	Часть магической брони, увеличивающая эффективность применения Сил	
257	Часть магической брони, увеличивающая эффективность применения Сил	
258	Часть магической брони, увеличивающая эффективность применения Сил	
259	Часть магической брони, увеличивающая эффективность применения Сил	
260	Часть магической брони, увеличивающая эффективность применения Сил	
261	Часть магической брони, увеличивающая эффективность применения Сил	
262	Часть магической брони, увеличивающая эффективность применения Сил	
263	Часть магической брони, увеличивающая эффективность применения Сил	
264	Часть магической брони, увеличивающая эффективность применения Сил	
265	Часть магической брони, увеличивающая эффективность применения Сил	
266	Часть магической брони, увеличивающая эффективность применения Сил	
267	Часть магической брони, увеличивающая эффективность применения Сил	
268	Часть магической брони, увеличивающая эффективность применения Сил	
269	Часть магической брони, увеличивающая эффективность применения Сил	
270	Часть магической брони, увеличивающая эффективность применения Сил	
271	Часть магической брони, увеличивающая эффективность применения Сил	
272	Часть магической брони, увеличивающая эффективность применения Сил	
273	Часть магической брони, увеличивающая эффективность применения Сил	
274	Часть магической брони, увеличивающая эффективность применения Сил	
275	Часть магической брони, увеличивающая эффективность применения Сил	
276	Часть магической брони, увеличивающая эффективность применения Сил	
277	Часть магической брони, увеличивающая эффективность применения Сил	
278	Часть магической брони, увеличивающая эффективность применения Сил	
279	Часть магической брони, увеличивающая эффективность применения Сил	
280	Часть магической брони, увеличивающая эффективность применения Сил	
281	Часть магической брони, увеличивающая эффективность применения Сил	
282	Часть магической брони, увеличивающая эффективность применения Сил	
283	Часть магической брони, увеличивающая эффективность применения Сил	
284	Часть магической брони, увеличивающая эффективность применения Сил	
285	Часть магической брони, увеличивающая эффективность применения Сил	
286	Часть магической брони, увеличивающая эффективность применения Сил	
287	Часть магической брони, увеличивающая эффективность применения Сил	
288	Часть магической брони, увеличивающая эффективность применения Сил	
289	Часть магической брони, увеличивающая эффективность применения Сил	
290	Часть магической брони, увеличивающая эффективность применения Сил	
291	Часть магической брони, увеличивающая эффективность применения Сил	
292	Часть магической брони, увеличивающая эффективность применения Сил	
293	Часть магической брони, увеличивающая эффективность применения Сил	
294	Часть магической брони, увеличивающая эффективность применения Сил	
295	Часть магической брони, увеличивающая эффективность применения Сил	
296	Часть магической брони, увеличивающая эффективность применения Сил	
297	Часть магической брони, увеличивающая эффективность применения Сил	
298	Часть магической брони, увеличивающая эффективность применения Сил	
299	Часть магической брони, увеличивающая эффективность применения Сил	
300	Часть магической брони, увеличивающая эффективность применения Сил	
301	Часть магической брони, увеличивающая эффективность применения Сил	
302	Часть магической брони, увеличивающая эффективность применения Сил	
303	Часть магической брони, увеличивающая эффективность применения Сил	
304	Часть магической брони, увеличивающая эффективность применения Сил	
305	Часть магической брони, увеличивающая эффективность применения Сил	
306	Часть магической брони, увеличивающая эффективность применения Сил	
307	Часть магической брони, увеличивающая эффективность применения Сил	
308	Часть магической брони, увеличивающая эффективность применения Сил	
309	Часть магической брони, увеличивающая эффективность применения Сил	
310	Часть магической брони, увеличивающая эффективность применения Сил	
311	Часть магической брони, увеличивающая эффективность применения Сил	
312	Часть магической брони, увеличивающая эффективность применения Сил	
313	Часть магической брони, увеличивающая эффективность применения Сил	
314	Часть магической брони, увеличивающая эффективность применения Сил	
315	Часть магической брони, увеличивающая эффективность применения Сил	
316	Часть магической брони, увеличивающая эффективность применения Сил	
317	Часть магической брони, увеличивающая эффективность применения Сил	
318	Часть магической брони, увеличивающая эффективность применения Сил	
319	Часть магической брони, увеличивающая эффективность применения Сил	
320	Часть магической брони, увеличивающая эффективность применения Сил	
321	Часть магической брони, увеличивающая эффективность применения Сил	
322	Берцы Основателя Гильдии, созданные по древним технологиям. Существено повышают защитные характеристики.	
323	Берцы Патриарха, созданные по древним технологиям. Существено повышают защитные характеристики.	
324	Часть магической брони, увеличивающая эффективность применения Сил	
325	Часть магической брони, увеличивающая эффективность применения Сил	
326	Часть магической брони, увеличивающая эффективность применения Сил	
327	Часть магической брони, увеличивающая эффективность применения Сил	
328	Часть магической брони, увеличивающая эффективность применения Сил	
329	Часть магической брони, увеличивающая эффективность применения Сил	
330	Прототип Берцев Беллато. Выполнен разработчиками P.A.L.M.A.S.	
331	Часть магической брони, увеличивающая эффективность применения Сил	
332	Часть тяжелой брони, повышающая защитные характеристики	
333	Часть тяжелой брони, повышающая защитные характеристики	
334	Часть тяжелой брони, повышающая защитные характеристики	
335	Часть тяжелой брони, повышающая защитные характеристики	
336	Часть тяжелой брони, повышающая защитные характеристики	
337	Часть тяжелой брони, повышающая защитные характеристики	
338	Часть тяжелой брони, повышающая защитные характеристики	
339	Часть тяжелой брони, повышающая защитные характеристики	
340	Часть тяжелой брони, повышающая защитные характеристики	
341	Часть тяжелой брони, повышающая защитные характеристики	
342	Часть тяжелой брони, повышающая защитные характеристики	
343	Часть тяжелой брони, повышающая защитные характеристики	
344	Часть тяжелой брони, повышающая защитные характеристики	
345	Часть тяжелой брони, повышающая защитные характеристики	
346	Часть тяжелой брони, повышающая защитные характеристики	
347	Часть тяжелой брони, повышающая защитные характеристики	
348	Часть тяжелой брони, повышающая защитные характеристики	
349	Часть тяжелой брони, повышающая защитные характеристики	
350	Часть тяжелой брони, повышающая защитные характеристики	
351	Часть тяжелой брони, повышающая защитные характеристики	
352	Часть тяжелой брони, повышающая защитные характеристики	
353	Часть тяжелой брони, повышающая защитные характеристики	
354	Часть тяжелой брони, повышающая защитные характеристики	
355	Часть тяжелой брони, повышающая защитные характеристики	
356	Часть тяжелой брони, повышающая защитные характеристики	
357	Часть тяжелой брони, повышающая защитные характеристики	
358	Часть тяжелой брони, повышающая защитные характеристики	
359	Часть тяжелой брони, повышающая защитные характеристики	
360	Часть тяжелой брони, повышающая защитные характеристики	
361	Часть тяжелой брони, повышающая защитные характеристики	
362	Часть тяжелой брони, повышающая защитные характеристики	
363	Часть тяжелой брони, повышающая защитные характеристики	
