clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	word	word	word	word	float	float	dword	END
ildbm09	Стандартный Низ Беллатийки9	150308	0	01000	2	0	0	0	0	0	0	0	0	0	0	0	1	24	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildbm10	Стандартный Низ Беллатийки10	150309	0	01000	2	0	0	0	0	0	0	0	0	0	0	0	1	25	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildbm11	Стандартный Низ Беллатийки11	15030A	0	01000	2	0	0	0	0	0	0	0	0	0	0	0	1	26	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildbm12	Стандартный Низ Беллатийки12	15030B	0	01000	2	0	0	0	0	0	0	0	0	0	0	0	1	27	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildbm13	Стандартный Низ Беллатийки13	15030C	0	01000	2	0	0	0	0	0	0	0	0	0	0	0	1	28	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildbm14	Стандартный Низ Беллатийки14	15030D	0	01000	2	0	0	0	0	0	0	0	0	0	0	0	1	29	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildbm15	Стандартный Низ Беллатийки15	15030E	0	01000	2	0	0	0	0	0	0	0	0	0	0	0	1	30	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildbm16	Стандартный Низ Беллатийки16	15030F	0	01000	2	0	0	0	0	0	0	0	0	0	0	0	1	31	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf01	Стандартный Низ Корита1	250300	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	32	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf02	Стандартный Низ Корита2	250301	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	33	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf03	Стандартный Низ Корита3	250302	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	34	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf04	Стандартный Низ Корита4	250303	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	35	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf05	Стандартный Низ Корита5	250304	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	36	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf06	Стандартный Низ Корита6	250305	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	37	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf07	Стандартный Низ Корита7	250306	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	38	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf08	Стандартный Низ Корита8	250307	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	39	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf09	Стандартный Низ Корита9	250308	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	40	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf10	Стандартный Низ Корита10	250309	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	41	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf11	Стандартный Низ Корита11	25030A	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	42	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf12	Стандартный Низ Корита12	25030B	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	43	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf13	Стандартный Низ Корита13	25030C	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	44	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf14	Стандартный Низ Корита14	25030D	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	45	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf15	Стандартный Низ Корита15	25030E	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	46	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcf16	Стандартный Низ Корита16	25030F	0	00100	2	0	0	0	0	0	0	0	0	0	0	0	1	47	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm01	Стандартный Низ Коритки1	350300	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	48	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm02	Стандартный Низ Коритки2	350301	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	49	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm03	Стандартный Низ Коритки3	350302	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	50	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm04	Стандартный Низ Коритки4	350303	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	51	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm05	Стандартный Низ Коритки5	350304	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	52	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm06	Стандартный Низ Коритки6	350305	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	53	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm07	Стандартный Низ Коритки7	350306	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	54	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm08	Стандартный Низ Коритки8	350307	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	55	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm09	Стандартный Низ Коритки9	350308	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	56	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm10	Стандартный Низ Коритки10	350309	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	57	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm11	Стандартный Низ Коритки11	35030A	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	58	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm12	Стандартный Низ Коритки12	35030B	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	59	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm13	Стандартный Низ Коритки13	35030C	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	60	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm14	Стандартный Низ Коритки14	35030D	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	61	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm15	Стандартный Низ Коритки15	35030E	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	62	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildcm16	Стандартный Низ Коритки16	35030F	0	00010	2	0	0	0	0	0	0	0	0	0	0	0	1	63	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4096	0	8	0	0	0	0	0,5	0,773497999	0	
ildam01	Стандартный Низ Акретианина1	450300	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	64	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam02	Стандартный Низ Акретианина2	450301	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	65	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam03	Стандартный Низ Акретианина3	450302	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	66	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam04	Стандартный Низ Акретианина4	450303	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	67	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam05	Стандартный Низ Акретианина5	450304	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	68	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam06	Стандартный Низ Акретианина6	450305	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	69	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam07	Стандартный Низ Акретианина7	450306	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	70	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam08	Стандартный Низ Акретианина8	450307	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	71	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam09	Стандартный Низ Акретианина9	450308	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	72	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam10	Стандартный Низ Акретианина10	450309	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	73	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam11	Стандартный Низ Акретианина11	45030A	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	74	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam12	Стандартный Низ Акретианина12	45030B	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	75	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam13	Стандартный Низ Акретианина13	45030C	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	76	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam14	Стандартный Низ Акретианина14	45030D	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	77	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam15	Стандартный Низ Акретианина15	45030E	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	78	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ildam16	Стандартный Низ Акретианина16	45030F	0	00001	2	0	0	0	0	0	0	0	0	0	0	0	1	79	1	0	0	-1	0	0	0	0	0	1	0	-1	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	9	0	0	0	0	0,5	0,657473028	0	
ilbwa04	Могущественные Шорты [4	700300	1	11000	2	0	0	72	0	0	0	0	3	1	1	1	1	80	1	0	0	-1	0	0	0	0	0	4	0	-1	1	-1	0	0	0	50	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	13	0	0	0	0	0,5	0,828136981	0	
ilbwb04	Тип В  Могущественные Шорты [4	700300	1	11000	2	0	0	585	0	0	0	0	29	1	1	1	1	81	1	0	0	-1	1	0	0	0	0	4	0	-1	1	-1	0	0	0	50	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	41	0	0	0	0	0,5	0,753839016	0	
ilbwc04	Могущественные Шорты [4	700303	190	11000	2	1	0	2	0	0	0	0	200	0	1	0	1	82	1	0	0	-1	2	0	0	0	0	4	0	-1	1	-1	0	0	0	50	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	13	0	0	0	0	0,5	0,828136981	0	
ilbwd04	Могущественные Шорты [4	700303	190	11000	2	1	0	2	0	0	0	0	200	0	1	0	1	83	1	0	0	-1	3	0	0	0	0	4	0	-1	27	-1	0	0	0	50	1	3	0	0	0	0	0	0	5	0	0	0	409256	0	1558	0	0	0	0	0,5	0,828136981	0	
ilbwa07	Могущественные Шорты [7	700304	2	11000	2	0	0	210	0	0	0	0	10	1	1	1	1	84	1	0	0	-1	0	0	0	0	0	7	0	-1	1	-1	0	0	0	50	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	21	0	0	0	0	0,5	0,811693013	0	
ilbwb07	Тип В  Могущественные Шорты [7	700304	2	11000	2	0	0	1326	0	0	0	0	66	1	1	1	1	85	1	0	0	-1	1	0	0	0	0	7	0	-1	1	-1	0	0	0	50	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	71	0	0	0	0	0,5	0,692719996	0	
ilbwc07	Могущественные Шорты [7	700303	190	11000	2	0	0	210	0	0	0	0	10	1	1	1	1	86	0	0	0	-1	2	0	0	0	0	7	0	-1	1	-1	0	0	0	50	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	21	0	0	0	0	0,5	0,811693013	0	
ilbwd07	Могущественные Шорты [7	700307	2	11000	2	0	0	210	0	0	0	0	10	1	1	1	1	87	0	0	0	-1	3	0	0	0	0	7	0	-1	1	-1	0	0	0	50	1	3	0	0	0	0	0	0	5	0	0	0	4096	0	21	0	0	0	0	0,5	0,811693013	0	
ilbwa10	Могущественные Шорты [10	700308	3	11000	2	0	0	585	0	0	0	0	29	1	1	1	1	88	1	0	0	-1	0	0	3	0	0	10	0	-1	1	-1	0	0	0	50	1	3	0	0	0	0	0	0	5	0	0	0	4	0	41	0	0	0	0	0,5	0,753839016	0	
ilbwb10	Тип В  Могущественные Шорты [10	700308	3	11000	2	0	0	2568	0	0	0	0	128	1	1	1	1	89	1	0	0	-1	1	0	3	0	0	10	0	-1	1	-1	0	0	0	50	1	3	0	0	0	0	0	0	5	0	0	0	4	0	112	0	0	0	0	0,5	0,631226003	0	
