clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	word	word	word	word	float	float	dword	END
idbcc27	Escudo 10C	900726	10	11110	7	0	0	40120	0	0	0	0	1203	1	1	1	1	38	0	0	0	-1	2	0	7	0	0	27	4	-1	12	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	277	0	0	0	0	0,5	1	0	
idbcd27	Escudo 10D	900727	10	11110	7	0	0	40120	0	0	0	0	1203	1	1	1	1	39	0	0	0	-1	3	0	7	0	0	27	4	-1	12	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	277	0	0	0	0	0,5	1	0	
idbca29	Штурмовой Энергощит [29	900728	11	11110	7	0	0	33200	0	0	0	0	996	1	1	1	1	40	1	0	0	-1	0	0	7	0	0	29	4	-1	14	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	32	0	322	0	0	0	0	0,5	1	0	
idbcb29	Тип В] Штурмовой Энергощит [29	900728	11	11110	7	0	0	47140	0	0	0	0	1414	1	1	1	1	41	1	0	0	-1	1	0	7	0	0	29	4	-1	14	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	434	0	0	0	0	0,5	1	0	
idbcc29	Escudo 11C	90072A	11	11110	7	0	0	47140	0	0	0	0	1414	1	1	1	1	42	0	0	0	-1	2	0	7	0	0	29	4	-1	14	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	322	0	0	0	0	0,5	1	0	
idbcd29	Escudo 11D	90072B	11	11110	7	0	0	47140	0	0	0	0	1414	1	1	1	1	43	0	0	0	-1	3	0	7	0	0	29	4	-1	14	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	322	0	0	0	0	0,5	1	0	
idbca31	Сборный Щит [31	90072C	12	11110	7	0	0	40120	0	0	0	0	1203	1	1	1	1	44	1	0	0	-1	0	0	7	0	0	31	4	-1	16	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	369	0	0	0	0	0,5	1	0	
idbcb31	Тип В] Сборный Щит [31	90072C	12	11110	7	0	0	55560	0	0	0	0	1666	1	1	1	1	45	1	0	0	-1	1	0	7	0	0	31	4	-1	16	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	486	0	0	0	0	0,5	1	0	
idbcc31	Escudo 12C	90072E	12	11110	7	0	0	55560	0	0	0	0	1666	1	1	1	1	46	0	0	0	-1	2	0	7	0	0	31	4	-1	16	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	369	0	0	0	0	0,5	1	0	
idbcd31	Escudo 12D	90072F	12	11110	7	0	0	55560	0	0	0	0	1666	1	1	1	1	47	0	0	0	-1	3	0	7	0	0	31	4	-1	16	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	369	0	0	0	0	0,5	1	0	
idbca33	Щит Тьмы [33	900730	13	11110	7	0	0	47140	0	0	0	0	1414	1	1	1	1	48	1	0	0	-1	0	0	7	0	0	33	4	-1	19	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	420	0	0	0	0	0,5	1	0	
idbcb33	Тип В] Щит Тьмы [33	900730	13	11110	7	0	0	66170	0	0	0	0	1985	1	1	1	1	49	1	0	0	-1	1	0	7	0	0	33	4	-1	19	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	544	0	0	0	0	0,5	1	0	
idbcc33	Escudo 13C	900732	13	11110	7	0	0	66170	0	0	0	0	1985	1	1	1	1	50	0	0	0	-1	2	0	7	0	0	33	4	-1	19	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	420	0	0	0	0	0,5	1	0	
idbcd33	Escudo 13D	900733	13	11110	7	0	0	66170	0	0	0	0	1985	1	1	1	1	51	0	0	0	-1	3	0	7	0	0	33	4	-1	19	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	420	0	0	0	0	0,5	1	0	
idbca35	Щит Ксеноса [35	900734	14	11110	7	0	0	55560	0	0	0	0	1666	1	1	1	1	52	1	0	0	-1	0	0	7	0	0	35	4	-1	22	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	472	0	0	0	0	0,5	1	0	
idbcb35	Тип В] Щит Ксеноса [35	900734	14	11110	7	0	0	77910	0	0	0	0	2337	1	1	1	1	53	1	0	0	-1	1	0	7	0	0	35	4	-1	22	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	603	0	0	0	0	0,5	1	0	
idbcc35	Escudo 14C	900736	14	11110	7	0	0	77910	0	0	0	0	2337	1	1	1	1	54	0	0	0	-1	2	0	7	0	0	35	4	-1	22	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	472	0	0	0	0	0,5	1	0	
idbcd35	Escudo 14D	900737	14	11110	7	0	0	77910	0	0	0	0	2337	1	1	1	1	55	0	0	0	-1	3	0	7	0	0	35	4	-1	22	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	472	0	0	0	0	0,5	1	0	
idbca37	Башенный Технощит [37	900738	15	11110	7	0	0	66170	0	0	0	0	1985	1	1	1	1	56	1	0	0	-1	0	0	7	0	0	37	4	-1	26	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	529	0	0	0	0	0,5	1	0	
idbcb37	Тип В] Башенный Технощит [37	900738	15	11110	7	0	0	93720	0	0	0	0	2811	1	1	1	1	57	1	0	0	-1	1	0	7	0	0	37	4	-1	26	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	666	0	0	0	0	0,5	1	0	
idbcc37	Escudo 15C	90073A	15	11110	7	0	0	93720	0	0	0	0	2811	1	1	1	1	58	0	0	0	-1	2	0	7	0	0	37	4	-1	26	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	529	0	0	0	0	0,5	1	0	
idbcd37	Escudo 15D	90073B	15	11110	7	0	0	93720	0	0	0	0	2811	1	1	1	1	59	0	0	0	-1	3	0	7	0	0	37	4	-1	26	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	529	0	0	0	0	0,5	1	0	
idbca39	Золотой Щит [39	90073C	16	11110	7	0	0	77910	0	0	0	0	2337	1	1	1	1	60	1	0	0	-1	0	0	7	0	0	39	4	-1	30	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	588	0	0	0	0	0,5	1	0	
idbcb39	Тип В] Золотой Щит [39	90073C	16	11110	7	0	0	111920	0	0	0	0	3357	1	1	1	1	61	1	0	0	-1	1	0	7	0	0	39	4	-1	30	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	725	0	0	0	0	0,5	1	0	
idbcc39	Escudo 16C	90073E	16	11110	7	0	0	111920	0	0	0	0	3357	1	1	1	1	62	0	0	0	-1	2	0	7	0	0	39	4	-1	30	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	588	0	0	0	0	0,5	1	0	
idbcd39	Escudo 16D	90073F	16	11110	7	0	0	111920	0	0	0	0	3357	1	1	1	1	63	0	0	0	-1	3	0	7	0	0	39	4	-1	30	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	588	0	0	0	0	0,5	1	0	
idbca41	Ростовой Щит [41	900740	17	11110	7	0	0	93720	0	0	0	0	2811	1	1	1	1	64	1	0	0	-1	0	0	7	0	0	41	4	-1	37	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	650	0	0	0	0	0,5	1	0	
idbcb41	Тип В] Ростовой Щит [41	900740	17	11110	7	0	0	125670	0	0	0	0	3770	1	1	1	1	65	1	0	0	-1	1	0	7	0	0	41	4	-1	37	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	784	0	0	0	0	0,5	1	0	
idbcc41	Escudo 17C	900742	17	11110	7	0	0	125670	0	0	0	0	3770	1	1	1	1	66	0	0	0	-1	2	0	7	0	0	41	4	-1	37	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	650	0	0	0	0	0,5	1	0	
idbcd41	Escudo 17D	900743	17	11110	7	0	0	125670	0	0	0	0	3770	1	1	1	1	67	0	0	0	-1	3	0	7	0	0	41	4	-1	37	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	650	0	0	0	0	0,5	1	0	
idbca43	Боевой Щит [43	900744	18	11110	7	0	0	111920	0	0	0	0	3357	1	1	1	1	68	1	0	0	-1	0	0	7	0	0	43	4	-1	44	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	708	0	0	0	0	0,5	1	0	
idbcb43	Тип В] Боевой Щит [43	900744	18	11110	7	0	0	137130	0	0	0	0	4113	1	1	1	1	69	1	0	0	-1	1	0	7	0	0	43	4	-1	44	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	846	0	0	0	0	0,5	1	0	
idbcc43	Escudo 18C	900746	18	11110	7	0	0	137130	0	0	0	0	4113	1	1	1	1	70	0	0	0	-1	2	0	7	0	0	43	4	-1	44	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	708	0	0	0	0	0,5	1	0	
idbcd43	Escudo 18D	900747	18	11110	7	0	0	137130	0	0	0	0	4113	1	1	1	1	71	0	0	0	-1	3	0	7	0	0	43	4	-1	44	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	708	0	0	0	0	0,5	1	0	
idbca45	Боевой Технощит [45	900748	19	11110	7	0	0	125670	0	0	0	0	3770	1	1	1	1	72	1	0	0	-1	0	0	7	0	0	45	4	-1	54	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	32	0	767	0	0	0	0	0,5	1	0	
idbcb45	Тип В] Боевой Технощит [45	900748	19	11110	7	0	0	154650	0	0	0	0	4639	1	1	1	1	73	1	0	0	-1	1	0	7	0	0	45	4	-1	54	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	944	0	0	0	0	0,5	1	0	
idbcc45	Escudo 19C	90074A	19	11110	7	0	0	154650	0	0	0	0	4639	1	1	1	1	74	0	0	0	-1	2	0	7	0	0	45	4	-1	54	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	767	0	0	0	0	0,5	1	0	
idbcd45	Escudo 19D	90074B	19	11110	7	0	0	154650	0	0	0	0	4639	1	1	1	1	75	0	0	0	-1	3	0	7	0	0	45	4	-1	54	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	767	0	0	0	0	0,5	1	0	
idbca47	Штурмовой Технощит [47	90074C	20	11110	7	0	0	154650	0	0	0	0	4639	1	1	1	1	76	1	0	0	-1	0	0	7	0	0	47	4	-1	68	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	828	0	0	0	0	0,5	1	0	
idbcb47	Тип В] Штурмовой Технощит [47	90074C	20	11110	7	0	0	178140	0	0	0	0	5344	1	1	1	1	77	1	0	0	-1	1	0	7	0	0	47	4	-1	68	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	1075	0	0	0	0	0,5	1	0	
idbcc47	Escudo 20C	90074E	20	11110	7	0	0	178140	0	0	0	0	5344	1	1	1	1	78	0	0	0	-1	2	0	7	0	0	47	4	-1	68	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	828	0	0	0	0	0,5	1	0	
idbcd47	Escudo 20D	90074F	20	11110	7	0	0	178140	0	0	0	0	5344	1	1	1	1	79	0	0	0	-1	3	0	7	0	0	47	4	-1	68	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	828	0	0	0	0	0,5	1	0	
idbca50	Щит Древних [50	900750	21	11110	7	0	0	178140	0	0	0	0	5344	1	1	1	1	80	1	0	0	-1	0	0	7	0	0	50	4	-1	96	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	1059	0	0	0	0	0,5	1	0	
idbcb50	Тип В] Щит Древних [50	900750	21	11110	7	0	0	210665	0	0	0	0	6319	1	1	1	1	81	1	0	0	-1	1	0	7	0	0	50	4	-1	96	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	1269	0	0	0	0	0,5	1	0	
idbcc50	Escudo 21C	900752	21	11110	7	0	0	178140	0	0	0	0	5344	1	1	1	1	82	0	0	0	-1	2	0	7	0	0	50	4	-1	96	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	1059	0	0	0	0	0,5	1	0	
idbcd50	Escudo 21D	900753	21	11110	7	0	0	178140	0	0	0	0	5344	1	1	1	1	83	0	0	0	-1	3	0	7	0	0	50	4	-1	96	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	1059	0	0	0	0	0,5	1	0	
idaaa04	Щит Новобранца [4	400754	22	00001	7	0	0	910	0	0	0	0	27	1	1	1	1	84	1	0	0	-1	0	0	0	0	0	4	4	-1	1	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	13	0	0	0	0	0,5	1	0	
idaab04	Тип В] Щит Новобранца [4	400754	22	00001	7	0	0	3020	0	0	0	0	90	1	1	1	1	85	1	0	0	-1	1	0	0	0	0	4	4	-1	1	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	43	0	0	0	0	0,5	1	0	
idaac04	Escudo 1C	400756	22	00001	7	0	0	3020	0	0	0	0	90	1	1	1	1	86	0	0	0	-1	2	0	0	0	0	4	4	-1	1	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	13	0	0	0	0	0,5	1	0	
idaad04	Escudo 1D	400757	22	00001	7	0	0	3020	0	0	0	0	90	1	1	1	1	87	0	0	0	-1	3	0	0	0	0	4	4	-1	1	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	13	0	0	0	0	0,5	1	0	
idaaa07	Стреловидный Щит [7	400758	23	00001	7	0	0	1600	0	0	0	0	48	1	1	1	1	88	1	0	0	-1	0	0	0	0	0	7	4	-1	1	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	20	0	0	0	0	0,5	1	0	
idaab07	Тип В] Стреловидный Щит [7	400758	23	00001	7	0	0	5310	0	0	0	0	159	1	1	1	1	89	1	0	0	-1	1	0	0	0	0	7	4	-1	1	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	67	0	0	0	0	0,5	1	0	
idaac07	Escudo 2C	40075A	23	00001	7	0	0	5310	0	0	0	0	159	1	1	1	1	90	0	0	0	-1	2	0	0	0	0	7	4	-1	1	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	20	0	0	0	0	0,5	1	0	
idaad07	Escudo 2D	40075B	23	00001	7	0	0	5310	0	0	0	0	159	1	1	1	1	91	0	0	0	-1	3	0	0	0	0	7	4	-1	1	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	20	0	0	0	0	0,5	1	0	
idaaa10	Пехотный Щит [10	40075C	24	00001	7	0	0	3020	0	0	0	0	90	1	1	1	1	92	1	0	0	-1	0	0	3	0	0	10	4	-1	1	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	36	0	0	0	0	0,5	1	0	
idaab10	Тип В] Пехотный Щит [10	40075C	24	00001	7	0	0	8390	0	0	0	0	251	1	1	1	1	93	1	0	0	-1	1	0	3	0	0	10	4	-1	1	-1	0	0	0	200	1	4	0	0	0	0	0	0	-100	0	0	0	2	0	98	0	0	0	0	0,5	1	0	
