dword	text	END
112	Изготовленный по последним технологиям известным акретианским оружейникам этот щит одинаково хорошо держит удары оружия ближнего боя и попадания из стрелкового оружия	
113	Изготовленный по последним технологиям известным акретианским оружейникам этот щит одинаково хорошо держит удары оружия ближнего боя и попадания из стрелкового оружия	
114	Изготовленный по последним технологиям известным акретианским оружейникам этот щит одинаково хорошо держит удары оружия ближнего боя и попадания из стрелкового оружия	
115	Изготовленный по последним технологиям известным акретианским оружейникам этот щит одинаково хорошо держит удары оружия ближнего боя и попадания из стрелкового оружия	
116	Лазерный технологии используемые в этом щите служат отличной защитой в ближнем бою, потребляя совсем немного энергии генераторов расположенных в центральной части	
117	Лазерный технологии используемые в этом щите служат отличной защитой в ближнем бою, потребляя совсем немного энергии генераторов расположенных в центральной части	
118	Лазерный технологии используемые в этом щите служат отличной защитой в ближнем бою, потребляя совсем немного энергии генераторов расположенных в центральной части	
119	Лазерный технологии используемые в этом щите служат отличной защитой в ближнем бою, потребляя совсем немного энергии генераторов расположенных в центральной части	
120	Вольфрамовый щит - один из любимых щитов опытных воинов Империи	
121	Вольфрамовый щит - один из любимых щитов опытных воинов Империи	
122	Вольфрамовый щит - один из любимых щитов опытных воинов Империи	
123	Вольфрамовый щит - один из любимых щитов опытных воинов Империи	
124	Спаренный щит создан специально для проведения обманных маневров и приемов в ближнем бою	
125	Спаренный щит создан специально для проведения обманных маневров и приемов в ближнем бою	
126	Спаренный щит создан специально для проведения обманных маневров и приемов в ближнем бою	
127	Спаренный щит создан специально для проведения обманных маневров и приемов в ближнем бою	
128	Вороненный щит использует генераторы с ядерной накачкой позволяющие генератором создавать мощнейшее силовое поле	
129	Вороненный щит использует генераторы с ядерной накачкой позволяющие генератором создавать мощнейшее силовое поле	
130	Вороненный щит использует генераторы с ядерной накачкой позволяющие генератором создавать мощнейшее силовое поле	
131	Вороненный щит использует генераторы с ядерной накачкой позволяющие генератором создавать мощнейшее силовое поле	
132	Самые последние разработки в области энергетических технологий позволили создать этот щит	
133	Самые последние разработки в области энергетических технологий позволили создать этот щит	
134	Самые последние разработки в области энергетических технологий позволили создать этот щит	
135	Самые последние разработки в области энергетических технологий позволили создать этот щит	
136	Данный щит является классическим элементом экипировки гештата	
137	Данный щит является классическим элементом экипировки гештата	
138	Данный щит является классическим элементом экипировки гештата	
139	Данный щит является классическим элементом экипировки гештата	
140	Данный щит является классическим элементом экипировки принципа	
141	Данный щит является классическим элементом экипировки принципа	
142	Данный щит является классическим элементом экипировки принципа	
143	Данный щит является классическим элементом экипировки принципа	
144	Данный щит является классическим элементом экипировки триария	
145	Данный щит является классическим элементом экипировки триария	
146	Данный щит является классическим элементом экипировки триария	
147	Данный щит является классическим элементом экипировки триария	
148	Данный щит является классическим элементом экипировки опциона	
149	Данный щит является классическим элементом экипировки опциона	
150	Данный щит является классическим элементом экипировки опциона	
151	Данный щит является классическим элементом экипировки опциона	
152	Данный щит является классическим элементом экипировки центуриона	
153	Данный щит является классическим элементом экипировки центуриона	
154	Данный щит является классическим элементом экипировки центуриона	
155	Данный щит является классическим элементом экипировки центуриона	
156	Данный щит является классическим элементом экипировки префекта	
157	Данный щит является классическим элементом экипировки префекта	
158	Данный щит является классическим элементом экипировки префекта	
159	Данный щит является классическим элементом экипировки префекта	
160	Данный щит является классическим элементом экипировки трибуна	
161	Данный щит является классическим элементом экипировки трибуна	
162	Данный щит является классическим элементом экипировки трибуна	
163	Данный щит является классическим элементом экипировки трибуна	
164	Данный щит является классическим элементом экипировки легата	
165	Данный щит является классическим элементом экипировки легата	
166	Данный щит является классическим элементом экипировки легата	
167	Данный щит является классическим элементом экипировки легата	
168	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
169	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
170	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
171	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
172	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
173	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
174	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
175	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
176	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
177	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
178	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
179	Круглый щит - отлично подходит для обучения новобранцев, его малый вес позволяет быстро привыкнуть к использованию этого элемента экипировки	
180	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
181	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
182	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
183	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
184	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
185	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
186	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
187	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
188	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
189	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
190	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
191	Шипастый щит - помимо устрашающего вида, является отличной защитой в ближнем бою	
192	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
193	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
194	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
195	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
196	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
197	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
198	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
199	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
200	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
201	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
202	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
203	Рунная вязь, которой украшен щит является не только украшением, но и помогает отражать удары противника	
204	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
205	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
206	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
207	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
208	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
209	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
210	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
211	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
212	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
213	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
214	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
215	Щит защитника - разработка Альянса. Как правило ими экипируются штурмовые отряды Коритов	
216	Церемониальный щит - щит гвардейцев верховного жреца Дайсема. Идеально защищает от ударов противника	
217	Церемониальный щит - щит гвардейцев верховного жреца Дайсема. Идеально защищает от ударов противника	
218	Церемониальный щит - щит гвардейцев верховного жреца Дайсема. Идеально защищает от ударов противника	
219	Церемониальный щит - щит гвардейцев верховного жреца Дайсема. Идеально защищает от ударов противника	
220	Церемониальный щит - щит гвардейцев верховного жреца Дайсема. Идеально защищает от ударов противника	
221	Церемониальный щит - щит гвардейцев верховного жреца Дайсема. Идеально защищает от ударов противника	
222	Церемониальный щит - щит гвардейцев верховного жреца Дайсема. Идеально защищает от ударов противника	
