string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	float	float	float	long	dword	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
idbcd10	0	90070B	3	Escudo 3D	7	3	9	0	11110	10	-1	0	4	1	-1	-1	0	7300	0	0	0	0	219	0	0	1,193287015	0	0	1	200	-1	0	0	0	0	36	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	3	tidbcd10	2	0	
idbca13	1	90070C	4	Щит Защитника [13	7	0	9	0	11110	13	-1	0	4	4	-1	-1	0	4620	0	0	0	0	138	0	0	1,210806966	0	0	1	200	-1	0	0	0	0	58	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	3	tidbca13	2	0	
idbcb13	1	90070C	4	Тип В] Щит Защитника [13	7	1	9	0	11110	13	-1	0	4	4	-1	-1	0	10930	0	0	0	0	327	0	0	1,210806966	0	0	1	200	-1	0	0	0	0	135	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	3	tidbcb13	2	0	
idbcc13	0	90070E	4	Escudo 4C	7	2	9	0	11110	13	-1	0	4	4	-1	-1	0	10930	0	0	0	0	327	0	0	1,210806966	0	0	1	200	-1	0	0	0	0	58	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	3	tidbcc13	2	0	
idbcd13	0	90070F	4	Escudo 4D	7	3	9	0	11110	13	-1	0	4	4	-1	-1	0	10930	0	0	0	0	327	0	0	1,210806966	0	0	1	200	-1	0	0	0	0	58	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	3	tidbcd13	2	0	
idbca16	1	900710	5	Церемониальный Щит [16	7	0	9	0	11110	16	-1	0	4	5	-1	-1	0	7300	0	0	0	0	219	0	0	1,224854946	0	0	1	200	-1	0	0	0	0	87	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	6	tidbca16	2	0	
idbcb16	1	900710	5	Тип В] Церемониальный Щит [16	7	1	9	0	11110	16	-1	0	4	5	-1	-1	0	14270	0	0	0	0	428	0	0	1,224854946	0	0	1	200	-1	0	0	0	0	168	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	6	tidbcb16	2	0	
idbcc16	0	900712	5	Escudo 5C	7	2	9	0	11110	16	-1	0	4	5	-1	-1	0	14270	0	0	0	0	428	0	0	1,224854946	0	0	1	200	-1	0	0	0	0	87	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	6	tidbcc16	2	0	
idbcd16	0	900713	5	Escudo 5D	7	3	9	0	11110	16	-1	0	4	5	-1	-1	0	14270	0	0	0	0	428	0	0	1,224854946	0	0	1	200	-1	0	0	0	0	87	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	6	tidbcd16	2	0	
idbca19	1	900714	6	Звездный Щит [19	7	0	9	0	11110	19	-1	0	4	6	-1	-1	0	10930	0	0	0	0	327	0	0	1,236605048	0	0	1	200	-1	0	0	0	0	124	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	6	tidbca19	2	0	
idbcb19	1	900714	6	Тип В] Звездный Щит [19	7	1	9	0	11110	19	-1	0	4	6	-1	-1	0	18400	0	0	0	0	552	0	0	1,236605048	0	0	1	200	-1	0	0	0	0	204	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	6	tidbcb19	2	0	
idbcc19	0	900716	6	Escudo 6C	7	2	9	0	11110	19	-1	0	4	6	-1	-1	0	18400	0	0	0	0	552	0	0	1,236605048	0	0	1	200	-1	0	0	0	0	124	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	6	tidbcc19	2	0	
idbcd19	0	900717	6	Escudo 6D	7	3	9	0	11110	19	-1	0	4	6	-1	-1	0	18400	0	0	0	0	552	0	0	1,236605048	0	0	1	200	-1	0	0	0	0	124	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	6	tidbcd19	2	0	
idbca21	1	900718	7	Башенный Щит [21	7	0	9	0	11110	21	-1	0	4	8	-1	-1	0	14270	0	0	0	0	428	0	0	1,243499994	0	0	1	200	-1	0	0	0	0	158	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca21	32	0	
idbcb21	1	900718	7	Тип В] Башенный Щит [21	7	1	9	0	11110	21	-1	0	4	8	-1	-1	0	23000	0	0	0	0	690	0	0	1,243499994	0	0	1	200	-1	0	0	0	0	245	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb21	2	0	
idbcc21	0	90071A	7	Escudo 7C	7	2	9	0	11110	21	-1	0	4	8	-1	-1	0	23000	0	0	0	0	690	0	0	1,243499994	0	0	1	200	-1	0	0	0	0	158	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc21	2	0	
idbcd21	0	90071B	7	Escudo 7D	7	3	9	0	11110	21	-1	0	4	8	-1	-1	0	23000	0	0	0	0	690	0	0	1,243499994	0	0	1	200	-1	0	0	0	0	158	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd21	2	0	
idbca23	1	90071C	8	Кристальный Щит [23	7	0	9	0	11110	23	-1	0	4	9	-1	-1	0	18400	0	0	0	0	552	0	0	1,24980104	0	0	1	200	-1	0	0	0	0	195	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca23	2	0	
idbcb23	1	90071C	8	Тип В] Кристальный Щит [23	7	1	9	0	11110	23	-1	0	4	9	-1	-1	0	28070	0	0	0	0	842	0	0	1,24980104	0	0	1	200	-1	0	0	0	0	287	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb23	2	0	
idbcc23	0	90071E	8	Escudo 8C	7	2	9	0	11110	23	-1	0	4	9	-1	-1	0	28070	0	0	0	0	842	0	0	1,24980104	0	0	1	200	-1	0	0	0	0	195	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc23	2	0	
idbcd23	0	90071F	8	Escudo 8D	7	3	9	0	11110	23	-1	0	4	9	-1	-1	0	28070	0	0	0	0	842	0	0	1,24980104	0	0	1	200	-1	0	0	0	0	195	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd23	2	0	
idbca25	1	900720	9	Технощит [25	7	0	9	0	11110	25	-1	0	4	10	-1	-1	0	23000	0	0	0	0	690	0	0	1,255604029	0	0	1	200	-1	0	0	0	0	235	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca25	2	0	
idbcb25	1	900720	9	Тип В] Технощит [25	7	1	9	0	11110	25	-1	0	4	10	-1	-1	0	33200	0	0	0	0	996	0	0	1,255604029	0	0	1	200	-1	0	0	0	0	333	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb25	2	0	
idbcc25	0	900722	9	Escudo 9C	7	2	9	0	11110	25	-1	0	4	10	-1	-1	0	33200	0	0	0	0	996	0	0	1,255604029	0	0	1	200	-1	0	0	0	0	235	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc25	2	0	
idbcd25	0	900723	9	Escudo 9D	7	3	9	0	11110	25	-1	0	4	10	-1	-1	0	33200	0	0	0	0	996	0	0	1,255604029	0	0	1	200	-1	0	0	0	0	235	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd25	2	0	
idbca27	1	900724	10	Энергощит [27	7	0	9	0	11110	27	-1	0	4	12	-1	-1	0	28070	0	0	0	0	842	0	0	1,260983944	0	0	1	200	-1	0	0	0	0	277	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca27	2	0	
idbcb27	1	900724	10	Тип В] Энергощит [27	7	1	9	0	11110	27	-1	0	4	12	-1	-1	0	40120	0	0	0	0	1203	0	0	1,260983944	0	0	1	200	-1	0	0	0	0	382	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb27	2	0	
idbcc27	0	900726	10	Escudo 10C	7	2	9	0	11110	27	-1	0	4	12	-1	-1	0	40120	0	0	0	0	1203	0	0	1,260983944	0	0	1	200	-1	0	0	0	0	277	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc27	2	0	
idbcd27	0	900727	10	Escudo 10D	7	3	9	0	11110	27	-1	0	4	12	-1	-1	0	40120	0	0	0	0	1203	0	0	1,260983944	0	0	1	200	-1	0	0	0	0	277	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd27	2	0	
idbca29	1	900728	11	Штурмовой Энергощит [29	7	0	9	0	11110	29	-1	0	4	14	-1	-1	0	33200	0	0	0	0	996	0	0	1,266000032	0	0	1	200	-1	0	0	0	0	322	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca29	32	0	
idbcb29	1	900728	11	Тип В] Штурмовой Энергощит [29	7	1	9	0	11110	29	-1	0	4	14	-1	-1	0	47140	0	0	0	0	1414	0	0	1,266000032	0	0	1	200	-1	0	0	0	0	434	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb29	2	0	
idbcc29	0	90072A	11	Escudo 11C	7	2	9	0	11110	29	-1	0	4	14	-1	-1	0	47140	0	0	0	0	1414	0	0	1,266000032	0	0	1	200	-1	0	0	0	0	322	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc29	2	0	
idbcd29	0	90072B	11	Escudo 11D	7	3	9	0	11110	29	-1	0	4	14	-1	-1	0	47140	0	0	0	0	1414	0	0	1,266000032	0	0	1	200	-1	0	0	0	0	322	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd29	2	0	
idbca31	1	90072C	12	Сборный Щит [31	7	0	9	0	11110	31	-1	0	4	16	-1	-1	0	40120	0	0	0	0	1203	0	0	1,270699024	0	0	1	200	-1	0	0	0	0	369	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca31	2	0	
idbcb31	1	90072C	12	Тип В] Сборный Щит [31	7	1	9	0	11110	31	-1	0	4	16	-1	-1	0	55560	0	0	0	0	1666	0	0	1,270699024	0	0	1	200	-1	0	0	0	0	486	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb31	2	0	
idbcc31	0	90072E	12	Escudo 12C	7	2	9	0	11110	31	-1	0	4	16	-1	-1	0	55560	0	0	0	0	1666	0	0	1,270699024	0	0	1	200	-1	0	0	0	0	369	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc31	2	0	
idbcd31	0	90072F	12	Escudo 12D	7	3	9	0	11110	31	-1	0	4	16	-1	-1	0	55560	0	0	0	0	1666	0	0	1,270699024	0	0	1	200	-1	0	0	0	0	369	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd31	2	0	
idbca33	1	900730	13	Щит Тьмы [33	7	0	9	0	11110	33	-1	0	4	19	-1	-1	0	47140	0	0	0	0	1414	0	0	1,27512002	0	0	1	200	-1	0	0	0	0	420	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca33	2	0	
idbcb33	1	900730	13	Тип В] Щит Тьмы [33	7	1	9	0	11110	33	-1	0	4	19	-1	-1	0	66170	0	0	0	0	1985	0	0	1,27512002	0	0	1	200	-1	0	0	0	0	544	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb33	2	0	
idbcc33	0	900732	13	Escudo 13C	7	2	9	0	11110	33	-1	0	4	19	-1	-1	0	66170	0	0	0	0	1985	0	0	1,27512002	0	0	1	200	-1	0	0	0	0	420	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc33	2	0	
idbcd33	0	900733	13	Escudo 13D	7	3	9	0	11110	33	-1	0	4	19	-1	-1	0	66170	0	0	0	0	1985	0	0	1,27512002	0	0	1	200	-1	0	0	0	0	420	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd33	2	0	
idbca35	1	900734	14	Щит Ксеноса [35	7	0	9	0	11110	35	-1	0	4	22	-1	-1	0	55560	0	0	0	0	1666	0	0	1,279294968	0	0	1	200	-1	0	0	0	0	472	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca35	2	0	
idbcb35	1	900734	14	Тип В] Щит Ксеноса [35	7	1	9	0	11110	35	-1	0	4	22	-1	-1	0	77910	0	0	0	0	2337	0	0	1,279294968	0	0	1	200	-1	0	0	0	0	603	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb35	2	0	
idbcc35	0	900736	14	Escudo 14C	7	2	9	0	11110	35	-1	0	4	22	-1	-1	0	77910	0	0	0	0	2337	0	0	1,279294968	0	0	1	200	-1	0	0	0	0	472	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc35	2	0	
idbcd35	0	900737	14	Escudo 14D	7	3	9	0	11110	35	-1	0	4	22	-1	-1	0	77910	0	0	0	0	2337	0	0	1,279294968	0	0	1	200	-1	0	0	0	0	472	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd35	2	0	
idbca37	1	900738	15	Башенный Технощит [37	7	0	9	0	11110	37	-1	0	4	26	-1	-1	0	66170	0	0	0	0	1985	0	0	1,283251047	0	0	1	200	-1	0	0	0	0	529	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca37	2	0	
idbcb37	1	900738	15	Тип В] Башенный Технощит [37	7	1	9	0	11110	37	-1	0	4	26	-1	-1	0	93720	0	0	0	0	2811	0	0	1,283251047	0	0	1	200	-1	0	0	0	0	666	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb37	2	0	
idbcc37	0	90073A	15	Escudo 15C	7	2	9	0	11110	37	-1	0	4	26	-1	-1	0	93720	0	0	0	0	2811	0	0	1,283251047	0	0	1	200	-1	0	0	0	0	529	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc37	2	0	
idbcd37	0	90073B	15	Escudo 15D	7	3	9	0	11110	37	-1	0	4	26	-1	-1	0	93720	0	0	0	0	2811	0	0	1,283251047	0	0	1	200	-1	0	0	0	0	529	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd37	2	0	
idbca39	1	90073C	16	Золотой Щит [39	7	0	9	0	11110	39	-1	0	4	30	-1	-1	0	77910	0	0	0	0	2337	0	0	1,287009954	0	0	1	200	-1	0	0	0	0	588	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca39	2	0	
idbcb39	1	90073C	16	Тип В] Золотой Щит [39	7	1	9	0	11110	39	-1	0	4	30	-1	-1	0	111920	0	0	0	0	3357	0	0	1,287009954	0	0	1	200	-1	0	0	0	0	725	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb39	2	0	
idbcc39	0	90073E	16	Escudo 16C	7	2	9	0	11110	39	-1	0	4	30	-1	-1	0	111920	0	0	0	0	3357	0	0	1,287009954	0	0	1	200	-1	0	0	0	0	588	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc39	2	0	
idbcd39	0	90073F	16	Escudo 16D	7	3	9	0	11110	39	-1	0	4	30	-1	-1	0	111920	0	0	0	0	3357	0	0	1,287009954	0	0	1	200	-1	0	0	0	0	588	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd39	2	0	
idbca41	1	900740	17	Ростовой Щит [41	7	0	9	0	11110	41	-1	0	4	37	-1	-1	0	93720	0	0	0	0	2811	0	0	1,290590048	0	0	1	200	-1	0	0	0	0	650	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca41	2	0	
idbcb41	1	900740	17	Тип В] Ростовой Щит [41	7	1	9	0	11110	41	-1	0	4	37	-1	-1	0	125670	0	0	0	0	3770	0	0	1,290590048	0	0	1	200	-1	0	0	0	0	784	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb41	2	0	
idbcc41	0	900742	17	Escudo 17C	7	2	9	0	11110	41	-1	0	4	37	-1	-1	0	125670	0	0	0	0	3770	0	0	1,290590048	0	0	1	200	-1	0	0	0	0	650	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc41	2	0	
idbcd41	0	900743	17	Escudo 17D	7	3	9	0	11110	41	-1	0	4	37	-1	-1	0	125670	0	0	0	0	3770	0	0	1,290590048	0	0	1	200	-1	0	0	0	0	650	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd41	2	0	
idbca43	1	900744	18	Боевой Щит [43	7	0	9	0	11110	43	-1	0	4	44	-1	-1	0	111920	0	0	0	0	3357	0	0	1,294010043	0	0	1	200	-1	0	0	0	0	708	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca43	2	0	
idbcb43	1	900744	18	Тип В] Боевой Щит [43	7	1	9	0	11110	43	-1	0	4	44	-1	-1	0	137130	0	0	0	0	4113	0	0	1,294010043	0	0	1	200	-1	0	0	0	0	846	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb43	2	0	
idbcc43	0	900746	18	Escudo 18C	7	2	9	0	11110	43	-1	0	4	44	-1	-1	0	137130	0	0	0	0	4113	0	0	1,294010043	0	0	1	200	-1	0	0	0	0	708	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc43	2	0	
idbcd43	0	900747	18	Escudo 18D	7	3	9	0	11110	43	-1	0	4	44	-1	-1	0	137130	0	0	0	0	4113	0	0	1,294010043	0	0	1	200	-1	0	0	0	0	708	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd43	2	0	
idbca45	1	900748	19	Боевой Технощит [45	7	0	9	0	11110	45	-1	0	4	54	-1	-1	0	125670	0	0	0	0	3770	0	0	1,297281981	0	0	1	200	-1	0	0	0	0	767	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca45	32	0	
idbcb45	1	900748	19	Тип В] Боевой Технощит [45	7	1	9	0	11110	45	-1	0	4	54	-1	-1	0	154650	0	0	0	0	4639	0	0	1,297281981	0	0	1	200	-1	0	0	0	0	944	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb45	2	0	
idbcc45	0	90074A	19	Escudo 19C	7	2	9	0	11110	45	-1	0	4	54	-1	-1	0	154650	0	0	0	0	4639	0	0	1,297281981	0	0	1	200	-1	0	0	0	0	767	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc45	2	0	
idbcd45	0	90074B	19	Escudo 19D	7	3	9	0	11110	45	-1	0	4	54	-1	-1	0	154650	0	0	0	0	4639	0	0	1,297281981	0	0	1	200	-1	0	0	0	0	767	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd45	2	0	
idbca47	1	90074C	20	Штурмовой Технощит [47	7	0	9	0	11110	47	-1	0	4	68	-1	-1	0	154650	0	0	0	0	4639	0	0	1,300420046	0	0	1	200	-1	0	0	0	0	828	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca47	2	0	
idbcb47	1	90074C	20	Тип В] Штурмовой Технощит [47	7	1	9	0	11110	47	-1	0	4	68	-1	-1	0	178140	0	0	0	0	5344	0	0	1,300420046	0	0	1	200	-1	0	0	0	0	1075	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb47	2	0	
idbcc47	0	90074E	20	Escudo 20C	7	2	9	0	11110	47	-1	0	4	68	-1	-1	0	178140	0	0	0	0	5344	0	0	1,300420046	0	0	1	200	-1	0	0	0	0	828	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc47	2	0	
idbcd47	0	90074F	20	Escudo 20D	7	3	9	0	11110	47	-1	0	4	68	-1	-1	0	178140	0	0	0	0	5344	0	0	1,300420046	0	0	1	200	-1	0	0	0	0	828	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd47	2	0	
idbca50	1	900750	21	Щит Древних [50	7	0	9	0	11110	50	-1	0	4	96	-1	-1	0	178140	0	0	0	0	5344	0	0	1,304898024	0	0	1	200	-1	0	0	0	0	1059	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbca50	2	0	
idbcb50	1	900750	21	Тип В] Щит Древних [50	7	1	9	0	11110	50	-1	0	4	96	-1	-1	0	210665	0	0	0	0	6319	0	0	1,304898024	0	0	1	200	-1	0	0	0	0	1269	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcb50	2	0	
idbcc50	0	900752	21	Escudo 21C	7	2	9	0	11110	50	-1	0	4	96	-1	-1	0	178140	0	0	0	0	5344	0	0	1,304898024	0	0	1	200	-1	0	0	0	0	1059	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcc50	2	0	
idbcd50	0	900753	21	Escudo 21D	7	3	9	0	11110	50	-1	0	4	96	-1	-1	0	178140	0	0	0	0	5344	0	0	1,304898024	0	0	1	200	-1	0	0	0	0	1059	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	7	tidbcd50	2	0	
idaaa04	1	400754	22	Щит Новобранца [4	7	0	9	0	00001	4	-1	0	4	1	-1	-1	0	910	0	0	0	0	27	0	0	1,134063005	0	0	1	200	-1	0	0	0	0	13	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	0	tidaaa04	2	0	
idaab04	1	400754	22	Тип В] Щит Новобранца [4	7	1	9	0	00001	4	-1	0	4	1	-1	-1	0	3020	0	0	0	0	90	0	0	1,134063005	0	0	1	200	-1	0	0	0	0	43	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	0	tidaab04	2	0	
idaac04	0	400756	22	Escudo 1C	7	2	9	0	00001	4	-1	0	4	1	-1	-1	0	3020	0	0	0	0	90	0	0	1,134063005	0	0	1	200	-1	0	0	0	0	13	-2	0	0,5	1	4	-100	0	0	0	0	0	0	0	1	1	1	1	1	0	tidaac04	2	0	
